v,v_eff,m,t
"[1.37546294e-08 1.00225043e-09 7.69293690e-07 ... 8.18812190e-07
 5.91136698e-07 1.37921617e-08]","[1.37546294e-08 1.00225043e-09 7.69293690e-07 ... 8.18812190e-07
 5.91136698e-07 1.37921617e-08]","[-3.51840397e-04  9.49750172e-05 -2.63128167e-03 ...  2.71464725e-03
  2.30656244e-03  3.52320104e-04]",1
"[[8.53747839e-06]
 [4.35023884e-09]
 [1.56005928e-06]
 [3.29479534e-07]
 [4.35239782e-09]
 [1.06554512e-06]
 [2.12513593e-07]
 [8.70249758e-09]
 [4.12504060e-06]
 [1.35684711e-06]
 [2.60231727e-07]
 [2.02211609e-05]
 [5.38319471e-07]
 [2.86918614e-06]
 [5.12304870e-07]
 [2.50546286e-08]
 [1.28089157e-06]
 [7.81495525e-07]]","[[8.53747839e-06]
 [4.35023884e-09]
 [1.56005928e-06]
 [3.29479534e-07]
 [4.35239782e-09]
 [1.06554512e-06]
 [2.12513593e-07]
 [8.70249758e-09]
 [4.12504060e-06]
 [1.35684711e-06]
 [2.60231727e-07]
 [2.02211609e-05]
 [5.38319471e-07]
 [2.86918614e-06]
 [5.12304870e-07]
 [2.50546286e-08]
 [1.28089157e-06]
 [7.81495525e-07]]","[[ 0.00876569]
 [-0.00019787]
 [ 0.00374707]
 [ 0.00172201]
 [-0.00019792]
 [-0.00309676]
 [-0.00138298]
 [-0.00027986]
 [ 0.00609306]
 [-0.00349451]
 [ 0.00153039]
 [-0.01349038]
 [-0.00220111]
 [ 0.0050816 ]
 [-0.00214726]
 [-0.00047486]
 [ 0.00339529]
 [ 0.00265207]]",1
"[[1.92229233e-06]
 [7.01000284e-10]
 [3.34539516e-07]
 [6.90294121e-08]
 [1.73930198e-09]
 [2.31787915e-07]
 [4.26560597e-08]
 [3.13150954e-09]
 [9.21790581e-07]
 [2.98476946e-07]
 [5.40543798e-08]
 [4.47899106e-06]
 [1.24674407e-07]
 [6.52800221e-07]
 [1.11633399e-07]
 [4.76552771e-09]
 [2.82183402e-07]
 [1.83583034e-07]]","[[1.92229233e-06]
 [7.01000284e-10]
 [3.34539516e-07]
 [6.90294121e-08]
 [1.73930198e-09]
 [2.31787915e-07]
 [4.26560597e-08]
 [3.13150954e-09]
 [9.21790581e-07]
 [2.98476946e-07]
 [5.40543798e-08]
 [4.47899106e-06]
 [1.24674407e-07]
 [6.52800221e-07]
 [1.11633399e-07]
 [4.76552771e-09]
 [2.82183402e-07]
 [1.83583034e-07]]","[[ 4.15940272e-03]
 [-7.94292299e-05]
 [ 1.73518173e-03]
 [ 7.88203469e-04]
 [-1.25114819e-04]
 [-1.44433072e-03]
 [-6.19600304e-04]
 [-1.67879677e-04]
 [ 2.88029777e-03]
 [-1.63899131e-03]
 [ 6.97487934e-04]
 [-6.34908809e-03]
 [-1.05927790e-03]
 [ 2.42388160e-03]
 [-1.00234754e-03]
 [-2.07098405e-04]
 [ 1.59362813e-03]
 [ 1.28539772e-03]]",1
"[[8.93117752e-06]
 [4.78074864e-09]
 [1.61215616e-06]
 [3.34819807e-07]
 [5.76771642e-09]
 [1.10958156e-06]
 [2.28870339e-07]
 [7.55548670e-09]
 [4.35572163e-06]
 [1.41383825e-06]
 [2.67667354e-07]
 [2.11406290e-05]
 [5.76388606e-07]
 [3.03629534e-06]
 [5.34411732e-07]
 [2.47460793e-08]
 [1.33373108e-06]
 [8.16424534e-07]]","[[8.93117752e-06]
 [4.78074864e-09]
 [1.61215616e-06]
 [3.34819807e-07]
 [5.76771642e-09]
 [1.10958156e-06]
 [2.28870339e-07]
 [7.55548670e-09]
 [4.35572163e-06]
 [1.41383825e-06]
 [2.67667354e-07]
 [2.11406290e-05]
 [5.76388606e-07]
 [3.03629534e-06]
 [5.34411732e-07]
 [2.47460793e-08]
 [1.33373108e-06]
 [8.16424534e-07]]","[[ 0.00896552]
 [-0.00020743]
 [ 0.00380912]
 [ 0.00173591]
 [-0.00022784]
 [-0.0031601 ]
 [-0.00143521]
 [-0.00026077]
 [ 0.00626111]
 [-0.00356715]
 [ 0.0015521 ]
 [-0.01379368]
 [-0.00227761]
 [ 0.00522749]
 [-0.0021931 ]
 [-0.00047193]
 [ 0.00346462]
 [ 0.00271069]]",1
"[3.11764905e-08 2.35900363e-09 1.98900264e-06 ... 2.08107915e-06
 1.49467286e-06 3.86964596e-08]","[3.11764905e-08 2.35900363e-09 1.98900264e-06 ... 2.08107915e-06
 1.49467286e-06 3.86964596e-08]","[ 0.00052971 -0.00014571  0.00423096 ... -0.00432778 -0.0036677
 -0.00059014]",1
"[[2.20791007e-06]
 [8.59816167e-10]
 [3.79860395e-07]
 [7.70639104e-08]
 [2.36737839e-09]
 [2.65249607e-07]
 [5.07022761e-08]
 [3.06348020e-09]
 [1.06903342e-06]
 [3.41626147e-07]
 [6.10823380e-08]
 [5.14384641e-06]
 [1.46481745e-07]
 [7.58498576e-07]
 [1.27954153e-07]
 [5.16474459e-09]
 [3.22828150e-07]
 [2.10349594e-07]]","[[2.20791007e-06]
 [8.59816167e-10]
 [3.79860395e-07]
 [7.70639104e-08]
 [2.36737839e-09]
 [2.65249607e-07]
 [5.07022761e-08]
 [3.06348020e-09]
 [1.06903342e-06]
 [3.41626147e-07]
 [6.10823380e-08]
 [5.14384641e-06]
 [1.46481745e-07]
 [7.58498576e-07]
 [1.27954153e-07]
 [5.16474459e-09]
 [3.22828150e-07]
 [2.10349594e-07]]","[[ 4.45771137e-03]
 [-8.79678663e-05]
 [ 1.84898447e-03]
 [ 8.32811620e-04]
 [-1.45967138e-04]
 [-1.54507167e-03]
 [-6.75514977e-04]
 [-1.66046144e-04]
 [ 3.10182217e-03]
 [-1.75346381e-03]
 [ 7.41445239e-04]
 [-6.80401482e-03]
 [-1.14818801e-03]
 [ 2.61275471e-03]
 [-1.07312039e-03]
 [-2.15598472e-04]
 [ 1.70453904e-03]
 [ 1.37591655e-03]]",1
"[[9.01672341e-06]
 [5.00833018e-09]
 [1.60538163e-06]
 [3.27565994e-07]
 [7.29331518e-09]
 [1.11395034e-06]
 [2.36897588e-07]
 [6.34586962e-09]
 [4.43705650e-06]
 [1.42068074e-06]
 [2.64961343e-07]
 [2.13201893e-05]
 [5.95847880e-07]
 [3.10151481e-06]
 [5.37428745e-07]
 [2.34405243e-08]
 [1.33951580e-06]
 [8.24266242e-07]]","[[9.01672341e-06]
 [5.00833018e-09]
 [1.60538163e-06]
 [3.27565994e-07]
 [7.29331518e-09]
 [1.11395034e-06]
 [2.36897588e-07]
 [6.34586962e-09]
 [4.43705650e-06]
 [1.42068074e-06]
 [2.64961343e-07]
 [2.13201893e-05]
 [5.95847880e-07]
 [3.10151481e-06]
 [5.37428745e-07]
 [2.34405243e-08]
 [1.33951580e-06]
 [8.24266242e-07]]","[[ 0.00900836]
 [-0.00021231]
 [ 0.00380111]
 [ 0.001717  ]
 [-0.0002562 ]
 [-0.00316632]
 [-0.00146016]
 [-0.00023898]
 [ 0.0063193 ]
 [-0.00357577]
 [ 0.00154423]
 [-0.01385214]
 [-0.00231574]
 [ 0.00528334]
 [-0.00219929]
 [-0.00045931]
 [ 0.00347212]
 [ 0.00272367]]",1
"[[1.93876408e-06]
 [7.65754836e-10]
 [3.27847901e-07]
 [6.52295519e-08]
 [2.53928894e-09]
 [2.31095932e-07]
 [4.52920384e-08]
 [2.42662706e-09]
 [9.46352296e-07]
 [2.98072660e-07]
 [5.22322459e-08]
 [4.50712046e-06]
 [1.31836712e-07]
 [6.74210149e-07]
 [1.11660820e-07]
 [4.18752112e-09]
 [2.81667844e-07]
 [1.85277261e-07]]","[[1.93876408e-06]
 [7.65754836e-10]
 [3.27847901e-07]
 [6.52295519e-08]
 [2.53928894e-09]
 [2.31095932e-07]
 [4.52920384e-08]
 [2.42662706e-09]
 [9.46352296e-07]
 [2.98072660e-07]
 [5.22322459e-08]
 [4.50712046e-06]
 [1.31836712e-07]
 [6.74210149e-07]
 [1.11660820e-07]
 [4.18752112e-09]
 [2.81667844e-07]
 [1.85277261e-07]]","[[ 4.17718526e-03]
 [-8.30168267e-05]
 [ 1.71774012e-03]
 [ 7.66202302e-04]
 [-1.51174073e-04]
 [-1.44217315e-03]
 [-6.38457787e-04]
 [-1.47782420e-04]
 [ 2.91841921e-03]
 [-1.63788093e-03]
 [ 6.85631252e-04]
 [-6.36899397e-03]
 [-1.08927977e-03]
 [ 2.46330902e-03]
 [-1.00247064e-03]
 [-1.94133176e-04]
 [ 1.59217166e-03]
 [ 1.29131535e-03]]",1
"[3.59742886e-08 2.55025791e-09 2.05826060e-06 ... 2.19167501e-06
 1.58171791e-06 3.75211203e-08]","[3.59742886e-08 2.55025791e-09 2.05826060e-06 ... 2.19167501e-06
 1.58171791e-06 3.75211203e-08]","[-0.00056901  0.0001515  -0.00430399 ...  0.00444129  0.00377299
  0.00058111]",1
"[[7.64883103e-06]
 [4.18978738e-09]
 [1.33415707e-06]
 [2.66679888e-07]
 [8.02661913e-09]
 [9.35104013e-07]
 [2.02190889e-07]
 [4.95608297e-09]
 [3.79081153e-06]
 [1.19544088e-06]
 [2.17772426e-07]
 [1.80232243e-05]
 [5.18810303e-07]
 [2.66415841e-06]
 [4.51916271e-07]
 [1.82068301e-08]
 [1.12719365e-06]
 [7.03926333e-07]]","[[7.64883103e-06]
 [4.18978738e-09]
 [1.33415707e-06]
 [2.66679888e-07]
 [8.02661913e-09]
 [9.35104013e-07]
 [2.02190889e-07]
 [4.95608297e-09]
 [3.79081153e-06]
 [1.19544088e-06]
 [2.17772426e-07]
 [1.80232243e-05]
 [5.18810303e-07]
 [2.66415841e-06]
 [4.51916271e-07]
 [1.82068301e-08]
 [1.12719365e-06]
 [7.03926333e-07]]","[[ 0.00829696]
 [-0.00019419]
 [ 0.00346517]
 [ 0.00154923]
 [-0.00026877]
 [-0.00290102]
 [-0.00134897]
 [-0.0002112 ]
 [ 0.005841  ]
 [-0.00328009]
 [ 0.00139998]
 [-0.01273613]
 [-0.00216085]
 [ 0.00489667]
 [-0.00201674]
 [-0.0004048 ]
 [ 0.00318508]
 [ 0.00251701]]",1
"[[1.51908565e-06]
 [5.97250924e-10]
 [2.51917172e-07]
 [4.90892534e-08]
 [2.41894913e-09]
 [1.79395830e-07]
 [3.58912142e-08]
 [1.74866287e-09]
 [7.47120292e-07]
 [2.31804966e-07]
 [3.96820160e-08]
 [3.52153067e-06]
 [1.05941580e-07]
 [5.34896715e-07]
 [8.68171138e-08]
 [2.99784261e-09]
 [2.19117384e-07]
 [1.45901861e-07]]","[[1.51908565e-06]
 [5.97250924e-10]
 [2.51917172e-07]
 [4.90892534e-08]
 [2.41894913e-09]
 [1.79395830e-07]
 [3.58912142e-08]
 [1.74866287e-09]
 [7.47120292e-07]
 [2.31804966e-07]
 [3.96820160e-08]
 [3.52153067e-06]
 [1.05941580e-07]
 [5.34896715e-07]
 [8.68171138e-08]
 [2.99784261e-09]
 [2.19117384e-07]
 [1.45901861e-07]]","[[ 3.69753578e-03]
 [-7.33161531e-05]
 [ 1.50574053e-03]
 [ 6.64682842e-04]
 [-1.47548440e-04]
 [-1.27065435e-03]
 [-5.68349301e-04]
 [-1.25451050e-04]
 [ 2.59308361e-03]
 [-1.44438385e-03]
 [ 5.97610361e-04]
 [-5.62972255e-03]
 [-9.76460046e-04]
 [ 2.19409900e-03]
 [-8.83942319e-04]
 [-1.64257674e-04]
 [ 1.40429928e-03]
 [ 1.14591306e-03]]",1
"[[5.79667375e-06]
 [3.04730845e-09]
 [9.86866845e-07]
 [1.92868651e-07]
 [7.85413610e-09]
 [6.99547455e-07]
 [1.52722551e-07]
 [3.65879185e-09]
 [2.89064139e-06]
 [8.97014285e-07]
 [1.58796410e-07]
 [1.35955677e-05]
 [4.04021649e-07]
 [2.04543111e-06]
 [3.38637878e-07]
 [1.24357754e-08]
 [8.46234803e-07]
 [5.38880923e-07]]","[[5.79667375e-06]
 [3.04730845e-09]
 [9.86866845e-07]
 [1.92868651e-07]
 [7.85413610e-09]
 [6.99547455e-07]
 [1.52722551e-07]
 [3.65879185e-09]
 [2.89064139e-06]
 [8.97014285e-07]
 [1.58796410e-07]
 [1.35955677e-05]
 [4.04021649e-07]
 [2.04543111e-06]
 [3.38637878e-07]
 [1.24357754e-08]
 [8.46234803e-07]
 [5.38880923e-07]]","[[ 0.00722288]
 [-0.00016561]
 [ 0.00298024]
 [ 0.0013175 ]
 [-0.00026587]
 [-0.00250917]
 [-0.00117239]
 [-0.00018146]
 [ 0.00510057]
 [-0.00284133]
 [ 0.00119548]
 [-0.01106165]
 [-0.00190688]
 [ 0.00429056]
 [-0.00174578]
 [-0.00033455]
 [ 0.00275973]
 [ 0.00220226]]",1
"[3.23181472e-10 3.91076223e-10 1.74725154e-07 ... 1.72082173e-07
 1.23711626e-07 3.24610740e-09]","[3.23181472e-10 3.91076223e-10 1.74725154e-07 ... 1.72082173e-07
 1.23711626e-07 3.24610740e-09]","[ 5.39317462e-05  5.93269417e-05  1.25400414e-03 ... -1.24448365e-03
 -1.05517991e-03 -1.70923862e-04]",1
"[[8.31838108e-06]
 [4.88618185e-09]
 [1.42403464e-06]
 [2.76955246e-07]
 [1.11253236e-08]
 [1.01037182e-06]
 [2.29879065e-07]
 [3.64856189e-09]
 [4.18174458e-06]
 [1.29210660e-06]
 [2.30464109e-07]
 [1.95910994e-05]
 [5.83840488e-07]
 [2.94834752e-06]
 [4.89387438e-07]
 [1.80038405e-08]
 [1.21801246e-06]
 [7.63637443e-07]]","[[8.31838108e-06]
 [4.88618185e-09]
 [1.42403464e-06]
 [2.76955246e-07]
 [1.11253236e-08]
 [1.01037182e-06]
 [2.29879065e-07]
 [3.64856189e-09]
 [4.18174458e-06]
 [1.29210660e-06]
 [2.30464109e-07]
 [1.95910994e-05]
 [5.83840488e-07]
 [2.94834752e-06]
 [4.89387438e-07]
 [1.80038405e-08]
 [1.21801246e-06]
 [7.63637443e-07]]","[[ 0.00865248]
 [-0.0002097 ]
 [ 0.00357999]
 [ 0.0015788 ]
 [-0.00031643]
 [-0.00301552]
 [-0.00143837]
 [-0.00018121]
 [ 0.00613479]
 [-0.00341013]
 [ 0.0014402 ]
 [-0.01327855]
 [-0.00229228]
 [ 0.00515123]
 [-0.00209869]
 [-0.00040254]
 [ 0.00331091]
 [ 0.00262159]]",1
"[[1.63995027e-06]
 [6.87049697e-10]
 [2.66273677e-07]
 [5.03965945e-08]
 [3.22013335e-09]
 [1.92184606e-07]
 [4.04061707e-08]
 [1.45571179e-09]
 [8.17736426e-07]
 [2.48440464e-07]
 [4.14606110e-08]
 [3.79777985e-06]
 [1.18398189e-07]
 [5.87860612e-07]
 [9.31977365e-08]
 [2.89773541e-09]
 [2.34925246e-07]
 [1.57403136e-07]]","[[1.63995027e-06]
 [6.87049697e-10]
 [2.66273677e-07]
 [5.03965945e-08]
 [3.22013335e-09]
 [1.92184606e-07]
 [4.04061707e-08]
 [1.45571179e-09]
 [8.17736426e-07]
 [2.48440464e-07]
 [4.14606110e-08]
 [3.79777985e-06]
 [1.18398189e-07]
 [5.87860612e-07]
 [9.31977365e-08]
 [2.89773541e-09]
 [2.34925246e-07]
 [1.57403136e-07]]","[[ 3.84181630e-03]
 [-7.86348986e-05]
 [ 1.54805139e-03]
 [ 6.73475575e-04]
 [-1.70238657e-04]
 [-1.31516594e-03]
 [-6.03038586e-04]
 [-1.14461374e-04]
 [ 2.71286340e-03]
 [-1.49531407e-03]
 [ 6.10856365e-04]
 [-5.84636799e-03]
 [-1.03227114e-03]
 [ 2.30016206e-03]
 [-9.15849130e-04]
 [-1.61491853e-04]
 [ 1.45407263e-03]
 [ 1.19022192e-03]]",1
"[[6.09678898e-06]
 [3.39673216e-09]
 [1.01679530e-06]
 [1.93053008e-07]
 [1.03450407e-08]
 [7.30223176e-07]
 [1.67296213e-07]
 [2.66432496e-09]
 [3.08270454e-06]
 [9.36797752e-07]
 [1.61887844e-07]
 [1.42858398e-05]
 [4.39883243e-07]
 [2.18981683e-06]
 [3.54229049e-07]
 [1.17671282e-08]
 [8.83926764e-07]
 [5.66227170e-07]]","[[6.09678898e-06]
 [3.39673216e-09]
 [1.01679530e-06]
 [1.93053008e-07]
 [1.03450407e-08]
 [7.30223176e-07]
 [1.67296213e-07]
 [2.66432496e-09]
 [3.08270454e-06]
 [9.36797752e-07]
 [1.61887844e-07]
 [1.42858398e-05]
 [4.39883243e-07]
 [2.18981683e-06]
 [3.54229049e-07]
 [1.17671282e-08]
 [8.83926764e-07]
 [5.66227170e-07]]","[[ 0.0074075 ]
 [-0.00017484]
 [ 0.00302509]
 [ 0.00131813]
 [-0.00030513]
 [-0.00256359]
 [-0.00122706]
 [-0.00015485]
 [ 0.00526729]
 [-0.00290365]
 [ 0.00120706]
 [-0.01133898]
 [-0.00198971]
 [ 0.00443941]
 [-0.00178551]
 [-0.00032543]
 [ 0.00282052]
 [ 0.00225744]]",1
"[4.12901037e-10 4.77372268e-10 2.11057633e-07 ... 2.12466852e-07
 1.53225255e-07 4.33528668e-09]","[4.12901037e-10 4.77372268e-10 2.11057633e-07 ... 2.12466852e-07
 1.53225255e-07 4.33528668e-09]","[ 6.09598994e-05  6.55465515e-05  1.37823028e-03 ... -1.38282380e-03
 -1.17431993e-03 -1.97528682e-04]",1
"[[1.11459753e-06]
 [4.55283154e-10]
 [1.76995344e-07]
 [3.27273790e-08]
 [2.59968924e-09]
 [1.29223245e-07]
 [2.76174650e-08]
 [9.19771159e-10]
 [5.59694979e-07]
 [1.67367332e-07]
 [2.71601291e-08]
 [2.57236986e-06]
 [8.25657983e-08]
 [4.04714211e-07]
 [6.27505385e-08]
 [1.76773448e-09]
 [1.58426518e-07]
 [1.07732527e-07]]","[[1.11459753e-06]
 [4.55283154e-10]
 [1.76995344e-07]
 [3.27273790e-08]
 [2.59968924e-09]
 [1.29223245e-07]
 [2.76174650e-08]
 [9.19771159e-10]
 [5.59694979e-07]
 [1.67367332e-07]
 [2.71601291e-08]
 [2.57236986e-06]
 [8.25657983e-08]
 [4.04714211e-07]
 [6.27505385e-08]
 [1.76773448e-09]
 [1.58426518e-07]
 [1.07732527e-07]]","[[ 3.16723504e-03]
 [-6.40120956e-05]
 [ 1.26212444e-03]
 [ 5.42721301e-04]
 [-1.52961444e-04]
 [-1.07842905e-03]
 [-4.98555097e-04]
 [-9.09831877e-05]
 [ 2.24438295e-03]
 [-1.22731658e-03]
 [ 4.94409913e-04]
 [-4.81158277e-03]
 [-8.62027949e-04]
 [ 1.90851458e-03]
 [-7.51501728e-04]
 [-1.26133304e-04]
 [ 1.19408486e-03]
 [ 9.84679005e-04]]",1
"[[5.50390194e-06]
 [3.07721968e-09]
 [9.01008265e-07]
 [1.67374627e-07]
 [1.10092118e-08]
 [6.53755660e-07]
 [1.53227362e-07]
 [2.00439753e-09]
 [2.80515496e-06]
 [8.39672756e-07]
 [1.41856675e-07]
 [1.28679713e-05]
 [4.06987120e-07]
 [2.00154456e-06]
 [3.17564923e-07]
 [9.69891650e-09]
 [7.92834656e-07]
 [5.13151630e-07]]","[[5.50390194e-06]
 [3.07721968e-09]
 [9.01008265e-07]
 [1.67374627e-07]
 [1.10092118e-08]
 [6.53755660e-07]
 [1.53227362e-07]
 [2.00439753e-09]
 [2.80515496e-06]
 [8.39672756e-07]
 [1.41856675e-07]
 [1.28679713e-05]
 [4.06987120e-07]
 [2.00154456e-06]
 [3.17564923e-07]
 [9.69891650e-09]
 [7.92834656e-07]
 [5.13151630e-07]]","[[ 0.00703812]
 [-0.00016642]
 [ 0.00284764]
 [ 0.00122734]
 [-0.00031477]
 [-0.00242565]
 [-0.00117433]
 [-0.00013431]
 [ 0.00502458]
 [-0.00274901]
 [ 0.00112992]
 [-0.01076159]
 [-0.00191387]
 [ 0.00424428]
 [-0.00169059]
 [-0.00029545]
 [ 0.00267124]
 [ 0.00214904]]",1
"[[8.38398312e-07]
 [3.40568740e-10]
 [1.30496475e-07]
 [2.35780067e-08]
 [2.26115745e-09]
 [9.63386800e-08]
 [2.10416266e-08]
 [6.15001776e-10]
 [4.24260202e-07]
 [1.24918829e-07]
 [1.97583019e-08]
 [1.93014850e-06]
 [6.36599303e-08]
 [3.08296239e-07]
 [4.68399104e-08]
 [1.19887083e-09]
 [1.18378508e-07]
 [8.14149915e-08]]","[[8.38398312e-07]
 [3.40568740e-10]
 [1.30496475e-07]
 [2.35780067e-08]
 [2.26115745e-09]
 [9.63386800e-08]
 [2.10416266e-08]
 [6.15001776e-10]
 [4.24260202e-07]
 [1.24918829e-07]
 [1.97583019e-08]
 [1.93014850e-06]
 [6.36599303e-08]
 [3.08296239e-07]
 [4.68399104e-08]
 [1.19887083e-09]
 [1.18378508e-07]
 [8.14149915e-08]]","[[ 2.74692279e-03]
 [-5.53635138e-05]
 [ 1.08372887e-03]
 [ 4.60653948e-04]
 [-1.42654888e-04]
 [-9.31154187e-04]
 [-4.35171965e-04]
 [-7.43976880e-05]
 [ 1.95405778e-03]
 [-1.06031574e-03]
 [ 4.21692681e-04]
 [-4.16789353e-03]
 [-7.56927587e-04]
 [ 1.66573292e-03]
 [-6.49275900e-04]
 [-1.03874143e-04]
 [ 1.03218534e-03]
 [ 8.55999371e-04]]",1
"[4.11260187e-09 4.02667237e-09 1.74657407e-06 ... 1.79701826e-06
 1.30149436e-06 3.65255604e-08]","[4.11260187e-09 4.02667237e-09 1.74657407e-06 ... 1.79701826e-06
 1.30149436e-06 3.65255604e-08]","[-0.00019239 -0.00019037 -0.00396474 ...  0.00402159  0.00342249
  0.00057335]",1
"[[1.93064134e-10]
 [6.08731579e-14]
 [2.89141463e-11]
 [5.10139420e-12]
 [6.36069752e-13]
 [2.16529939e-11]
 [4.50765509e-12]
 [2.01488111e-13]
 [9.73269418e-11]
 [2.82609523e-11]
 [4.24395200e-12]
 [4.39608353e-10]
 [1.49824335e-11]
 [7.16777637e-11]
 [1.05363223e-11]
 [2.31942072e-13]
 [2.68602509e-11]
 [1.92835995e-11]]","[[1.93064134e-10]
 [6.08731579e-14]
 [2.89141463e-11]
 [5.10139420e-12]
 [6.36069752e-13]
 [2.16529939e-11]
 [4.50765509e-12]
 [2.01488111e-13]
 [9.73269418e-11]
 [2.82609523e-11]
 [4.24395200e-12]
 [4.39608353e-10]
 [1.49824335e-11]
 [7.16777637e-11]
 [1.05363223e-11]
 [2.31942072e-13]
 [2.68602509e-11]
 [1.92835995e-11]]","[[-4.16842560e-05]
 [ 7.40174588e-07]
 [-1.61315628e-05]
 [-6.77587986e-06]
 [ 2.39261944e-06]
 [ 1.39598333e-05]
 [ 6.36937170e-06]
 [ 1.34662281e-06]
 [-2.95963254e-05]
 [ 1.59483093e-05]
 [-6.18025631e-06]
 [ 6.29005181e-05]
 [ 1.16121446e-05]
 [-2.53988164e-05]
 [ 9.73791048e-06]
 [ 1.44481094e-06]
 [-1.55480628e-05]
 [-1.31739286e-05]]",1
"[[1.56588491e-06]
 [6.85450669e-10]
 [2.46193069e-07]
 [4.45549624e-08]
 [4.12612319e-09]
 [1.81050573e-07]
 [4.08459551e-08]
 [9.09568480e-10]
 [7.97129329e-07]
 [2.34907176e-07]
 [3.75971482e-08]
 [3.62169871e-06]
 [1.18730930e-07]
 [5.76331679e-07]
 [8.79565450e-08]
 [2.31031432e-09]
 [2.22210860e-07]
 [1.50218636e-07]]","[[1.56588491e-06]
 [6.85450669e-10]
 [2.46193069e-07]
 [4.45549624e-08]
 [4.12612319e-09]
 [1.81050573e-07]
 [4.08459551e-08]
 [9.09568480e-10]
 [7.97129329e-07]
 [2.34907176e-07]
 [3.75971482e-08]
 [3.62169871e-06]
 [1.18730930e-07]
 [5.76331679e-07]
 [8.79565450e-08]
 [2.31031432e-09]
 [2.22210860e-07]
 [1.50218636e-07]]","[[ 3.75405970e-03]
 [-7.85433385e-05]
 [ 1.48853539e-03]
 [ 6.33241393e-04]
 [-1.92704719e-04]
 [-1.27650114e-03]
 [-6.06311468e-04]
 [-9.04771591e-05]
 [ 2.67846298e-03]
 [-1.45401671e-03]
 [ 5.81699522e-04]
 [-5.70922836e-03]
 [-1.03372064e-03]
 [ 2.27749536e-03]
 [-8.89724061e-04]
 [-1.44197188e-04]
 [ 1.41417741e-03]
 [ 1.16274147e-03]]",1
"[[6.46692387e-06]
 [3.82862342e-09]
 [1.04794258e-06]
 [1.90515340e-07]
 [1.47938962e-08]
 [7.65778759e-07]
 [1.88847246e-07]
 [1.36260607e-09]
 [3.34103069e-06]
 [9.85499624e-07]
 [1.64234779e-07]
 [1.51497643e-05]
 [4.89567813e-07]
 [2.38377139e-06]
 [3.72159281e-07]
 [1.06177081e-08]
 [9.29793397e-07]
 [5.98531213e-07]]","[[6.46692387e-06]
 [3.82862342e-09]
 [1.04794258e-06]
 [1.90515340e-07]
 [1.47938962e-08]
 [7.65778759e-07]
 [1.88847246e-07]
 [1.36260607e-09]
 [3.34103069e-06]
 [9.85499624e-07]
 [1.64234779e-07]
 [1.51497643e-05]
 [4.89567813e-07]
 [2.38377139e-06]
 [3.72159281e-07]
 [1.06177081e-08]
 [9.29793397e-07]
 [5.98531213e-07]]","[[ 0.00762904]
 [-0.00018563]
 [ 0.00307107]
 [ 0.00130944]
 [-0.00036489]
 [-0.00262526]
 [-0.0013037 ]
 [-0.00011074]
 [ 0.00548355]
 [-0.00297817]
 [ 0.00121578]
 [-0.01167681]
 [-0.00209907]
 [ 0.00463184]
 [-0.00183015]
 [-0.00030913]
 [ 0.00289277]
 [ 0.00232094]]",1
"[9.75122860e-10 1.12370857e-09 4.98910065e-07 ... 5.03875757e-07
 3.63717707e-07 1.04131559e-08]","[9.75122860e-10 1.12370857e-09 4.98910065e-07 ... 5.03875757e-07
 3.63717707e-07 1.04131559e-08]","[ 9.36808718e-05  1.00565288e-04  2.11900698e-03 ... -2.12952620e-03
 -1.80927039e-03 -3.06134616e-04]",1
"[[1.07458494e-06]
 [4.58438322e-10]
 [1.65183044e-07]
 [2.91618993e-08]
 [3.28400486e-09]
 [1.22946140e-07]
 [2.82150003e-08]
 [5.64377996e-10]
 [5.50939834e-07]
 [1.59761160e-07]
 [2.48279905e-08]
 [2.47742091e-06]
 [8.35777955e-08]
 [4.00675770e-07]
 [5.97963199e-08]
 [1.40962789e-09]
 [1.51358652e-07]
 [1.03796164e-07]]","[[1.07458494e-06]
 [4.58438322e-10]
 [1.65183044e-07]
 [2.91618993e-08]
 [3.28400486e-09]
 [1.22946140e-07]
 [2.82150003e-08]
 [5.64377996e-10]
 [5.50939834e-07]
 [1.59761160e-07]
 [2.48279905e-08]
 [2.47742091e-06]
 [8.35777955e-08]
 [4.00675770e-07]
 [5.97963199e-08]
 [1.40962789e-09]
 [1.51358652e-07]
 [1.03796164e-07]]","[[ 3.10986566e-03]
 [-6.42335185e-05]
 [ 1.21928151e-03]
 [ 5.12305665e-04]
 [-1.71918713e-04]
 [-1.05191029e-03]
 [-5.03919639e-04]
 [-7.12699233e-05]
 [ 2.22675964e-03]
 [-1.19910402e-03]
 [ 4.72707007e-04]
 [-4.72194750e-03]
 [-8.67294736e-04]
 [ 1.89896865e-03]
 [-7.33598582e-04]
 [-1.12635035e-04]
 [ 1.16714518e-03]
 [ 9.66522362e-04]]",1
