v,v_eff,m,t
"[[1.37382873e-06]
 [7.58171141e-10]
 [1.95293218e-07]
 [3.16104031e-08]
 [6.30501021e-09]
 [1.51522606e-07]
 [4.13853800e-08]
 [7.68744694e-11]
 [7.38372903e-07]
 [1.99753097e-07]
 [2.81331618e-08]
 [3.15867981e-06]
 [1.18752690e-07]
 [5.43994527e-07]
 [7.43617698e-08]
 [1.05074472e-09]
 [1.90746152e-07]
 [1.31670778e-07]]","[[1.37382873e-06]
 [7.58171141e-10]
 [1.95293218e-07]
 [3.16104031e-08]
 [6.30501021e-09]
 [1.51522606e-07]
 [4.13853800e-08]
 [7.68744694e-11]
 [7.38372903e-07]
 [1.99753097e-07]
 [2.81331618e-08]
 [3.15867981e-06]
 [1.18752690e-07]
 [5.43994527e-07]
 [7.43617698e-08]
 [1.05074472e-09]
 [1.90746152e-07]
 [1.31670778e-07]]","[[ 3.51631321e-03]
 [-8.26047231e-05]
 [ 1.32575977e-03]
 [ 5.33379441e-04]
 [-2.38212283e-04]
 [-1.16777714e-03]
 [-6.10301909e-04]
 [-2.63034261e-05]
 [ 2.57785883e-03]
 [-1.34081239e-03]
 [ 5.03188291e-04]
 [-5.33180253e-03]
 [-1.03381537e-03]
 [ 2.21267954e-03]
 [-8.18080637e-04]
 [-9.72455783e-05]
 [ 1.31023485e-03]
 [ 1.08859405e-03]]",1
"[[1.51630796e-07]
 [6.95803396e-11]
 [2.08086265e-08]
 [3.28392088e-09]
 [7.97645548e-10]
 [1.63873879e-08]
 [4.33314123e-09]
 [2.03358255e-11]
 [8.12843518e-08]
 [2.16951363e-08]
 [2.90066578e-09]
 [3.45496255e-07]
 [1.33664549e-08]
 [6.06143112e-08]
 [8.04618614e-09]
 [9.41159926e-11]
 [2.08061538e-08]
 [1.48851565e-08]]","[[1.51630796e-07]
 [6.95803396e-11]
 [2.08086265e-08]
 [3.28392088e-09]
 [7.97645548e-10]
 [1.63873879e-08]
 [4.33314123e-09]
 [2.03358255e-11]
 [8.12843518e-08]
 [2.16951363e-08]
 [2.90066578e-09]
 [3.45496255e-07]
 [1.33664549e-08]
 [6.06143112e-08]
 [8.04618614e-09]
 [9.41159926e-11]
 [2.08061538e-08]
 [1.48851565e-08]]","[[ 1.16819397e-03]
 [-2.50244492e-05]
 [ 4.32755864e-04]
 [ 1.71916514e-04]
 [-8.47278581e-05]
 [-3.84039700e-04]
 [-1.97479799e-04]
 [-1.35285783e-05]
 [ 8.55312321e-04]
 [-4.41878067e-04]
 [ 1.61573488e-04]
 [-1.76336789e-03]
 [-3.46840157e-04]
 [ 7.38599215e-04]
 [-2.69101608e-04]
 [-2.91040192e-05]
 [ 4.32730152e-04]
 [ 3.66014219e-04]]",1
"[6.45778447e-10 1.52689492e-10 1.62858617e-10 ... 1.73764580e-08
 7.66679041e-09 5.46792137e-08]","[6.45778447e-10 1.52689492e-10 1.62858617e-10 ... 1.73764580e-08
 7.66679041e-09 5.46792137e-08]","[-7.62365137e-05 -3.70702769e-05 -3.82848214e-05 ...  3.95459381e-04
  2.62680631e-04 -7.01507608e-04]",1
"[[2.33314027e-06]
 [1.42642936e-09]
 [3.29852061e-07]
 [5.22916367e-08]
 [1.12024424e-08]
 [2.57960775e-07]
 [7.37814315e-08]
 [1.49479885e-11]
 [1.26792759e-06]
 [3.38698702e-07]
 [4.73341859e-08]
 [5.37907080e-06]
 [2.05588157e-07]
 [9.33961629e-07]
 [1.26769753e-07]
 [1.67489625e-09]
 [3.23876188e-07]
 [2.21673077e-07]]","[[2.33314027e-06]
 [1.42642936e-09]
 [3.29852061e-07]
 [5.22916367e-08]
 [1.12024424e-08]
 [2.57960775e-07]
 [7.37814315e-08]
 [1.49479885e-11]
 [1.26792759e-06]
 [3.38698702e-07]
 [4.73341859e-08]
 [5.37907080e-06]
 [2.05588157e-07]
 [9.33961629e-07]
 [1.26769753e-07]
 [1.67489625e-09]
 [3.23876188e-07]
 [2.21673077e-07]]","[[ 4.58238610e-03]
 [-1.13304299e-04]
 [ 1.72298246e-03]
 [ 6.86020940e-04]
 [-3.17524773e-04]
 [-1.52369517e-03]
 [-8.14882128e-04]
 [-1.15987886e-05]
 [ 3.37806872e-03]
 [-1.74593480e-03]
 [ 6.52692633e-04]
 [-6.95784717e-03]
 [-1.36025491e-03]
 [ 2.89925071e-03]
 [-1.06814221e-03]
 [-1.22776489e-04]
 [ 1.70730363e-03]
 [ 1.41246511e-03]]",1
"[[3.50198526e-07]
 [1.23543670e-10]
 [4.55496382e-08]
 [6.87345341e-09]
 [2.22976039e-09]
 [3.67929335e-08]
 [9.36289078e-09]
 [9.30242329e-11]
 [1.87457045e-07]
 [4.88867881e-08]
 [6.01592776e-09]
 [7.87989396e-07]
 [3.19202597e-08]
 [1.42368169e-07]
 [1.80910444e-08]
 [1.50357795e-10]
 [4.72442050e-08]
 [3.55168004e-08]]","[[3.50198526e-07]
 [1.23543670e-10]
 [4.55496382e-08]
 [6.87345341e-09]
 [2.22976039e-09]
 [3.67929335e-08]
 [9.36289078e-09]
 [9.30242329e-11]
 [1.87457045e-07]
 [4.88867881e-08]
 [6.01592776e-09]
 [7.87989396e-07]
 [3.19202597e-08]
 [1.42368169e-07]
 [1.80910444e-08]
 [1.50357795e-10]
 [4.72442050e-08]
 [3.55168004e-08]]","[[-1.77532722e-03]
 [ 3.33450600e-05]
 [-6.40270836e-04]
 [-2.48718879e-04]
 [ 1.41661016e-04]
 [ 5.75444525e-04]
 [ 2.90286095e-04]
 [ 2.89347213e-05]
 [-1.29888930e-03]
 [ 6.63310706e-04]
 [-2.32687236e-04]
 [ 2.66306300e-03]
 [ 5.35987255e-04]
 [-1.13195120e-03]
 [ 4.03508860e-04]
 [ 3.67861408e-05]
 [-6.52071963e-04]
 [-5.65377045e-04]]",1
"[[1.31011982e-06]
 [7.35616385e-10]
 [1.82966180e-07]
 [2.88447989e-08]
 [6.57383650e-09]
 [1.43740832e-07]
 [4.01777149e-08]
 [3.52794275e-11]
 [7.09346954e-07]
 [1.88999746e-07]
 [2.59154670e-08]
 [3.00778876e-06]
 [1.15891176e-07]
 [5.25318106e-07]
 [7.06540924e-08]
 [8.77469749e-10]
 [1.81078890e-07]
 [1.25928336e-07]]","[[1.31011982e-06]
 [7.35616385e-10]
 [1.82966180e-07]
 [2.88447989e-08]
 [6.57383650e-09]
 [1.43740832e-07]
 [4.01777149e-08]
 [3.52794275e-11]
 [7.09346954e-07]
 [1.88999746e-07]
 [2.59154670e-08]
 [3.00778876e-06]
 [1.15891176e-07]
 [5.25318106e-07]
 [7.06540924e-08]
 [8.77469749e-10]
 [1.81078890e-07]
 [1.25928336e-07]]","[[ 3.43381397e-03]
 [-8.13667467e-05]
 [ 1.28323638e-03]
 [ 5.09512699e-04]
 [-2.43237597e-04]
 [-1.13739504e-03]
 [-6.01331385e-04]
 [-1.78189463e-05]
 [ 2.52668213e-03]
 [-1.30422303e-03]
 [ 4.82948448e-04]
 [-5.20289332e-03]
 [-1.02128379e-03]
 [ 2.17436495e-03]
 [-7.97425126e-04]
 [-8.88663476e-05]
 [ 1.27660096e-03]
 [ 1.06459148e-03]]",1
"[5.67672300e-08 1.33770030e-08 1.40786500e-08 ... 1.51973298e-06
 6.60591284e-07 4.64501254e-06]","[5.67672300e-08 1.33770030e-08 1.40786500e-08 ... 1.51973298e-06
 6.60591284e-07 4.64501254e-06]","[ 0.00071478  0.00034698  0.00035596 ... -0.00369832 -0.0024383
  0.00646569]",1
"[[9.22644605e-07]
 [2.86845295e-10]
 [1.18310379e-07]
 [1.77286895e-08]
 [6.12948526e-09]
 [9.60656847e-08]
 [2.37993449e-08]
 [3.38624694e-10]
 [4.92015917e-07]
 [1.27921177e-07]
 [1.53826416e-08]
 [2.06660168e-06]
 [8.44521475e-08]
 [3.75766095e-07]
 [4.72365894e-08]
 [3.58988791e-10]
 [1.23864819e-07]
 [9.47083767e-08]]","[[9.22644605e-07]
 [2.86845295e-10]
 [1.18310379e-07]
 [1.77286895e-08]
 [6.12948526e-09]
 [9.60656847e-08]
 [2.37993449e-08]
 [3.38624694e-10]
 [4.92015917e-07]
 [1.27921177e-07]
 [1.53826416e-08]
 [2.06660168e-06]
 [8.44521475e-08]
 [3.75766095e-07]
 [4.72365894e-08]
 [3.58988791e-10]
 [1.23864819e-07]
 [9.47083767e-08]]","[[-2.88163173e-03]
 [ 5.08095233e-05]
 [-1.03188827e-03]
 [-3.99447375e-04]
 [ 2.34873088e-04]
 [ 9.29833943e-04]
 [ 4.62811089e-04]
 [ 5.52052737e-05]
 [-2.10431539e-03]
 [ 1.07298210e-03]
 [-3.72080333e-04]
 [ 4.31270393e-03]
 [ 8.71819550e-04]
 [-1.83899289e-03]
 [ 6.52019405e-04]
 [ 5.68409986e-05]
 [-1.05583302e-03]
 [-9.23241783e-04]]",1
"[[9.31348879e-07]
 [5.01921347e-10]
 [1.29316508e-07]
 [2.03332682e-08]
 [4.76839148e-09]
 [1.01824492e-07]
 [2.81273596e-08]
 [3.93050492e-11]
 [5.03283385e-07]
 [1.33939160e-07]
 [1.81968484e-08]
 [2.13375799e-06]
 [8.25362220e-08]
 [3.73731791e-07]
 [5.00619096e-08]
 [6.02942149e-10]
 [1.28461175e-07]
 [9.00314725e-08]]","[[9.31348879e-07]
 [5.01921347e-10]
 [1.29316508e-07]
 [2.03332682e-08]
 [4.76839148e-09]
 [1.01824492e-07]
 [2.81273596e-08]
 [3.93050492e-11]
 [5.03283385e-07]
 [1.33939160e-07]
 [1.81968484e-08]
 [2.13375799e-06]
 [8.25362220e-08]
 [3.73731791e-07]
 [5.00619096e-08]
 [6.02942149e-10]
 [1.28461175e-07]
 [9.00314725e-08]]","[[ 2.89519255e-03]
 [-6.72108036e-05]
 [ 1.07881813e-03]
 [ 4.27784308e-04]
 [-2.07160622e-04]
 [-9.57298507e-04]
 [-5.03136399e-04]
 [-1.88081217e-05]
 [ 2.12827406e-03]
 [-1.09793098e-03]
 [ 4.04687084e-04]
 [-4.38221656e-03]
 [-8.61873539e-04]
 [ 1.83400821e-03]
 [-6.71235567e-04]
 [-7.36646411e-05]
 [ 1.07524443e-03]
 [ 9.00157349e-04]]",1
"[[3.36401137e-07]
 [1.19212660e-10]
 [4.37914940e-08]
 [6.61195756e-09]
 [2.13908853e-09]
 [3.53777642e-08]
 [8.98856009e-09]
 [8.96426823e-11]
 [1.79984889e-07]
 [4.69537667e-08]
 [5.77864563e-09]
 [7.56888824e-07]
 [3.06584319e-08]
 [1.36764991e-07]
 [1.74004633e-08]
 [1.44529687e-10]
 [4.53998731e-08]
 [3.41242739e-08]]","[[3.36401137e-07]
 [1.19212660e-10]
 [4.37914940e-08]
 [6.61195756e-09]
 [2.13908853e-09]
 [3.53777642e-08]
 [8.98856009e-09]
 [8.96426823e-11]
 [1.79984889e-07]
 [4.69537667e-08]
 [5.77864563e-09]
 [7.56888824e-07]
 [3.06584319e-08]
 [1.36764991e-07]
 [1.74004633e-08]
 [1.44529687e-10]
 [4.53998731e-08]
 [3.41242739e-08]]","[[-1.74000294e-03]
 [ 3.27553651e-05]
 [-6.27792518e-04]
 [-2.43941833e-04]
 [ 1.38750844e-04]
 [ 5.64269331e-04]
 [ 2.84424051e-04]
 [ 2.84039459e-05]
 [-1.27273878e-03]
 [ 6.50064536e-04]
 [-2.28052210e-04]
 [ 2.60998073e-03]
 [ 5.25286481e-04]
 [-1.10945253e-03]
 [ 3.95732447e-04]
 [ 3.60661501e-05]
 [-6.39217379e-04]
 [-5.54182700e-04]]",1
"[2.24334499e-08 5.49115775e-09 5.63859197e-09 ... 6.08826138e-07
 2.66000360e-07 1.90386645e-06]","[2.24334499e-08 5.49115775e-09 5.63859197e-09 ... 6.08826138e-07
 2.66000360e-07 1.90386645e-06]","[-0.00044933 -0.00022231 -0.00022527 ...  0.00234082  0.00154726
 -0.00413942]",1
"[[2.03214751e-06]
 [1.21636882e-09]
 [2.86541245e-07]
 [4.53826533e-08]
 [9.87352559e-09]
 [2.24466377e-07]
 [6.35861402e-08]
 [2.37160778e-11]
 [1.10224012e-06]
 [2.94349051e-07]
 [4.08944760e-08]
 [4.67833919e-06]
 [1.79248300e-07]
 [8.13976526e-07]
 [1.10368643e-07]
 [1.42825142e-09]
 [2.81871929e-07]
 [1.93855356e-07]]","[[2.03214751e-06]
 [1.21636882e-09]
 [2.86541245e-07]
 [4.53826533e-08]
 [9.87352559e-09]
 [2.24466377e-07]
 [6.35861402e-08]
 [2.37160778e-11]
 [1.10224012e-06]
 [2.94349051e-07]
 [4.08944760e-08]
 [4.67833919e-06]
 [1.79248300e-07]
 [8.13976526e-07]
 [1.10368643e-07]
 [1.42825142e-09]
 [2.81871929e-07]
 [1.93855356e-07]]","[[ 4.27660234e-03]
 [-1.04629438e-04]
 [ 1.60588642e-03]
 [ 6.39096143e-04]
 [-2.98096847e-04]
 [-1.42133648e-03]
 [-7.56488772e-04]
 [-1.46097467e-05]
 [ 3.14962872e-03]
 [-1.62761834e-03]
 [ 6.06671480e-04]
 [-6.48884063e-03]
 [-1.27013177e-03]
 [ 2.70661943e-03]
 [-9.96653293e-04]
 [-1.13376641e-04]
 [ 1.59274837e-03]
 [ 1.32087025e-03]]",1
"[[4.62748341e-07]
 [1.58595505e-10]
 [6.00207776e-08]
 [9.04709645e-09]
 [2.97761030e-09]
 [4.85632550e-08]
 [1.22373965e-08]
 [1.35994067e-10]
 [2.47268269e-07]
 [6.44604355e-08]
 [7.88155427e-09]
 [1.03978834e-06]
 [4.22214873e-08]
 [1.88237797e-07]
 [2.38887312e-08]
 [1.93404587e-10]
 [6.23776904e-08]
 [4.71059700e-08]]","[[4.62748341e-07]
 [1.58595505e-10]
 [6.00207776e-08]
 [9.04709645e-09]
 [2.97761030e-09]
 [4.85632550e-08]
 [1.22373965e-08]
 [1.35994067e-10]
 [2.47268269e-07]
 [6.44604355e-08]
 [7.88155427e-09]
 [1.03978834e-06]
 [4.22214873e-08]
 [1.88237797e-07]
 [2.38887312e-08]
 [1.93404587e-10]
 [6.23776904e-08]
 [4.71059700e-08]]","[[-2.04076825e-03]
 [ 3.77804121e-05]
 [-7.34974148e-04]
 [-2.85348678e-04]
 [ 1.63702452e-04]
 [ 6.61112165e-04]
 [ 3.31868300e-04]
 [ 3.49849483e-05]
 [-1.49178230e-03]
 [ 7.61671792e-04]
 [-2.66334355e-04]
 [ 3.05910037e-03]
 [ 6.16436036e-04]
 [-1.30159140e-03]
 [ 4.63679395e-04]
 [ 4.17209933e-05]
 [-7.49265783e-04]
 [-6.51117293e-04]]",1
"[[1.47972077e-06]
 [8.45462679e-10]
 [2.07272107e-07]
 [3.27307734e-08]
 [7.36480676e-09]
 [1.62784772e-07]
 [4.55126487e-08]
 [3.54492377e-11]
 [8.00876430e-07]
 [2.13581788e-07]
 [2.93621126e-08]
 [3.39856150e-06]
 [1.30797226e-07]
 [5.93256154e-07]
 [8.00549583e-08]
 [1.00074479e-09]
 [2.04771747e-07]
 [1.42073504e-07]]","[[1.47972077e-06]
 [8.45462679e-10]
 [2.07272107e-07]
 [3.27307734e-08]
 [7.36480676e-09]
 [1.62784772e-07]
 [4.55126487e-08]
 [3.54492377e-11]
 [8.00876430e-07]
 [2.13581788e-07]
 [2.93621126e-08]
 [3.39856150e-06]
 [1.30797226e-07]
 [5.93256154e-07]
 [8.00549583e-08]
 [1.00074479e-09]
 [2.04771747e-07]
 [1.42073504e-07]]","[[ 3.64931322e-03]
 [-8.72305228e-05]
 [ 1.36581439e-03]
 [ 5.42749445e-04]
 [-2.57455357e-04]
 [-1.21039785e-03]
 [-6.40010811e-04]
 [-1.78617787e-05]
 [ 2.68475099e-03]
 [-1.38644729e-03]
 [ 5.14061294e-04]
 [-5.53055635e-03]
 [-1.08497697e-03]
 [ 2.31069370e-03]
 [-8.48819548e-04]
 [-9.49036516e-05]
 [ 1.35755137e-03]
 [ 1.13077917e-03]]",1
"[1.37283214e-07 3.26739534e-08 3.39896753e-08 ... 3.68787985e-06
 1.59591071e-06 1.12399238e-05]","[1.37283214e-07 3.26739534e-08 3.39896753e-08 ... 3.68787985e-06
 1.59591071e-06 1.12399238e-05]","[ 0.00111155  0.00054228  0.00055309 ... -0.00576116 -0.00378988
  0.0100578 ]",1
"[[6.36516999e-07]
 [2.09632638e-10]
 [8.21986199e-08]
 [1.23642460e-08]
 [4.15188805e-09]
 [6.66248585e-08]
 [1.66319268e-08]
 [2.08362106e-10]
 [3.39640386e-07]
 [8.84624998e-08]
 [1.07347097e-08]
 [1.42805859e-06]
 [5.81539329e-08]
 [2.59083473e-07]
 [3.27771035e-08]
 [2.57605536e-10]
 [8.56756933e-08]
 [6.50570681e-08]]","[[6.36516999e-07]
 [2.09632638e-10]
 [8.21986199e-08]
 [1.23642460e-08]
 [4.15188805e-09]
 [6.66248585e-08]
 [1.66319268e-08]
 [2.08362106e-10]
 [3.39640386e-07]
 [8.84624998e-08]
 [1.07347097e-08]
 [1.42805859e-06]
 [5.81539329e-08]
 [2.59083473e-07]
 [3.27771035e-08]
 [2.57605536e-10]
 [8.56756933e-08]
 [6.50570681e-08]]","[[-2.39346046e-03]
 [ 4.34360881e-05]
 [-8.60109051e-04]
 [-3.33583894e-04]
 [ 1.93305438e-04]
 [ 7.74353748e-04]
 [ 3.86894483e-04]
 [ 4.33042602e-05]
 [-1.74836022e-03]
 [ 8.92279384e-04]
 [-3.10825332e-04]
 [ 3.58504216e-03]
 [ 7.23453797e-04]
 [-1.52700729e-03]
 [ 5.43133438e-04]
 [ 4.81502838e-05]
 [-8.78112316e-04]
 [-7.65188612e-04]]",1
"[[1.30242732e-06]
 [7.31788754e-10]
 [1.82020554e-07]
 [2.87150516e-08]
 [6.53801226e-09]
 [1.43100703e-07]
 [3.97872739e-08]
 [3.89859386e-11]
 [7.04224904e-07]
 [1.87728500e-07]
 [2.57047101e-08]
 [2.98858980e-06]
 [1.15213317e-07]
 [5.22363942e-07]
 [7.03869905e-08]
 [8.68021845e-10]
 [1.80096008e-07]
 [1.25369516e-07]]","[[1.30242732e-06]
 [7.31788754e-10]
 [1.82020554e-07]
 [2.87150516e-08]
 [6.53801226e-09]
 [1.43100703e-07]
 [3.97872739e-08]
 [3.89859386e-11]
 [7.04224904e-07]
 [1.87728500e-07]
 [2.57047101e-08]
 [2.98858980e-06]
 [1.15213317e-07]
 [5.22363942e-07]
 [7.03869905e-08]
 [8.68021845e-10]
 [1.80096008e-07]
 [1.25369516e-07]]","[[ 3.42371814e-03]
 [-8.11547829e-05]
 [ 1.27991601e-03]
 [ 5.08365483e-04]
 [-2.42573928e-04]
 [-1.13485961e-03]
 [-5.98402428e-04]
 [-1.87316163e-05]
 [ 2.51754327e-03]
 [-1.29982941e-03]
 [ 4.80980655e-04]
 [-5.18626149e-03]
 [-1.01829262e-03]
 [ 2.16824249e-03]
 [-7.95916399e-04]
 [-8.83866313e-05]
 [ 1.27313160e-03]
 [ 1.06222674e-03]]",1
"[[3.13509672e-07]
 [1.11820688e-10]
 [4.08691054e-08]
 [6.17679838e-09]
 [1.99027638e-09]
 [3.30232136e-08]
 [8.37073377e-09]
 [8.37682742e-11]
 [1.67616217e-07]
 [4.37507156e-08]
 [5.38499132e-09]
 [7.05321823e-07]
 [2.85661347e-08]
 [1.27473889e-07]
 [1.62494419e-08]
 [1.34769200e-10]
 [4.23392510e-08]
 [3.18104893e-08]]","[[3.13509672e-07]
 [1.11820688e-10]
 [4.08691054e-08]
 [6.17679838e-09]
 [1.99027638e-09]
 [3.30232136e-08]
 [8.37073377e-09]
 [8.37682742e-11]
 [1.67616217e-07]
 [4.37507156e-08]
 [5.38499132e-09]
 [7.05321823e-07]
 [2.85661347e-08]
 [1.27473889e-07]
 [1.62494419e-08]
 [1.34769200e-10]
 [4.23392510e-08]
 [3.18104893e-08]]","[[-1.67975803e-03]
 [ 3.17235904e-05]
 [-6.06483264e-04]
 [-2.35777831e-04]
 [ 1.33837541e-04]
 [ 5.45168710e-04]
 [ 2.74475143e-04]
 [ 2.74575029e-05]
 [-1.22822879e-03]
 [ 6.27500152e-04]
 [-2.20147500e-04]
 [ 2.51950321e-03]
 [ 5.07045572e-04]
 [-1.07110457e-03]
 [ 3.82419896e-04]
 [ 3.48270413e-05]
 [-6.17295115e-04]
 [-5.35064859e-04]]",1
"[4.66492001e-08 1.13799465e-08 1.17396138e-08 ... 1.26673466e-06
 5.53867141e-07 3.97270220e-06]","[4.66492001e-08 1.13799465e-08 1.17396138e-08 ... 1.26673466e-06
 5.53867141e-07 3.97270220e-06]","[-0.00064795 -0.00032003 -0.00032505 ...  0.00337648  0.00223267
 -0.00597949]",1
"[[1.20888558e-06]
 [6.72047251e-10]
 [1.68738557e-07]
 [2.66068543e-08]
 [6.10223821e-09]
 [1.32732660e-07]
 [3.67932402e-08]
 [4.04020407e-11]
 [6.53312105e-07]
 [1.74116001e-07]
 [2.37839738e-08]
 [2.77255121e-06]
 [1.06985914e-07]
 [4.84975935e-07]
 [6.52890773e-08]
 [7.98504296e-10]
 [1.67101478e-07]
 [1.16528405e-07]]","[[1.20888558e-06]
 [6.72047251e-10]
 [1.68738557e-07]
 [2.66068543e-08]
 [6.10223821e-09]
 [1.32732660e-07]
 [3.67932402e-08]
 [4.04020407e-11]
 [6.53312105e-07]
 [1.74116001e-07]
 [2.37839738e-08]
 [2.77255121e-06]
 [1.06985914e-07]
 [4.84975935e-07]
 [6.52890773e-08]
 [7.98504296e-10]
 [1.67101478e-07]
 [1.16528405e-07]]","[[ 3.29847999e-03]
 [-7.77716225e-05]
 [ 1.23233397e-03]
 [ 4.89348229e-04]
 [-2.34350472e-04]
 [-1.09297481e-03]
 [-5.75446923e-04]
 [-1.90687799e-05]
 [ 2.42483174e-03]
 [-1.25181628e-03]
 [ 4.62661609e-04]
 [-4.99529388e-03]
 [-9.81261039e-04]
 [ 2.08920641e-03]
 [-7.66551822e-04]
 [-8.47734549e-05]
 [ 1.22634143e-03]
 [ 1.02408771e-03]]",1
"[[9.01576732e-07]
 [2.81422350e-10]
 [1.15775506e-07]
 [1.73692306e-08]
 [5.98693113e-09]
 [9.40616000e-08]
 [2.31830820e-08]
 [3.37487696e-10]
 [4.80137648e-07]
 [1.24917848e-07]
 [1.50059342e-08]
 [2.01863295e-06]
 [8.25143876e-08]
 [3.67282795e-07]
 [4.62831966e-08]
 [3.49324591e-10]
 [1.21130858e-07]
 [9.26428854e-08]]","[[9.01576732e-07]
 [2.81422350e-10]
 [1.15775506e-07]
 [1.73692306e-08]
 [5.98693113e-09]
 [9.40616000e-08]
 [2.31830820e-08]
 [3.37487696e-10]
 [4.80137648e-07]
 [1.24917848e-07]
 [1.50059342e-08]
 [2.01863295e-06]
 [8.25143876e-08]
 [3.67282795e-07]
 [4.62831966e-08]
 [3.49324591e-10]
 [1.21130858e-07]
 [9.26428854e-08]]","[[-2.84854184e-03]
 [ 5.03269426e-05]
 [-1.02077400e-03]
 [-3.95377131e-04]
 [ 2.32125785e-04]
 [ 9.20083909e-04]
 [ 4.56779747e-04]
 [ 5.51125146e-05]
 [-2.07875896e-03]
 [ 1.06031157e-03]
 [-3.67496134e-04]
 [ 4.26235810e-03]
 [ 8.61759530e-04]
 [-1.81811582e-03]
 [ 6.45405895e-04]
 [ 5.60706814e-05]
 [-1.04411576e-03]
 [-9.13118814e-04]]",1
"[[1.14897576e-06]
 [6.35273796e-10]
 [1.60260440e-07]
 [2.52633159e-08]
 [5.81581425e-09]
 [1.26127705e-07]
 [3.48577357e-08]
 [4.19752198e-11]
 [6.20554905e-07]
 [1.65375593e-07]
 [2.25532293e-08]
 [2.63401127e-06]
 [1.01711178e-07]
 [4.61006988e-07]
 [6.20533801e-08]
 [7.54504752e-10]
 [1.58781846e-07]
 [1.10884072e-07]]","[[1.14897576e-06]
 [6.35273796e-10]
 [1.60260440e-07]
 [2.52633159e-08]
 [5.81581425e-09]
 [1.26127705e-07]
 [3.48577357e-08]
 [4.19752198e-11]
 [6.20554905e-07]
 [1.65375593e-07]
 [2.25532293e-08]
 [2.63401127e-06]
 [1.01711178e-07]
 [4.61006988e-07]
 [6.20533801e-08]
 [7.54504752e-10]
 [1.58781846e-07]
 [1.10884072e-07]]","[[ 3.21570860e-03]
 [-7.56139151e-05]
 [ 1.20097625e-03]
 [ 4.76833140e-04]
 [-2.28784458e-04]
 [-1.06543387e-03]
 [-5.60106794e-04]
 [-1.94364858e-05]
 [ 2.36325922e-03]
 [-1.21999194e-03]
 [ 4.50531978e-04]
 [-4.86889119e-03]
 [-9.56765700e-04]
 [ 2.03692486e-03]
 [-7.47315476e-04]
 [-8.24047497e-05]
 [ 1.19542319e-03]
 [ 9.98977800e-04]]",1
"[3.33178326e-07 8.04943349e-08 8.22272795e-08 ... 8.97960709e-06
 3.86454671e-06 2.71974551e-05]","[3.33178326e-07 8.04943349e-08 8.22272795e-08 ... 8.97960709e-06
 3.86454671e-06 2.71974551e-05]","[ 0.00173165  0.00085115  0.00086026 ... -0.0089898  -0.00589754
  0.01564535]",1
"[[7.70807532e-07]
 [2.47039268e-10]
 [9.92834003e-08]
 [1.49186266e-08]
 [5.07524240e-09]
 [8.05965329e-08]
 [1.99374828e-08]
 [2.74411894e-10]
 [4.10632952e-07]
 [1.06915433e-07]
 [1.28974988e-08]
 [1.72713184e-06]
 [7.04873966e-08]
 [3.13912012e-07]
 [3.96663771e-08]
 [3.04223870e-10]
 [1.03672370e-07]
 [7.90497006e-08]]","[[7.70807532e-07]
 [2.47039268e-10]
 [9.92834003e-08]
 [1.49186266e-08]
 [5.07524240e-09]
 [8.05965329e-08]
 [1.99374828e-08]
 [2.74411894e-10]
 [4.10632952e-07]
 [1.06915433e-07]
 [1.28974988e-08]
 [1.72713184e-06]
 [7.04873966e-08]
 [3.13912012e-07]
 [3.96663771e-08]
 [3.04223870e-10]
 [1.03672370e-07]
 [7.90497006e-08]]","[[-2.63386936e-03]
 [ 4.71524486e-05]
 [-9.45278056e-04]
 [-3.66425490e-04]
 [ 2.13722207e-04]
 [ 8.51685855e-04]
 [ 4.23600455e-04]
 [ 4.96961472e-05]
 [-1.92241946e-03]
 [ 9.80937764e-04]
 [-3.40701467e-04]
 [ 3.94261164e-03]
 [ 7.96483879e-04]
 [-1.68083554e-03]
 [ 5.97492589e-04]
 [ 5.23260435e-05]
 [-9.65945823e-04]
 [-8.43473358e-04]]",1
"[[1.27617882e-06]
 [7.15711712e-10]
 [1.78379860e-07]
 [2.81494209e-08]
 [6.41516235e-09]
 [1.40319442e-07]
 [3.88573310e-08]
 [4.17490913e-11]
 [6.89360915e-07]
 [1.83814017e-07]
 [2.51334612e-08]
 [2.92707643e-06]
 [1.12903465e-07]
 [5.11939922e-07]
 [6.90487878e-08]
 [8.46314487e-10]
 [1.76499205e-07]
 [1.22993155e-07]]","[[1.27617882e-06]
 [7.15711712e-10]
 [1.78379860e-07]
 [2.81494209e-08]
 [6.41516235e-09]
 [1.40319442e-07]
 [3.88573310e-08]
 [4.17490913e-11]
 [6.89360915e-07]
 [1.83814017e-07]
 [2.51334612e-08]
 [2.92707643e-06]
 [1.12903465e-07]
 [5.11939922e-07]
 [6.90487878e-08]
 [8.46314487e-10]
 [1.76499205e-07]
 [1.22993155e-07]]","[[ 3.38904255e-03]
 [-8.02583666e-05]
 [ 1.26705120e-03]
 [ 5.03333675e-04]
 [-2.40284126e-04]
 [-1.12377710e-03]
 [-5.91367888e-04]
 [-1.93840610e-05]
 [ 2.49083284e-03]
 [-1.28620611e-03]
 [ 4.75606088e-04]
 [-5.13261024e-03]
 [-1.00803332e-03]
 [ 2.14649931e-03]
 [-7.88314081e-04]
 [-8.72744543e-05]
 [ 1.26035425e-03]
 [ 1.05211140e-03]]",1
