epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
59,0.6935,0.6714,"[ 2.47567149  4.68764672 -0.11810359  1.75438975  0.77347111  0.72557064
  1.02188929  2.31821252  2.34768656  3.23938312  2.77909317  4.44990152]",1.5415
60,0.6937,0.6673,"[ 2.47966553  4.68401348 -0.12208201  1.75837664  0.77741285  0.72158603
  1.02583812  2.31424866  2.35167384  3.24336118  2.77510572  4.44590726]",1.5607
61,0.6932,0.6687,"[ 2.479663    4.6842273  -0.12214386  1.75837095  0.77738309  0.72159244
  1.02581255  2.31426556  2.35166914  3.24335251  2.77511038  4.44590969]",1.5604
62,0.6934,0.6762,"[ 2.47969278  4.68395644 -0.12266512  1.75843275  0.77756083  0.72152086
  1.02597917  2.3141329   2.35173955  3.24345955  2.7750427   4.44588064]",1.5606
63,0.6932,0.6946,"[ 2.47767726  4.6864614  -0.12057142  1.75639965  0.77543675  0.72356051
  1.02386743  2.31621722  2.34970577  3.24140361  2.7770763   4.44789561]",1.5501
64,0.693,0.7076,"[ 2.47962573  4.68562613 -0.12195212  1.7582915   0.77707536  0.72168815
  1.02553825  2.3144722   2.35158971  3.24321941  2.77519002  4.44594557]",1.5587
65,0.6931,0.6789,"[ 2.47962883  4.68580673 -0.1220978   1.75829763  0.77708074  0.72168111
  1.02554561  2.31446368  2.35159841  3.24323119  2.77518191  4.4459425 ]",1.5585
66,0.6933,0.6874,"[ 2.47766703  4.68713975 -0.12085428  1.75637838  0.7753453   0.72358555
  1.02378778  2.31627496  2.34968884  3.24137405  2.77709402  4.44790539]",1.5491
67,0.6934,0.6499,"[ 2.47765943  4.68757221 -0.12084372  1.75636182  0.77527213  0.72360578
  1.02372373  2.31632198  2.34967313  3.24134642  2.77710999  4.44791267]",1.5486
68,0.6933,0.7032,"[ 2.47963583  4.68629642 -0.12257319  1.75831148  0.77708622  0.72166574
  1.02555716  2.31444827  2.3516201   3.24325977  2.7751622   4.44593549]",1.5577
69,0.6934,0.7056,"[ 2.48364182  4.68231282 -0.12680956  1.76232393  0.78111864  0.71765086
  1.0295882   2.31042202  2.35563554  3.24728308  2.7711474   4.44192965]",1.5778
70,0.6937,0.7212,"[ 2.4816449   4.68437908 -0.12508118  1.76033032  0.77913003  0.71964353
  1.02760028  2.31241108  2.35364485  3.24529609  2.77313892  4.44392659]",1.5674
71,0.6937,0.7192,"[ 2.47757028  4.68946688 -0.12038499  1.75617726  0.77466881  0.72382193
  1.02317641  2.3167496   2.34947884  3.24104181  2.77730079  4.44799904]",1.546
72,0.6933,0.7477,"[ 2.48355271  4.68410914 -0.12612342  1.76213925  0.78052013  0.71786668
  1.02904533  2.31084685  2.35543828  3.24697521  2.77134027  4.44201606]",1.5754
73,0.6933,0.676,"[ 2.48154469  4.68642305 -0.12407323  1.76012175  0.77844879  0.7198867
  1.02698291  2.31289167  2.35342005  3.24494518  2.77335781  4.44402385]",1.5648
74,0.6935,0.7347,"[ 2.48542278  4.68361557 -0.12717657  1.7638856   0.78185677  0.71615361
  1.03043182  2.30934959  2.35716081  3.24857552  2.76960858  4.44014274]",1.5834
75,0.6932,0.7062,"[ 2.48343036  4.68558147 -0.12551357  1.76190157  0.77990265  0.71813486
  1.02847459  2.311315    2.35518064  3.24660562  2.77158976  4.44213534]",1.573
76,0.6932,0.7088,"[ 2.48342169  4.6859873  -0.12542509  1.76188268  0.77982312  0.71815686
  1.02840605  2.31136495  2.35516109  3.24657308  2.77160876  4.44214372]",1.5725
77,0.6933,0.642,"[ 2.47943276  4.68987716 -0.12178733  1.75790604  0.77589547  0.72212918
  1.02447223  2.31531193  2.35118889  3.24261615  2.77558201  4.44613294]",1.5524
78,0.6933,0.7123,"[ 2.47944067  4.68981231 -0.12206364  1.75792285  0.77594875  0.72210883
  1.02452103  2.31527262  2.35120904  3.24264794  2.77556244  4.44612525]",1.5523
79,0.6932,0.6799,"[ 2.47550467  4.69240704 -0.11913014  1.75405741  0.77241291  0.72594679
  1.02093537  2.31894456  2.34735633  3.23888379  2.77941716  4.45006335]",1.5342
80,0.6934,0.7204,"[ 2.47751481  4.69030067 -0.12141923  1.75607898  0.77448393  0.72392058
  1.02300028  2.31689287  2.3493815   3.24092396  2.77739257  4.44805351]",1.5439
81,0.6935,0.6734,"[ 2.47951784  4.68841682 -0.1235633   1.75808521  0.77649628  0.72191279
  1.0250132   2.31488058  2.35138984  3.24293651  2.77538446  4.44605055]",1.5535
82,0.6934,0.6732,"[ 2.48348926  4.68523999 -0.12701113  1.76202356  0.78026577  0.71798444
  1.02880844  2.31103276  2.35532168  3.24682713  2.77144985  4.44207832]",1.5729
83,0.6933,0.7108,"[ 2.48147711  4.68759381 -0.12501096  1.75999792  0.77817117  0.72001466
  1.02672493  2.31309665  2.35329535  3.24478451  2.77347583  4.44409006]",1.5623
84,0.6932,0.7149,"[ 2.48343937  4.68631597 -0.1266242   1.76191916  0.77991149  0.71810643
  1.0284915   2.31127925  2.35520951  3.24665088  2.77155912  4.4421267 ]",1.5715
85,0.6934,0.6721,"[ 2.48337873  4.68745981 -0.12580038  1.76179247  0.77949392  0.71825388
  1.02811728  2.31157221  2.35506969  3.24643364  2.7716944   4.44218558]",1.5702
86,0.6931,0.6699,"[ 2.48138383  4.68945914 -0.1240953   1.75980318  0.77752302  0.72024121
  1.02614454  2.31354953  2.3530836   3.24445451  2.77368124  4.4441806 ]",1.5599
87,0.6935,0.7338,"[ 2.48145854  4.68897595 -0.12482926  1.75995013  0.77789519  0.72007174
  1.0264909   2.31325553  2.35324656  3.24469112  2.7735226   4.44410795]",1.5607
88,0.693,0.7071,"[ 2.48146578  4.68900214 -0.12510326  1.75996532  0.77793731  0.72005384
  1.02653053  2.31322304  2.35326543  3.24471969  2.77350462  4.44410088]",1.5606
89,0.6923,0.6627,"[ 2.47946689  4.69112265 -0.12326509  1.75796751  0.77593554  0.72205103
  1.02453083  2.31522088  2.35126958  3.24272523  2.77550077  4.44609976]",1.5504
90,0.6933,0.6707,"[ 2.47945371  4.69149944 -0.12323766  1.75793999  0.77583679  0.72208355
  1.02444395  2.31528858  2.35124127  3.24267999  2.77552873  4.44611249]",1.5499
91,0.6935,0.6677,"[ 2.47945374  4.69166479 -0.12335848  1.75793985  0.77582612  0.72208345
  1.02443656  2.31529224  2.35124275  3.24268132  2.77552741  4.44611242]",1.5496
92,0.6933,0.6667,"[ 2.48144075  4.6901621  -0.12520464  1.75991177  0.77771196  0.72011648
  1.02633824  2.31336563  2.35321301  3.24463244  2.77355635  4.444125  ]",1.5591
93,0.6935,0.7188,"[ 2.48741061  4.68501007 -0.13061861  1.76584705  0.78346849  0.71419185
  1.03212573  2.30752613  2.35914113  3.2505176   2.76762539  4.43815425]",1.5892
94,0.6932,0.6861,"[ 2.48921215  4.68543475 -0.13001855  1.76744708  0.78432681  0.71264393
  1.03309243  2.30635973  2.36068678  3.25185277  2.76605845  4.4363479 ]",1.5969
95,0.6931,0.69,"[ 2.48519399  4.68993062 -0.12573095  1.76340795  0.78017867  0.7166886
  1.02896511  2.31045536  2.356643    3.24778331  2.77010009  4.44036557]",1.5754
96,0.6934,0.6581,"[ 2.48517672  4.69045777 -0.12550986  1.76337095  0.78003569  0.7167317
  1.02884342  2.31054841  2.35660271  3.24771839  2.7701391   4.44038231]",1.5748
97,0.6936,0.7224,"[ 2.48134233  4.69426309 -0.12195616  1.75965527  0.7765126   0.72041396
  1.02530924  2.31410566  2.35290634  3.24410832  2.77383854  4.44422109]",1.556
98,0.693,0.7205,"[ 2.47735891  4.69790336 -0.11838678  1.75569052  0.77264069  0.72437076
  1.02141981  2.31801624  2.34894634  3.24017319  2.77779897  4.44820507]",1.5366
99,0.6923,0.7207,"[ 2.47735971  4.69804262 -0.11853128  1.75569221  0.77264007  0.72436844
  1.02142094  2.31801409  2.34894989  3.24017835  2.7777956   4.44820427]",1.5363
100,0.6932,0.7036,"[ 2.47737487  4.69787327 -0.11887176  1.75572423  0.77275236  0.72432896
  1.02151884  2.31793375  2.34898602  3.24023682  2.77775966  4.44818963]",1.5365
101,0.6935,0.7108,"[ 2.47737245  4.69810753 -0.11897627  1.7557193   0.77272923  0.72433481
  1.02150038  2.31794808  2.34898262  3.24023087  2.77776332  4.44819191]",1.5361
102,0.6935,0.6789,"[ 2.47737291  4.69835407 -0.11907626  1.75572008  0.77272122  0.72433357
  1.02149604  2.31794956  2.34898503  3.24023388  2.777761    4.44819143]",1.5359
103,0.6936,0.7158,"[ 2.47541504  4.69946429 -0.11785373  1.75380901  0.77104473  0.72622494
  1.01977496  2.31972372  2.34708295  3.23839246  2.77966377  4.45015081]",1.5271
104,0.6935,0.6545,"[ 2.47741126  4.69808899 -0.11986067  1.75580027  0.77298579  0.72423654
  1.02172937  2.31775746  2.34907596  3.24037764  2.77767142  4.44815434]",1.5361
105,0.6932,0.7435,"[ 2.48137904  4.69507968 -0.12342146  1.75973218  0.77672719  0.72031834
  1.02550946  2.31393186  2.35300299  3.24425949  2.77374348  4.44418541]",1.5547
106,0.6935,0.7152,"[ 2.48337715  4.69355759 -0.12535277  1.76172634  0.77866661  0.71832649
  1.02746387  2.31196238  2.35499861  3.24624677  2.77174835  4.44218713]",1.5644
107,0.6935,0.6792,"[ 2.48335574  4.69421813 -0.12501297  1.76168057  0.77848839  0.71838013
  1.02731357  2.31207856  2.35494841  3.24616612  2.77179697  4.44220786]",1.5638
108,0.6927,0.7124,"[ 2.47948951  4.6973133  -0.12217084  1.75793419  0.77509996  0.72208905
  1.02387421  2.31559021  2.35122736  3.24256047  2.77552385  4.44607795]",1.5453
109,0.6935,0.7101,"[ 2.48343238  4.69455976 -0.12539551  1.76181525  0.77868585  0.71822985
  1.02751761  2.31187745  2.35509695  3.24635587  2.77165139  4.44213319]",1.5639
110,0.6932,0.6831,"[ 2.48142995  4.69682817 -0.12348341  1.75980985  0.77665341  0.72023623
  1.02549279  2.3138954   2.35309272  3.24434775  2.77365574  4.4441355 ]",1.5535
111,0.6931,0.7251,"[ 2.48145634  4.6962869  -0.12411392  1.75986564  0.77685541  0.72016862
  1.02566566  2.31375521  2.35315587  3.24444881  2.77359369  4.44411   ]",1.5539
112,0.6935,0.7151,"[ 2.48145254  4.69659735 -0.12419639  1.75985739  0.77681203  0.72017873
  1.0256315   2.31378111  2.35314886  3.24443592  2.77360101  4.44411361]",1.5535
