v,v_eff,m,t
"[6.22661779e-08 9.34720238e-09 3.41687865e-08 ... 6.60614007e-09
 8.27191501e-07 7.11244262e-08]","[6.22661779e-08 9.34720238e-09 3.41687865e-08 ... 6.60614007e-09
 8.27191501e-07 7.11244262e-08]","[-0.0007486   0.00029004  0.00055454 ... -0.00024383  0.0027285
  0.00080007]",1
"[[5.05443551e-10]
 [2.34047079e-11]
 [1.27030829e-10]
 [1.04695069e-09]
 [5.50468635e-09]
 [1.35473659e-09]
 [4.91233426e-11]
 [5.31619840e-09]
 [3.02095957e-10]
 [5.69072476e-10]
 [3.83867749e-09]
 [7.77132120e-10]
 [2.55346760e-10]
 [6.23989421e-09]
 [1.78266384e-09]
 [1.57729958e-11]
 [1.42607716e-09]
 [1.71372974e-09]
 [1.05339439e-11]
 [1.46083922e-09]
 [4.81060261e-09]]","[[5.05443551e-10]
 [2.34047079e-11]
 [1.27030829e-10]
 [1.04695069e-09]
 [5.50468635e-09]
 [1.35473659e-09]
 [4.91233426e-11]
 [5.31619840e-09]
 [3.02095957e-10]
 [5.69072476e-10]
 [3.83867749e-09]
 [7.77132120e-10]
 [2.55346760e-10]
 [6.23989421e-09]
 [1.78266384e-09]
 [1.57729958e-11]
 [1.42607716e-09]
 [1.71372974e-09]
 [1.05339439e-11]
 [1.46083922e-09]
 [4.81060261e-09]]","[[-6.74462153e-05]
 [ 1.45135237e-05]
 [ 3.38123862e-05]
 [ 9.70698522e-05]
 [ 2.22580721e-04]
 [-1.10420240e-04]
 [ 2.10264139e-05]
 [ 2.18736795e-04]
 [ 5.21427235e-05]
 [ 7.15657200e-05]
 [-1.85871185e-04]
 [ 8.36312686e-05]
 [-4.79387197e-05]
 [-2.36979003e-04]
 [ 1.26664812e-04]
 [-1.19145693e-05]
 [-1.13290310e-04]
 [ 1.24191657e-04]
 [-9.73681136e-06]
 [-1.14662779e-04]
 [-2.08075523e-04]]",1
"[[5.13864938e-08]
 [3.00058962e-09]
 [1.48325554e-08]
 [1.08195693e-07]
 [5.68360654e-07]
 [1.45049206e-07]
 [4.61798878e-09]
 [5.47351086e-07]
 [2.86933640e-08]
 [5.73325988e-08]
 [4.02919468e-07]
 [7.73262346e-08]
 [2.65650522e-08]
 [6.53993528e-07]
 [1.79724770e-07]
 [1.47439415e-09]
 [1.50836080e-07]
 [1.81271818e-07]
 [1.08498331e-09]
 [1.46326718e-07]
 [5.03586223e-07]]","[[5.13864938e-08]
 [3.00058962e-09]
 [1.48325554e-08]
 [1.08195693e-07]
 [5.68360654e-07]
 [1.45049206e-07]
 [4.61798878e-09]
 [5.47351086e-07]
 [2.86933640e-08]
 [5.73325988e-08]
 [4.02919468e-07]
 [7.73262346e-08]
 [2.65650522e-08]
 [6.53993528e-07]
 [1.79724770e-07]
 [1.47439415e-09]
 [1.50836080e-07]
 [1.81271818e-07]
 [1.08498331e-09]
 [1.46326718e-07]
 [5.03586223e-07]]","[[ 6.80057677e-04]
 [-1.64332914e-04]
 [-3.65366937e-04]
 [-9.86793414e-04]
 [-2.26169093e-03]
 [ 1.14255978e-03]
 [-2.03867356e-04]
 [-2.21949539e-03]
 [-5.08173470e-04]
 [-7.18326798e-04]
 [ 1.90427814e-03]
 [-8.34227853e-04]
 [ 4.88963670e-04]
 [ 2.42609599e-03]
 [-1.27181875e-03]
 [ 1.15193521e-04]
 [ 1.16512863e-03]
 [-1.27728085e-03]
 [ 9.88172544e-05]
 [ 1.14758026e-03]
 [ 2.12891428e-03]]",1
"[[1.36777473e-09]
 [6.28769940e-11]
 [3.41567677e-10]
 [2.83339488e-09]
 [1.48925612e-08]
 [3.66212888e-09]
 [1.33416730e-10]
 [1.43832953e-08]
 [8.19160053e-10]
 [1.54179359e-09]
 [1.03760609e-08]
 [2.10634991e-09]
 [6.89668346e-10]
 [1.68743191e-08]
 [4.82512099e-09]
 [4.27382311e-11]
 [3.85504538e-09]
 [4.63339260e-09]
 [2.84651771e-11]
 [3.96025827e-09]
 [1.30086795e-08]]","[[1.36777473e-09]
 [6.28769940e-11]
 [3.41567677e-10]
 [2.83339488e-09]
 [1.48925612e-08]
 [3.66212888e-09]
 [1.33416730e-10]
 [1.43832953e-08]
 [8.19160053e-10]
 [1.54179359e-09]
 [1.03760609e-08]
 [2.10634991e-09]
 [6.89668346e-10]
 [1.68743191e-08]
 [4.82512099e-09]
 [4.27382311e-11]
 [3.85504538e-09]
 [4.63339260e-09]
 [2.84651771e-11]
 [3.96025827e-09]
 [1.30086795e-08]]","[[-1.10950316e-04]
 [ 2.37885045e-05]
 [ 5.54446489e-05]
 [ 1.59688929e-04]
 [ 3.66105246e-04]
 [-1.81546578e-04]
 [ 3.46518481e-05]
 [ 3.59791130e-04]
 [ 8.58629168e-05]
 [ 1.17797039e-04]
 [-3.05588854e-04]
 [ 1.37684963e-04]
 [-7.87846122e-05]
 [-3.89703569e-04]
 [ 2.08389273e-04]
 [-1.96123451e-05]
 [-1.86267035e-04]
 [ 2.04207085e-04]
 [-1.60058300e-05]
 [-1.88791749e-04]
 [-3.42166795e-04]]",1
"[3.15861656e-06 4.28583002e-07 1.77807226e-06 ... 3.38754988e-07
 4.16860506e-05 3.64342084e-06]","[3.15861656e-06 4.28583002e-07 1.77807226e-06 ... 3.38754988e-07
 4.16860506e-05 3.64342084e-06]","[ 0.00533175 -0.00196399 -0.00400033 ...  0.00174608 -0.01936942
 -0.00572632]",1
"[[3.69328472e-08]
 [2.11481160e-09]
 [1.05223945e-08]
 [7.76724936e-08]
 [4.07787890e-07]
 [1.03859720e-07]
 [3.34574809e-09]
 [3.92848708e-07]
 [2.07171684e-08]
 [4.12763539e-08]
 [2.88694743e-07]
 [5.56900355e-08]
 [1.90266208e-08]
 [4.68796465e-07]
 [1.29187297e-07]
 [1.06620987e-09]
 [1.08033531e-07]
 [1.29831756e-07]
 [7.78193441e-10]
 [1.05383628e-07]
 [3.61015656e-07]]","[[3.69328472e-08]
 [2.11481160e-09]
 [1.05223945e-08]
 [7.76724936e-08]
 [4.07787890e-07]
 [1.03859720e-07]
 [3.34574809e-09]
 [3.92848708e-07]
 [2.07171684e-08]
 [4.12763539e-08]
 [2.88694743e-07]
 [5.56900355e-08]
 [1.90266208e-08]
 [4.68796465e-07]
 [1.29187297e-07]
 [1.06620987e-09]
 [1.08033531e-07]
 [1.29831756e-07]
 [7.78193441e-10]
 [1.05383628e-07]
 [3.61015656e-07]]","[[ 5.76537618e-04]
 [-1.37961242e-04]
 [-3.07736170e-04]
 [-8.36093561e-04]
 [-1.91574816e-03]
 [ 9.66818225e-04]
 [-1.73527326e-04]
 [-1.88032933e-03]
 [-4.31803793e-04]
 [-6.09497486e-04]
 [ 1.61190964e-03]
 [-7.07962089e-04]
 [ 4.13811052e-04]
 [ 2.05406139e-03]
 [-1.07827903e-03]
 [ 9.79586079e-05]
 [ 9.86053639e-04]
 [-1.08096522e-03]
 [ 8.36883562e-05]
 [ 9.73885339e-04]
 [ 1.80253735e-03]]",1
"[[1.50115666e-09]
 [6.90580821e-11]
 [3.74562127e-10]
 [3.11093560e-09]
 [1.63498349e-08]
 [4.02042818e-09]
 [1.46523910e-10]
 [1.57898257e-08]
 [8.99313496e-10]
 [1.69286614e-09]
 [1.13884048e-08]
 [2.31321715e-09]
 [7.56600052e-10]
 [1.85246812e-08]
 [5.29641513e-09]
 [4.68719936e-11]
 [4.23191111e-09]
 [5.08694701e-09]
 [3.12244667e-11]
 [4.34992690e-09]
 [1.42800560e-08]]","[[1.50115666e-09]
 [6.90580821e-11]
 [3.74562127e-10]
 [3.11093560e-09]
 [1.63498349e-08]
 [4.02042818e-09]
 [1.46523910e-10]
 [1.57898257e-08]
 [8.99313496e-10]
 [1.69286614e-09]
 [1.13884048e-08]
 [2.31321715e-09]
 [7.56600052e-10]
 [1.85246812e-08]
 [5.29641513e-09]
 [4.68719936e-11]
 [4.23191111e-09]
 [5.08694701e-09]
 [3.12244667e-11]
 [4.34992690e-09]
 [1.42800560e-08]]","[[-1.16234289e-04]
 [ 2.49303578e-05]
 [ 5.80608228e-05]
 [ 1.67327285e-04]
 [ 3.83599419e-04]
 [-1.90220539e-04]
 [ 3.63141184e-05]
 [ 3.76972720e-04]
 [ 8.99656682e-05]
 [ 1.23433364e-04]
 [-3.20149407e-04]
 [ 1.44287748e-04]
 [-8.25190916e-05]
 [-4.08316214e-04]
 [ 2.18329421e-04]
 [-2.05389372e-05]
 [-1.95159422e-04]
 [ 2.13968510e-04]
 [-1.67636571e-05]
 [-1.97861927e-04]
 [-3.58497565e-04]]",1
"[[6.22625265e-08]
 [2.59956358e-09]
 [1.47352944e-08]
 [1.28003204e-07]
 [6.67431695e-07]
 [1.65026642e-07]
 [6.24854792e-09]
 [6.46757900e-07]
 [3.71047689e-08]
 [7.08505809e-08]
 [4.64954940e-07]
 [9.57924650e-08]
 [3.06772678e-08]
 [7.57546234e-07]
 [2.17698292e-07]
 [1.98045783e-09]
 [1.72560861e-07]
 [2.07016073e-07]
 [1.28318552e-09]
 [1.80835440e-07]
 [5.84696446e-07]]","[[6.22625265e-08]
 [2.59956358e-09]
 [1.47352944e-08]
 [1.28003204e-07]
 [6.67431695e-07]
 [1.65026642e-07]
 [6.24854792e-09]
 [6.46757900e-07]
 [3.71047689e-08]
 [7.08505809e-08]
 [4.64954940e-07]
 [9.57924650e-08]
 [3.06772678e-08]
 [7.57546234e-07]
 [2.17698292e-07]
 [1.98045783e-09]
 [1.72560861e-07]
 [2.07016073e-07]
 [1.28318552e-09]
 [1.80835440e-07]
 [5.84696446e-07]]","[[-0.00074857]
 [ 0.00015296]
 [ 0.00036417]
 [ 0.00107333]
 [ 0.00245089]
 [-0.0012187 ]
 [ 0.00023714]
 [ 0.00241264]
 [ 0.00057788]
 [ 0.00079853]
 [-0.00204563]
 [ 0.00092851]
 [-0.00052545]
 [-0.00261111]
 [ 0.00139974]
 [-0.00013351]
 [-0.00124621]
 [ 0.00136497]
 [-0.00010746]
 [-0.00127574]
 [-0.00229396]]",1
"[3.09795389e-07 4.80754100e-08 1.71759180e-07 ... 3.19279492e-08
 4.19973990e-06 3.42978221e-07]","[3.09795389e-07 4.80754100e-08 1.71759180e-07 ... 3.19279492e-08
 4.19973990e-06 3.42978221e-07]","[ 0.00166978 -0.00065778 -0.00124332 ...  0.00053605 -0.00614798
 -0.00175693]",1
"[[3.00173184e-11]
 [1.61455206e-12]
 [8.25650008e-12]
 [6.27309406e-11]
 [3.26966445e-10]
 [8.39443606e-11]
 [2.77418968e-12]
 [3.15904185e-10]
 [1.66583851e-11]
 [3.37963268e-11]
 [2.31834065e-10]
 [4.51077128e-11]
 [1.51733247e-11]
 [3.76983726e-10]
 [1.04032000e-10]
 [8.77605834e-13]
 [8.67058189e-11]
 [1.04011618e-10]
 [6.27967316e-13]
 [8.57174493e-11]
 [2.90616767e-10]]","[[3.00173184e-11]
 [1.61455206e-12]
 [8.25650008e-12]
 [6.27309406e-11]
 [3.26966445e-10]
 [8.39443606e-11]
 [2.77418968e-12]
 [3.15904185e-10]
 [1.66583851e-11]
 [3.37963268e-11]
 [2.31834065e-10]
 [4.51077128e-11]
 [1.51733247e-11]
 [3.76983726e-10]
 [1.04032000e-10]
 [8.77605834e-13]
 [8.67058189e-11]
 [1.04011618e-10]
 [6.27967316e-13]
 [8.57174493e-11]
 [2.90616767e-10]]","[[ 1.64364189e-05]
 [-3.81195076e-06]
 [-8.62023786e-06]
 [-2.37608599e-05]
 [-5.42466405e-05]
 [ 2.74863465e-05]
 [-4.99676966e-06]
 [-5.33210809e-05]
 [-1.22444055e-05]
 [-1.74403825e-05]
 [ 4.56782945e-05]
 [-2.01486827e-05]
 [ 1.16858856e-05]
 [ 5.82482063e-05]
 [-3.05988235e-05]
 [ 2.81041856e-06]
 [ 2.79347878e-05]
 [-3.05958259e-05]
 [ 2.37733166e-06]
 [ 2.77751155e-05]
 [ 5.11424569e-05]]",1
"[[5.01065769e-09]
 [2.38489067e-10]
 [1.28681829e-09]
 [1.03776668e-08]
 [5.42713528e-08]
 [1.35912047e-08]
 [4.82092912e-10]
 [5.24846506e-08]
 [2.91014611e-09]
 [5.65079983e-09]
 [3.81158752e-08]
 [7.62333724e-09]
 [2.51985494e-09]
 [6.19611919e-08]
 [1.75115058e-08]
 [1.53800007e-10]
 [1.41826751e-08]
 [1.70168247e-08]
 [1.04403073e-10]
 [1.44019449e-08]
 [4.77821082e-08]]","[[5.01065769e-09]
 [2.38489067e-10]
 [1.28681829e-09]
 [1.03776668e-08]
 [5.42713528e-08]
 [1.35912047e-08]
 [4.82092912e-10]
 [5.24846506e-08]
 [2.91014611e-09]
 [5.65079983e-09]
 [3.81158752e-08]
 [7.62333724e-09]
 [2.51985494e-09]
 [6.19611919e-08]
 [1.75115058e-08]
 [1.53800007e-10]
 [1.41826751e-08]
 [1.70168247e-08]
 [1.04403073e-10]
 [1.44019449e-08]
 [4.77821082e-08]]","[[-2.12357998e-04]
 [ 4.63292738e-05]
 [ 1.07616749e-04]
 [ 3.05612502e-04]
 [ 6.98886382e-04]
 [-3.49743967e-04]
 [ 6.58698429e-05]
 [ 6.87285862e-04]
 [ 1.61837310e-04]
 [ 2.25515406e-04]
 [-5.85698623e-04]
 [ 2.61935174e-04]
 [-1.50594470e-04]
 [-7.46760154e-04]
 [ 3.96993138e-04]
 [-3.72048392e-05]
 [-3.57273111e-04]
 [ 3.91345656e-04]
 [-3.06533465e-05]
 [-3.60024310e-04]
 [-6.55773569e-04]]",1
"[[1.36919381e-08]
 [7.87809703e-10]
 [3.94452452e-09]
 [2.87165115e-08]
 [1.49936457e-07]
 [3.87852315e-08]
 [1.23266793e-09]
 [1.44720091e-07]
 [7.47540364e-09]
 [1.53257234e-08]
 [1.06868884e-07]
 [2.04165431e-08]
 [7.00861416e-09]
 [1.73505620e-07]
 [4.74267186e-08]
 [3.92093000e-10]
 [4.00160976e-08]
 [4.79958853e-08]
 [2.88558570e-10]
 [3.88128996e-08]
 [1.33688856e-07]]","[[1.36919381e-08]
 [7.87809703e-10]
 [3.94452452e-09]
 [2.87165115e-08]
 [1.49936457e-07]
 [3.87852315e-08]
 [1.23266793e-09]
 [1.44720091e-07]
 [7.47540364e-09]
 [1.53257234e-08]
 [1.06868884e-07]
 [2.04165431e-08]
 [7.00861416e-09]
 [1.73505620e-07]
 [4.74267186e-08]
 [3.92093000e-10]
 [4.00160976e-08]
 [4.79958853e-08]
 [2.88558570e-10]
 [3.88128996e-08]
 [1.33688856e-07]]","[[ 3.51037666e-04]
 [-8.42038439e-05]
 [-1.88416349e-04]
 [-5.08378406e-04]
 [-1.16164888e-03]
 [ 5.90818994e-04]
 [-1.05328113e-04]
 [-1.14126282e-03]
 [-2.59381250e-04]
 [-3.71391318e-04]
 [ 9.80724202e-04]
 [-4.28659408e-04]
 [ 2.51152399e-04]
 [ 1.24962017e-03]
 [-6.53330290e-04]
 [ 5.94040150e-05]
 [ 6.00120720e-04]
 [-6.57238897e-04]
 [ 5.09610354e-05]
 [ 5.91029692e-04]
 [ 1.09690460e-03]]",1
"[9.51061164e-08 1.52630744e-08 5.15817936e-08 ... 9.89074937e-09
 1.27643072e-06 1.06123921e-07]","[9.51061164e-08 1.52630744e-08 5.15817936e-08 ... 9.89074937e-09
 1.27643072e-06 1.06123921e-07]","[-0.00092518  0.00037063  0.00068135 ... -0.00029836  0.00338938
  0.0009773 ]",1
"[[1.57509326e-08]
 [7.19993340e-10]
 [3.95058482e-09]
 [3.25313893e-08]
 [1.69977791e-07]
 [4.24087451e-08]
 [1.53507269e-09]
 [1.64501695e-07]
 [9.21778578e-09]
 [1.78045249e-08]
 [1.19132253e-07]
 [2.40267455e-08]
 [7.87640418e-09]
 [1.93748955e-07]
 [5.50455135e-08]
 [4.89305463e-10]
 [4.42829465e-08]
 [5.31212513e-08]
 [3.27241936e-10]
 [4.53788692e-08]
 [1.49452630e-07]]","[[1.57509326e-08]
 [7.19993340e-10]
 [3.95058482e-09]
 [3.25313893e-08]
 [1.69977791e-07]
 [4.24087451e-08]
 [1.53507269e-09]
 [1.64501695e-07]
 [9.21778578e-09]
 [1.78045249e-08]
 [1.19132253e-07]
 [2.40267455e-08]
 [7.87640418e-09]
 [1.93748955e-07]
 [5.50455135e-08]
 [4.89305463e-10]
 [4.42829465e-08]
 [5.31212513e-08]
 [3.27241936e-10]
 [4.53788692e-08]
 [1.49452630e-07]]","[[-3.76508158e-04]
 [ 8.04980749e-05]
 [ 1.88561033e-04]
 [ 5.41093803e-04]
 [ 1.23685089e-03]
 [-6.17801510e-04]
 [ 1.17540011e-04]
 [ 1.21676426e-03]
 [ 2.88027902e-04]
 [ 4.00300793e-04]
 [-1.03546621e-03]
 [ 4.65016892e-04]
 [-2.66247324e-04]
 [-1.32050770e-03]
 [ 7.03853409e-04]
 [-6.63607502e-05]
 [-6.31305408e-04]
 [ 6.91441437e-04]
 [-5.42694889e-05]
 [-6.39069497e-04]
 [-1.15977311e-03]]",1
"[[3.50993030e-09]
 [1.94471715e-10]
 [9.88527044e-10]
 [7.33991844e-09]
 [3.82912338e-08]
 [9.86788032e-09]
 [3.20307199e-10]
 [3.69866681e-08]
 [1.93189325e-09]
 [3.93762864e-09]
 [2.72378108e-08]
 [5.24716895e-09]
 [1.78667582e-09]
 [4.42381803e-08]
 [1.21576155e-08]
 [1.01836913e-10]
 [1.01878461e-08]
 [1.22167451e-08]
 [7.37586502e-11]
 [9.97177087e-09]
 [3.40962194e-08]]","[[3.50993030e-09]
 [1.94471715e-10]
 [9.88527044e-10]
 [7.33991844e-09]
 [3.82912338e-08]
 [9.86788032e-09]
 [3.20307199e-10]
 [3.69866681e-08]
 [1.93189325e-09]
 [3.93762864e-09]
 [2.72378108e-08]
 [5.24716895e-09]
 [1.78667582e-09]
 [4.42381803e-08]
 [1.21576155e-08]
 [1.01836913e-10]
 [1.01878461e-08]
 [1.22167451e-08]
 [7.37586502e-11]
 [9.97177087e-09]
 [3.40962194e-08]]","[[ 1.77733994e-04]
 [-4.18359347e-05]
 [-9.43225498e-05]
 [-2.57019972e-04]
 [-5.87044380e-04]
 [ 2.98011615e-04]
 [-5.36913847e-05]
 [-5.76957548e-04]
 [-1.31859923e-04]
 [-1.88251581e-04]
 [ 4.95116448e-04]
 [-2.17312035e-04]
 [ 1.26807265e-04]
 [ 6.30986230e-04]
 [-3.30784733e-04]
 [ 3.02742831e-05]
 [ 3.02804581e-04]
 [-3.31588157e-04]
 [ 2.57648569e-05]
 [ 2.99576264e-04]
 [ 5.53954849e-04]]",1
"[[8.39097954e-08]
 [5.07159370e-09]
 [2.48323221e-08]
 [1.76958195e-07]
 [9.30407239e-07]
 [2.38432055e-07]
 [7.44009602e-09]
 [8.95624024e-07]
 [4.64494598e-08]
 [9.33035812e-08]
 [6.61624351e-07]
 [1.25680866e-07]
 [4.36920065e-08]
 [1.07287707e-06]
 [2.93383354e-07]
 [2.38370062e-09]
 [2.47788361e-07]
 [2.97737936e-07]
 [1.77868072e-09]
 [2.37915362e-07]
 [8.25847322e-07]]","[[8.39097954e-08]
 [5.07159370e-09]
 [2.48323221e-08]
 [1.76958195e-07]
 [9.30407239e-07]
 [2.38432055e-07]
 [7.44009602e-09]
 [8.95624024e-07]
 [4.64494598e-08]
 [9.33035812e-08]
 [6.61624351e-07]
 [1.25680866e-07]
 [4.36920065e-08]
 [1.07287707e-06]
 [2.93383354e-07]
 [2.38370062e-09]
 [2.47788361e-07]
 [2.97737936e-07]
 [1.77868072e-09]
 [2.37915362e-07]
 [8.25847322e-07]]","[[ 0.00086902]
 [-0.00021365]
 [-0.00047275]
 [-0.00126199]
 [-0.00289373]
 [ 0.00146489]
 [-0.00025877]
 [-0.00283912]
 [-0.00064656]
 [-0.00091637]
 [ 0.00244021]
 [-0.00106354]
 [ 0.00062708]
 [ 0.00310739]
 [-0.00162495]
 [ 0.00014647]
 [ 0.00149335]
 [-0.00163696]
 [ 0.00012652]
 [ 0.0014633 ]
 [ 0.00272628]]",1
"[5.19537315e-07 7.65074484e-08 2.89860201e-07 ... 5.42451741e-08
 6.97030705e-06 5.82452353e-07]","[5.19537315e-07 7.65074484e-08 2.89860201e-07 ... 5.42451741e-08
 6.97030705e-06 5.82452353e-07]","[-0.00216237  0.0008298   0.00161516 ... -0.00069872  0.0079204
  0.00228956]",1
"[[7.30240456e-10]
 [3.50275794e-11]
 [1.87696602e-10]
 [1.51567312e-09]
 [7.97423633e-09]
 [1.96993717e-09]
 [7.02496529e-11]
 [7.69749205e-09]
 [4.33461820e-10]
 [8.20271307e-10]
 [5.57429968e-09]
 [1.11924927e-09]
 [3.71085928e-10]
 [9.05613175e-09]
 [2.57540629e-09]
 [2.25712587e-11]
 [2.07219968e-09]
 [2.49026216e-09]
 [1.52574255e-11]
 [2.10516591e-09]
 [6.97890330e-09]]","[[7.30240456e-10]
 [3.50275794e-11]
 [1.87696602e-10]
 [1.51567312e-09]
 [7.97423633e-09]
 [1.96993717e-09]
 [7.02496529e-11]
 [7.69749205e-09]
 [4.33461820e-10]
 [8.20271307e-10]
 [5.57429968e-09]
 [1.11924927e-09]
 [3.71085928e-10]
 [9.05613175e-09]
 [2.57540629e-09]
 [2.25712587e-11]
 [2.07219968e-09]
 [2.49026216e-09]
 [1.52574255e-11]
 [2.10516591e-09]
 [6.97890330e-09]]","[[ 8.10688849e-05]
 [-1.77552306e-05]
 [-4.11007228e-05]
 [-1.16794940e-04]
 [-2.67895739e-04]
 [ 1.33151923e-04]
 [-2.51445198e-05]
 [-2.63206057e-04]
 [-6.24592378e-05]
 [-8.59211369e-05]
 [ 2.23983698e-04]
 [-1.00365549e-04]
 [ 5.77907722e-05]
 [ 2.85491131e-04]
 [-1.52245383e-04]
 [ 1.42527656e-05]
 [ 1.36564260e-04]
 [-1.49707580e-04]
 [ 1.17182264e-05]
 [ 1.37646261e-04]
 [ 2.50619492e-04]]",1
"[[3.20410371e-08]
 [1.22268227e-09]
 [7.22146845e-09]
 [6.55308439e-08]
 [3.45243506e-07]
 [8.23958767e-08]
 [3.29574991e-09]
 [3.34075713e-07]
 [2.02043129e-08]
 [3.62660055e-08]
 [2.37637563e-07]
 [5.00844427e-08]
 [1.59566131e-08]
 [3.86626280e-07]
 [1.13909776e-07]
 [1.06673487e-09]
 [8.77128874e-08]
 [1.05411742e-07]
 [6.62267523e-10]
 [9.36154766e-08]
 [2.98255512e-07]]","[[3.20410371e-08]
 [1.22268227e-09]
 [7.22146845e-09]
 [6.55308439e-08]
 [3.45243506e-07]
 [8.23958767e-08]
 [3.29574991e-09]
 [3.34075713e-07]
 [2.02043129e-08]
 [3.62660055e-08]
 [2.37637563e-07]
 [5.00844427e-08]
 [1.59566131e-08]
 [3.86626280e-07]
 [1.13909776e-07]
 [1.06673487e-09]
 [8.77128874e-08]
 [1.05411742e-07]
 [6.62267523e-10]
 [9.36154766e-08]
 [2.98255512e-07]]","[[-5.37000311e-04]
 [ 1.04900622e-04]
 [ 2.54937671e-04]
 [ 7.67969788e-04]
 [ 1.76272277e-03]
 [-8.61140459e-04]
 [ 1.72225867e-04]
 [ 1.73397849e-03]
 [ 4.26425628e-04]
 [ 5.71309067e-04]
 [-1.46244250e-03]
 [ 6.71386613e-04]
 [-3.78958465e-04]
 [-1.86537839e-03]
 [ 1.01251567e-03]
 [-9.79827219e-05]
 [-8.88490848e-04]
 [ 9.74015235e-04]
 [-7.72036768e-05]
 [-9.17899390e-04]
 [-1.63838323e-03]]",1
"[[6.72491517e-09]
 [3.34362182e-10]
 [1.76789879e-09]
 [1.39879464e-08]
 [7.36616374e-08]
 [1.82593777e-08]
 [6.38927427e-10]
 [7.10622755e-08]
 [3.96342108e-09]
 [7.53397412e-09]
 [5.16059489e-08]
 [1.02753302e-08]
 [3.43714894e-09]
 [8.37838525e-08]
 [2.37156449e-08]
 [2.05824980e-10]
 [1.91974175e-08]
 [2.30721372e-08]
 [1.40949737e-10]
 [1.93282045e-08]
 [6.45531437e-08]]","[[6.72491517e-09]
 [3.34362182e-10]
 [1.76789879e-09]
 [1.39879464e-08]
 [7.36616374e-08]
 [1.82593777e-08]
 [6.38927427e-10]
 [7.10622755e-08]
 [3.96342108e-09]
 [7.53397412e-09]
 [5.16059489e-08]
 [1.02753302e-08]
 [3.43714894e-09]
 [8.37838525e-08]
 [2.37156449e-08]
 [2.05824980e-10]
 [1.91974175e-08]
 [2.30721372e-08]
 [1.40949737e-10]
 [1.93282045e-08]
 [6.45531437e-08]]","[[ 2.46016740e-04]
 [-5.48567192e-05]
 [-1.26139166e-04]
 [-3.54811946e-04]
 [-8.14220324e-04]
 [ 4.05381795e-04]
 [-7.58310414e-05]
 [-7.99725253e-04]
 [-1.88867122e-04]
 [-2.60395405e-04]
 [ 6.81508283e-04]
 [-3.04101910e-04]
 [ 1.75881609e-04]
 [ 8.68363215e-04]
 [-4.61996541e-04]
 [ 4.30398051e-05]
 [ 4.15664236e-04]
 [-4.55685456e-04]
 [ 3.56166763e-05]
 [ 4.17077739e-04]
 [ 7.62219321e-04]]",1
"[3.43621025e-06 5.71800018e-07 1.88349650e-06 ... 3.46782350e-07
 4.71322981e-05 3.71912830e-06]","[3.43621025e-06 5.71800018e-07 1.88349650e-06 ... 3.46782350e-07
 4.71322981e-05 3.71912830e-06]","[-0.00556111  0.00226852  0.00411722 ... -0.00176665  0.02059589
  0.00578551]",1
"[[1.64391474e-08]
 [6.53629120e-10]
 [3.79163110e-09]
 [3.37089770e-08]
 [1.77745474e-07]
 [4.25683432e-08]
 [1.67187427e-09]
 [1.71877362e-07]
 [1.02987046e-08]
 [1.85659353e-08]
 [1.22584807e-07]
 [2.56352095e-08]
 [8.23106486e-09]
 [1.99347055e-07]
 [5.84499057e-08]
 [5.41701528e-10]
 [4.52877099e-08]
 [5.44378530e-08]
 [3.40636765e-10]
 [4.79273683e-08]
 [1.53742373e-07]]","[[1.64391474e-08]
 [6.53629120e-10]
 [3.79163110e-09]
 [3.37089770e-08]
 [1.77745474e-07]
 [4.25683432e-08]
 [1.67187427e-09]
 [1.71877362e-07]
 [1.02987046e-08]
 [1.85659353e-08]
 [1.22584807e-07]
 [2.56352095e-08]
 [8.23106486e-09]
 [1.99347055e-07]
 [5.84499057e-08]
 [5.41701528e-10]
 [4.52877099e-08]
 [5.44378530e-08]
 [3.40636765e-10]
 [4.79273683e-08]
 [1.53742373e-07]]","[[-3.84645715e-04]
 [ 7.66985142e-05]
 [ 1.84728666e-04]
 [ 5.50800139e-04]
 [ 1.26479613e-03]
 [-6.18962914e-04]
 [ 1.22665678e-04]
 [ 1.24374284e-03]
 [ 3.04447600e-04]
 [ 4.08770617e-04]
 [-1.05036340e-03]
 [ 4.80329976e-04]
 [-2.72175649e-04]
 [-1.33944895e-03]
 [ 7.25292459e-04]
 [-6.98234470e-05]
 [-6.38427278e-04]
 [ 6.99957625e-04]
 [-5.53690427e-05]
 [-6.56769605e-04]
 [-1.17629986e-03]]",1
