v,v_eff,m,t
"[[2.77484065e-07]
 [3.41697674e-07]
 [1.31273427e-08]
 [1.01889824e-08]
 [1.03712905e-07]
 [4.74203068e-08]
 [2.95661835e-08]
 [4.20301977e-07]
 [1.20802918e-08]
 [1.25278537e-07]
 [1.05601151e-08]
 [9.89538063e-09]
 [2.22201737e-08]
 [1.62957453e-07]
 [1.21717132e-07]
 [2.92485423e-08]
 [3.61089345e-09]
 [2.61361746e-07]]","[[2.77484065e-07]
 [3.41697674e-07]
 [1.31273427e-08]
 [1.01889824e-08]
 [1.03712905e-07]
 [4.74203068e-08]
 [2.95661835e-08]
 [4.20301977e-07]
 [1.20802918e-08]
 [1.25278537e-07]
 [1.05601151e-08]
 [9.89538063e-09]
 [2.22201737e-08]
 [1.62957453e-07]
 [1.21717132e-07]
 [2.92485423e-08]
 [3.61089345e-09]
 [2.61361746e-07]]","[[-0.0015803 ]
 [-0.00175365]
 [ 0.00034372]
 [-0.00030282]
 [ 0.00096613]
 [ 0.00065329]
 [-0.00051584]
 [ 0.00194492]
 [ 0.00032973]
 [ 0.00106184]
 [ 0.00030829]
 [ 0.00029843]
 [ 0.00044719]
 [ 0.00121104]
 [ 0.00104664]
 [-0.00051307]
 [-0.00018027]
 [-0.00153371]]",1
"[1.09704586e-08 5.87480453e-10 2.79624198e-08 ... 2.35078835e-05
 3.04644802e-05 2.45100496e-08]","[1.09704586e-08 5.87480453e-10 2.79624198e-08 ... 2.35078835e-05
 3.04644802e-05 2.45100496e-08]","[-3.14219871e-04  7.27139882e-05  5.01659026e-04 ...  1.45454787e-02
  1.65583913e-02 -4.69670572e-04]",1
"[[2.98739239e-07]
 [3.64731466e-07]
 [1.28216923e-08]
 [1.20968880e-08]
 [1.09675262e-07]
 [5.00902420e-08]
 [3.33310765e-08]
 [4.45916529e-07]
 [1.30328867e-08]
 [1.33721292e-07]
 [1.12055049e-08]
 [1.08744356e-08]
 [2.26517141e-08]
 [1.68687172e-07]
 [1.29544879e-07]
 [3.13478690e-08]
 [4.87634327e-09]
 [2.82760884e-07]]","[[2.98739239e-07]
 [3.64731466e-07]
 [1.28216923e-08]
 [1.20968880e-08]
 [1.09675262e-07]
 [5.00902420e-08]
 [3.33310765e-08]
 [4.45916529e-07]
 [1.30328867e-08]
 [1.33721292e-07]
 [1.12055049e-08]
 [1.08744356e-08]
 [2.26517141e-08]
 [1.68687172e-07]
 [1.29544879e-07]
 [3.13478690e-08]
 [4.87634327e-09]
 [2.82760884e-07]]","[[ 0.00163971]
 [ 0.00181179]
 [-0.0003397 ]
 [ 0.00032996]
 [-0.00099352]
 [-0.00067143]
 [ 0.0005477 ]
 [-0.00200331]
 [-0.00034249]
 [-0.00109704]
 [-0.00031757]
 [-0.00031284]
 [-0.00045151]
 [-0.00123215]
 [-0.00107977]
 [ 0.00053116]
 [ 0.00020949]
 [ 0.00159526]]",1
"[[1.16463835e-07]
 [1.43254626e-07]
 [5.45229817e-09]
 [4.33315000e-09]
 [4.34302720e-08]
 [1.98680907e-08]
 [1.24857744e-08]
 [1.75993292e-07]
 [5.08294108e-09]
 [5.25221582e-08]
 [4.41925670e-09]
 [4.15264925e-09]
 [9.26855265e-09]
 [6.79975738e-08]
 [5.10087515e-08]
 [1.22654465e-08]
 [1.56583345e-09]
 [1.09782966e-07]]","[[1.16463835e-07]
 [1.43254626e-07]
 [5.45229817e-09]
 [4.33315000e-09]
 [4.34302720e-08]
 [1.98680907e-08]
 [1.24857744e-08]
 [1.75993292e-07]
 [5.08294108e-09]
 [5.25221582e-08]
 [4.41925670e-09]
 [4.15264925e-09]
 [9.26855265e-09]
 [6.79975738e-08]
 [5.10087515e-08]
 [1.22654465e-08]
 [1.56583345e-09]
 [1.09782966e-07]]","[[-0.0010238 ]
 [-0.00113547]
 [ 0.00022152]
 [-0.00019748]
 [ 0.0006252 ]
 [ 0.00042286]
 [-0.00033522]
 [ 0.00125855]
 [ 0.00021388]
 [ 0.00068753]
 [ 0.00019943]
 [ 0.00019332]
 [ 0.00028882]
 [ 0.00078229]
 [ 0.00067755]
 [-0.00033225]
 [-0.00011871]
 [-0.00099401]]",1
"[[2.75108832e-07]
 [3.35930023e-07]
 [1.18251398e-08]
 [1.11221223e-08]
 [1.01030473e-07]
 [4.61397030e-08]
 [3.06709600e-08]
 [4.10765518e-07]
 [1.19985761e-08]
 [1.23164026e-07]
 [1.03230237e-08]
 [1.00140687e-08]
 [2.08784054e-08]
 [1.55461786e-07]
 [1.19320593e-07]
 [2.88711879e-08]
 [4.47378112e-09]
 [2.60369279e-07]]","[[2.75108832e-07]
 [3.35930023e-07]
 [1.18251398e-08]
 [1.11221223e-08]
 [1.01030473e-07]
 [4.61397030e-08]
 [3.06709600e-08]
 [4.10765518e-07]
 [1.19985761e-08]
 [1.23164026e-07]
 [1.03230237e-08]
 [1.00140687e-08]
 [2.08784054e-08]
 [1.55461786e-07]
 [1.19320593e-07]
 [2.88711879e-08]
 [4.47378112e-09]
 [2.60369279e-07]]","[[ 0.00157352]
 [ 0.00173878]
 [-0.00032623]
 [ 0.00031638]
 [-0.00095356]
 [-0.0006444 ]
 [ 0.00052539]
 [-0.00192273]
 [-0.00032861]
 [-0.00105284]
 [-0.00030481]
 [-0.00030021]
 [-0.00043348]
 [-0.00118286]
 [-0.00103628]
 [ 0.00050975]
 [ 0.00020066]
 [ 0.00153079]]",1
"[[1.24501661e-07]
 [1.53152343e-07]
 [5.83295844e-09]
 [4.62838959e-09]
 [4.64347885e-08]
 [2.12421631e-08]
 [1.33423142e-08]
 [1.88166409e-07]
 [5.43308624e-09]
 [5.61518866e-08]
 [4.72506890e-09]
 [4.43906001e-09]
 [9.91271184e-09]
 [7.27172490e-08]
 [5.45341275e-08]
 [1.31126421e-08]
 [1.67047911e-09]
 [1.17354232e-07]]","[[1.24501661e-07]
 [1.53152343e-07]
 [5.83295844e-09]
 [4.62838959e-09]
 [4.64347885e-08]
 [2.12421631e-08]
 [1.33423142e-08]
 [1.88166409e-07]
 [5.43308624e-09]
 [5.61518866e-08]
 [4.72506890e-09]
 [4.43906001e-09]
 [9.91271184e-09]
 [7.27172490e-08]
 [5.45341275e-08]
 [1.31126421e-08]
 [1.67047911e-09]
 [1.17354232e-07]]","[[-0.00105854]
 [-0.00117404]
 [ 0.00022912]
 [-0.0002041 ]
 [ 0.00064646]
 [ 0.00043724]
 [-0.00034653]
 [ 0.00130134]
 [ 0.00022113]
 [ 0.00071089]
 [ 0.00020622]
 [ 0.00019988]
 [ 0.00029869]
 [ 0.00080898]
 [ 0.00070058]
 [-0.00034353]
 [-0.00012261]
 [-0.00102771]]",1
"[[1.66321321e-06]
 [2.05348912e-06]
 [7.93573151e-08]
 [5.91996399e-08]
 [6.24495868e-07]
 [2.83755742e-07]
 [1.74668215e-07]
 [2.54081150e-06]
 [7.07471583e-08]
 [7.52922019e-07]
 [6.42666399e-08]
 [6.06669125e-08]
 [1.34226953e-07]
 [9.95168374e-07]
 [7.32155762e-07]
 [1.75943078e-07]
 [1.98273615e-08]
 [1.56214609e-06]]","[[1.66321321e-06]
 [2.05348912e-06]
 [7.93573151e-08]
 [5.91996399e-08]
 [6.24495868e-07]
 [2.83755742e-07]
 [1.74668215e-07]
 [2.54081150e-06]
 [7.07471583e-08]
 [7.52922019e-07]
 [6.42666399e-08]
 [6.06669125e-08]
 [1.34226953e-07]
 [9.95168374e-07]
 [7.32155762e-07]
 [1.75943078e-07]
 [1.98273615e-08]
 [1.56214609e-06]]","[[-0.00386897]
 [-0.004299  ]
 [ 0.00084511]
 [-0.00072993]
 [ 0.00237075]
 [ 0.00159806]
 [-0.0012538 ]
 [ 0.00478198]
 [ 0.00079795]
 [ 0.00260313]
 [ 0.00076053]
 [ 0.00073892]
 [ 0.00109911]
 [ 0.00299274]
 [ 0.00256698]
 [-0.00125837]
 [-0.00042243]
 [-0.00374958]]",1
"[1.12446230e-08 6.56636024e-10 2.62795437e-08 ... 2.35728348e-05
 3.08477444e-05 2.50770033e-08]","[1.12446230e-08 6.56636024e-10 2.62795437e-08 ... 2.35728348e-05
 3.08477444e-05 2.50770033e-08]","[-3.18122001e-04  7.68747307e-05  4.86328997e-04 ...  1.45655591e-02
  1.66622237e-02 -4.75071605e-04]",1
"[[3.86911436e-08]
 [4.73751028e-08]
 [1.68027205e-09]
 [1.51619357e-09]
 [1.42799260e-08]
 [6.47947534e-09]
 [4.24984004e-09]
 [5.82869645e-08]
 [1.64846016e-09]
 [1.73697574e-08]
 [1.47443337e-09]
 [1.43981480e-09]
 [2.96163569e-09]
 [2.23016419e-08]
 [1.68447988e-08]
 [4.07621895e-09]
 [5.79647739e-10]
 [3.65108055e-08]]","[[3.86911436e-08]
 [4.73751028e-08]
 [1.68027205e-09]
 [1.51619357e-09]
 [1.42799260e-08]
 [6.47947534e-09]
 [4.24984004e-09]
 [5.82869645e-08]
 [1.64846016e-09]
 [1.73697574e-08]
 [1.47443337e-09]
 [1.43981480e-09]
 [2.96163569e-09]
 [2.23016419e-08]
 [1.68447988e-08]
 [4.07621895e-09]
 [5.79647739e-10]
 [3.65108055e-08]]","[[-5.90101934e-04]
 [-6.52974674e-04]
 [ 1.22973365e-04]
 [-1.16814991e-04]
 [ 3.58495933e-04]
 [ 2.41485565e-04]
 [-1.95572392e-04]
 [ 7.24280802e-04]
 [ 1.21803700e-04]
 [ 3.95383126e-04]
 [ 1.15195053e-04]
 [ 1.13834675e-04]
 [ 1.63262737e-04]
 [ 4.48012027e-04]
 [ 3.89362542e-04]
 [-1.91535821e-04]
 [-7.22276239e-05]
 [-5.73234027e-04]]",1
"[[1.31331843e-06]
 [1.61428728e-06]
 [5.81965850e-08]
 [4.92597930e-08]
 [4.88055595e-07]
 [2.19951300e-07]
 [1.41302529e-07]
 [2.00023409e-06]
 [5.45060942e-08]
 [5.91921623e-07]
 [5.09873401e-08]
 [4.99838905e-08]
 [1.02017463e-07]
 [7.76033119e-07]
 [5.74723698e-07]
 [1.38949298e-07]
 [1.75466130e-08]
 [1.23482063e-06]]","[[1.31331843e-06]
 [1.61428728e-06]
 [5.81965850e-08]
 [4.92597930e-08]
 [4.88055595e-07]
 [2.19951300e-07]
 [1.41302529e-07]
 [2.00023409e-06]
 [5.45060942e-08]
 [5.91921623e-07]
 [5.09873401e-08]
 [4.99838905e-08]
 [1.02017463e-07]
 [7.76033119e-07]
 [5.74723698e-07]
 [1.38949298e-07]
 [1.75466130e-08]
 [1.23482063e-06]]","[[-0.003438  ]
 [-0.00381164]
 [ 0.00072372]
 [-0.00066584]
 [ 0.00209583]
 [ 0.00140697]
 [-0.00112771]
 [ 0.00424289]
 [ 0.0007004 ]
 [ 0.00230809]
 [ 0.00067741]
 [ 0.00067071]
 [ 0.00095821]
 [ 0.00264278]
 [ 0.00227432]
 [-0.00111828]
 [-0.00039739]
 [-0.00333367]]",1
"[[6.19480528e-09]
 [7.55192037e-09]
 [2.49511093e-10]
 [2.54778304e-10]
 [2.26431240e-09]
 [1.01871205e-09]
 [6.96192525e-10]
 [9.30788303e-09]
 [2.57655076e-10]
 [2.76898329e-09]
 [2.37055825e-10]
 [2.40079362e-10]
 [4.56259674e-10]
 [3.52896891e-09]
 [2.68188500e-09]
 [6.53253368e-10]
 [1.02308463e-10]
 [5.85111463e-09]]","[[6.19480528e-09]
 [7.55192037e-09]
 [2.49511093e-10]
 [2.54778304e-10]
 [2.26431240e-09]
 [1.01871205e-09]
 [6.96192525e-10]
 [9.30788303e-09]
 [2.57655076e-10]
 [2.76898329e-09]
 [2.37055825e-10]
 [2.40079362e-10]
 [4.56259674e-10]
 [3.52896891e-09]
 [2.68188500e-09]
 [6.53253368e-10]
 [1.02308463e-10]
 [5.85111463e-09]]","[[-2.36121256e-04]
 [-2.60705357e-04]
 [ 4.73877604e-05]
 [-4.78853290e-05]
 [ 1.42754375e-04]
 [ 9.57518065e-05]
 [-7.91563814e-05]
 [ 2.89432112e-04]
 [ 4.81549134e-05]
 [ 1.57863389e-04]
 [ 4.61898519e-05]
 [ 4.64834837e-05]
 [ 6.40807074e-05]
 [ 1.78215376e-04]
 [ 1.55360758e-04]
 [-7.66764652e-05]
 [-3.03442937e-05]
 [-2.29477737e-04]]",1
"[[9.54701045e-07]
 [1.15369703e-06]
 [3.46915744e-08]
 [4.30696658e-08]
 [3.43085431e-07]
 [1.54118700e-07]
 [1.12205077e-07]
 [1.41392590e-06]
 [3.98822588e-08]
 [4.23057999e-07]
 [3.59259273e-08]
 [3.76023709e-08]
 [6.64472530e-08]
 [5.22935784e-07]
 [4.08673306e-07]
 [1.00376012e-07]
 [1.92675526e-08]
 [9.06103598e-07]]","[[9.54701045e-07]
 [1.15369703e-06]
 [3.46915744e-08]
 [4.30696658e-08]
 [3.43085431e-07]
 [1.54118700e-07]
 [1.12205077e-07]
 [1.41392590e-06]
 [3.98822588e-08]
 [4.23057999e-07]
 [3.59259273e-08]
 [3.76023709e-08]
 [6.64472530e-08]
 [5.22935784e-07]
 [4.08673306e-07]
 [1.00376012e-07]
 [1.92675526e-08]
 [9.06103598e-07]]","[[ 0.00293126]
 [ 0.00322231]
 [-0.00055877]
 [ 0.0006226 ]
 [-0.0017572 ]
 [-0.00117774]
 [ 0.00100491]
 [-0.00356726]
 [-0.00059912]
 [-0.00195129]
 [-0.00056862]
 [-0.00058174]
 [-0.00077332]
 [-0.00216943]
 [-0.00191783]
 [ 0.00095047]
 [ 0.00041642]
 [ 0.00285568]]",1
"[[1.18967029e-07]
 [1.44639045e-07]
 [4.67106887e-09]
 [5.03775531e-09]
 [4.32664643e-08]
 [1.94913028e-08]
 [1.35584654e-08]
 [1.77773634e-07]
 [4.98278986e-09]
 [5.30412458e-08]
 [4.51768164e-09]
 [4.60362145e-09]
 [8.63472362e-09]
 [6.68430984e-08]
 [5.13217036e-08]
 [1.25249348e-08]
 [2.10051568e-09]
 [1.12574945e-07]]","[[1.18967029e-07]
 [1.44639045e-07]
 [4.67106887e-09]
 [5.03775531e-09]
 [4.32664643e-08]
 [1.94913028e-08]
 [1.35584654e-08]
 [1.77773634e-07]
 [4.98278986e-09]
 [5.30412458e-08]
 [4.51768164e-09]
 [4.60362145e-09]
 [8.63472362e-09]
 [6.68430984e-08]
 [5.13217036e-08]
 [1.25249348e-08]
 [2.10051568e-09]
 [1.12574945e-07]]","[[ 0.00103475]
 [ 0.00114094]
 [-0.00020504]
 [ 0.00021293]
 [-0.00062402]
 [-0.00041883]
 [ 0.00034932]
 [-0.0012649 ]
 [-0.00021177]
 [-0.00069092]
 [-0.00020164]
 [-0.00020355]
 [-0.00027877]
 [-0.00077562]
 [-0.00067963]
 [ 0.00033574]
 [ 0.00013749]
 [ 0.00100657]]",1
"[7.81486810e-10 3.88133199e-11 2.04329164e-09 ... 1.69075941e-06
 2.14103288e-06 1.61243682e-09]","[7.81486810e-10 3.88133199e-11 2.04329164e-09 ... 1.69075941e-06
 2.14103288e-06 1.61243682e-09]","[-8.38652567e-05  1.86901011e-05  1.35608351e-04 ...  3.90087614e-03
  4.38968062e-03 -1.20465478e-04]",1
"[[4.51753777e-07]
 [5.53742232e-07]
 [1.95155398e-08]
 [1.74888820e-08]
 [1.67001494e-07]
 [7.53631603e-08]
 [4.93310014e-08]
 [6.84159534e-07]
 [1.88808018e-08]
 [2.03069398e-07]
 [1.74037000e-08]
 [1.71712287e-08]
 [3.45730135e-08]
 [2.63213459e-07]
 [1.96969208e-07]
 [4.77112365e-08]
 [6.51811814e-09]
 [4.25566630e-07]]","[[4.51753777e-07]
 [5.53742232e-07]
 [1.95155398e-08]
 [1.74888820e-08]
 [1.67001494e-07]
 [7.53631603e-08]
 [4.93310014e-08]
 [6.84159534e-07]
 [1.88808018e-08]
 [2.03069398e-07]
 [1.74037000e-08]
 [1.71712287e-08]
 [3.45730135e-08]
 [2.63213459e-07]
 [1.96969208e-07]
 [4.77112365e-08]
 [6.51811814e-09]
 [4.25566630e-07]]","[[-0.00201638]
 [-0.00223242]
 [ 0.00041909]
 [-0.00039674]
 [ 0.00122597]
 [ 0.00082357]
 [-0.00066632]
 [ 0.00248142]
 [ 0.00041222]
 [ 0.0013519 ]
 [ 0.00039577]
 [ 0.00039312]
 [ 0.00055781]
 [ 0.00153913]
 [ 0.00133144]
 [-0.00065529]
 [-0.0002422 ]
 [-0.00195706]]",1
"[[1.79063715e-07]
 [2.17592766e-07]
 [6.99464962e-09]
 [7.62413213e-09]
 [6.50575665e-08]
 [2.93137733e-08]
 [2.04616968e-08]
 [2.67301155e-07]
 [7.50841845e-09]
 [7.97922630e-08]
 [6.79031954e-09]
 [6.92805913e-09]
 [1.29576912e-08]
 [1.00346039e-07]
 [7.71953345e-08]
 [1.88463009e-08]
 [3.20107110e-09]
 [1.69499840e-07]]","[[1.79063715e-07]
 [2.17592766e-07]
 [6.99464962e-09]
 [7.62413213e-09]
 [6.50575665e-08]
 [2.93137733e-08]
 [2.04616968e-08]
 [2.67301155e-07]
 [7.50841845e-09]
 [7.97922630e-08]
 [6.79031954e-09]
 [6.92805913e-09]
 [1.29576912e-08]
 [1.00346039e-07]
 [7.71953345e-08]
 [1.88463009e-08]
 [3.20107110e-09]
 [1.69499840e-07]]","[[ 0.00126948]
 [ 0.00139941]
 [-0.0002509 ]
 [ 0.00026195]
 [-0.00076519]
 [-0.00051364]
 [ 0.00042913]
 [-0.00155104]
 [-0.00025995]
 [-0.00084743]
 [-0.00024721]
 [-0.0002497 ]
 [-0.0003415 ]
 [-0.00095032]
 [-0.00083352]
 [ 0.00041185]
 [ 0.00016973]
 [ 0.00123511]]",1
"[[3.09793536e-07]
 [3.79469590e-07]
 [1.32941035e-08]
 [1.20873532e-08]
 [1.14366820e-07]
 [5.16254162e-08]
 [3.39545161e-08]
 [4.68506875e-07]
 [1.29682334e-08]
 [1.39157159e-07]
 [1.19123460e-08]
 [1.17729097e-08]
 [2.36156799e-08]
 [1.79864002e-07]
 [1.34949290e-07]
 [3.27039804e-08]
 [4.55473559e-09]
 [2.91972469e-07]]","[[3.09793536e-07]
 [3.79469590e-07]
 [1.32941035e-08]
 [1.20873532e-08]
 [1.14366820e-07]
 [5.16254162e-08]
 [3.39545161e-08]
 [4.68506875e-07]
 [1.29682334e-08]
 [1.39157159e-07]
 [1.19123460e-08]
 [1.17729097e-08]
 [2.36156799e-08]
 [1.79864002e-07]
 [1.34949290e-07]
 [3.27039804e-08]
 [4.55473559e-09]
 [2.91972469e-07]]","[[-0.00166977]
 [-0.00184803]
 [ 0.0003459 ]
 [-0.00032983]
 [ 0.00101454]
 [ 0.00068164]
 [-0.0005528 ]
 [ 0.00205343]
 [ 0.00034163]
 [ 0.00111911]
 [ 0.00032743]
 [ 0.00032551]
 [ 0.00046102]
 [ 0.00127231]
 [ 0.00110206]
 [-0.00054253]
 [-0.00020247]
 [-0.00162103]]",1
"[[1.64232053e-07]
 [1.99593125e-07]
 [6.42243654e-09]
 [6.98391258e-09]
 [5.96817806e-08]
 [2.68899963e-08]
 [1.87556419e-08]
 [2.45218843e-07]
 [6.88437975e-09]
 [7.31911475e-08]
 [6.22998456e-09]
 [6.35460179e-09]
 [1.18919248e-08]
 [9.20895560e-08]
 [7.08120921e-08]
 [1.72865158e-08]
 [2.92768483e-09]
 [1.55448006e-07]]","[[1.64232053e-07]
 [1.99593125e-07]
 [6.42243654e-09]
 [6.98391258e-09]
 [5.96817806e-08]
 [2.68899963e-08]
 [1.87556419e-08]
 [2.45218843e-07]
 [6.88437975e-09]
 [7.31911475e-08]
 [6.22998456e-09]
 [6.35460179e-09]
 [1.18919248e-08]
 [9.20895560e-08]
 [7.08120921e-08]
 [1.72865158e-08]
 [2.92768483e-09]
 [1.55448006e-07]]","[[ 0.00121577]
 [ 0.00134028]
 [-0.00024042]
 [ 0.00025071]
 [-0.0007329 ]
 [-0.00049195]
 [ 0.00041085]
 [-0.00148559]
 [-0.00024892]
 [-0.00081162]
 [-0.00023679]
 [-0.00023915]
 [-0.00032715]
 [-0.00091039]
 [-0.00079832]
 [ 0.00039443]
 [ 0.00016232]
 [ 0.00118281]]",1
"[[1.84341820e-06]
 [2.22998695e-06]
 [7.00073011e-08]
 [8.23499222e-08]
 [6.64185696e-07]
 [3.01451166e-07]
 [2.15643063e-07]
 [2.71778002e-06]
 [7.94426762e-08]
 [8.17696107e-07]
 [6.84976031e-08]
 [6.97672528e-08]
 [1.30906310e-07]
 [1.00350959e-06]
 [7.89865129e-07]
 [1.93070901e-07]
 [3.69570549e-08]
 [1.75207631e-06]]","[[1.84341820e-06]
 [2.22998695e-06]
 [7.00073011e-08]
 [8.23499222e-08]
 [6.64185696e-07]
 [3.01451166e-07]
 [2.15643063e-07]
 [2.71778002e-06]
 [7.94426762e-08]
 [8.17696107e-07]
 [6.84976031e-08]
 [6.97672528e-08]
 [1.30906310e-07]
 [1.00350959e-06]
 [7.89865129e-07]
 [1.93070901e-07]
 [3.69570549e-08]
 [1.75207631e-06]]","[[ 0.00407318]
 [ 0.00447994]
 [-0.00079377]
 [ 0.0008609 ]
 [-0.00244493]
 [-0.00164714]
 [ 0.00139312]
 [-0.00494571]
 [-0.00084557]
 [-0.0027128 ]
 [-0.00078516]
 [-0.0007924 ]
 [-0.00108543]
 [-0.00300526]
 [-0.00266623]
 [ 0.0013182 ]
 [ 0.00057673]
 [ 0.00397098]]",1
"[2.90675094e-08 1.55972647e-09 7.03208921e-08 ... 6.17360499e-05
 7.86532038e-05 5.95734329e-08]","[2.90675094e-08 1.55972647e-09 7.03208921e-08 ... 6.17360499e-05
 7.86532038e-05 5.95734329e-08]","[ 0.00051148 -0.00011848 -0.00079554 ... -0.02357169 -0.02660599
  0.00073223]",1
"[[1.46148759e-07]
 [1.78297717e-07]
 [6.13305821e-09]
 [5.96609700e-09]
 [5.35578961e-08]
 [2.43464072e-08]
 [1.63676984e-08]
 [2.18506857e-07]
 [6.28298688e-09]
 [6.53822828e-08]
 [5.51363552e-09]
 [5.43067404e-09]
 [1.09670154e-08]
 [8.26591556e-08]
 [6.33176877e-08]
 [1.53585072e-08]
 [2.41022912e-09]
 [1.38264187e-07]]","[[1.46148759e-07]
 [1.78297717e-07]
 [6.13305821e-09]
 [5.96609700e-09]
 [5.35578961e-08]
 [2.43464072e-08]
 [1.63676984e-08]
 [2.18506857e-07]
 [6.28298688e-09]
 [6.53822828e-08]
 [5.51363552e-09]
 [5.43067404e-09]
 [1.09670154e-08]
 [8.26591556e-08]
 [6.33176877e-08]
 [1.53585072e-08]
 [2.41022912e-09]
 [1.38264187e-07]]","[[ 0.00114688]
 [ 0.00126676]
 [-0.00023494]
 [ 0.00023172]
 [-0.00069428]
 [-0.0004681 ]
 [ 0.00038381]
 [-0.00140234]
 [-0.0002378 ]
 [-0.0007671 ]
 [-0.00022276]
 [-0.00022108]
 [-0.00031417]
 [-0.00086252]
 [-0.00075489]
 [ 0.00037179]
 [ 0.00014728]
 [ 0.00111552]]",1
"[[1.72089219e-07]
 [2.11384808e-07]
 [7.83456438e-09]
 [6.50517967e-09]
 [6.39644754e-08]
 [2.91366967e-08]
 [1.85848859e-08]
 [2.60115433e-07]
 [7.40940111e-09]
 [7.75158036e-08]
 [6.55877286e-09]
 [6.26816375e-09]
 [1.35089904e-08]
 [1.00293074e-07]
 [7.52344509e-08]
 [1.81372013e-08]
 [2.38367677e-09]
 [1.62211390e-07]]","[[1.72089219e-07]
 [2.11384808e-07]
 [7.83456438e-09]
 [6.50517967e-09]
 [6.39644754e-08]
 [2.91366967e-08]
 [1.85848859e-08]
 [2.60115433e-07]
 [7.40940111e-09]
 [7.75158036e-08]
 [6.55877286e-09]
 [6.26816375e-09]
 [1.35089904e-08]
 [1.00293074e-07]
 [7.52344509e-08]
 [1.81372013e-08]
 [2.38367677e-09]
 [1.62211390e-07]]","[[-0.00124451]
 [-0.0013793 ]
 [ 0.00026554]
 [-0.00024196]
 [ 0.00075874]
 [ 0.00051208]
 [-0.00040898]
 [ 0.00153005]
 [ 0.00025823]
 [ 0.00083525]
 [ 0.00024296]
 [ 0.00023752]
 [ 0.00034868]
 [ 0.00095007]
 [ 0.00082287]
 [-0.00040402]
 [-0.00014647]
 [-0.00120826]]",1
"[[1.06942344e-06]
 [1.31604935e-06]
 [4.87433500e-08]
 [3.95672638e-08]
 [3.98684479e-07]
 [1.80528937e-07]
 [1.14333122e-07]
 [1.62765184e-06]
 [4.50617587e-08]
 [4.82617774e-07]
 [4.12997974e-08]
 [3.98287319e-08]
 [8.42374653e-08]
 [6.32480340e-07]
 [4.68707470e-07]
 [1.13048977e-07]
 [1.39283311e-08]
 [1.00573452e-06]]","[[1.06942344e-06]
 [1.31604935e-06]
 [4.87433500e-08]
 [3.95672638e-08]
 [3.98684479e-07]
 [1.80528937e-07]
 [1.14333122e-07]
 [1.62765184e-06]
 [4.50617587e-08]
 [4.82617774e-07]
 [4.12997974e-08]
 [3.98287319e-08]
 [8.42374653e-08]
 [6.32480340e-07]
 [4.68707470e-07]
 [1.13048977e-07]
 [1.39283311e-08]
 [1.00573452e-06]]","[[-0.00310239]
 [-0.00344158]
 [ 0.00066234]
 [-0.00059675]
 [ 0.00189424]
 [ 0.00127466]
 [-0.0010144 ]
 [ 0.00382738]
 [ 0.00063683]
 [ 0.00208412]
 [ 0.00060967]
 [ 0.00059871]
 [ 0.00087071]
 [ 0.00238586]
 [ 0.00205387]
 [-0.00100868]
 [-0.00035406]
 [-0.00300859]]",1
"[[6.47159373e-09]
 [7.89594716e-09]
 [2.67384919e-10]
 [2.63818323e-10]
 [2.37082603e-09]
 [1.07202607e-09]
 [7.24253077e-10]
 [9.70886227e-09]
 [2.73414157e-10]
 [2.89544451e-09]
 [2.46185659e-10]
 [2.45613231e-10]
 [4.82506918e-10]
 [3.68233119e-09]
 [2.80444443e-09]
 [6.81474871e-10]
 [1.05520483e-10]
 [6.11561886e-09]]","[[6.47159373e-09]
 [7.89594716e-09]
 [2.67384919e-10]
 [2.63818323e-10]
 [2.37082603e-09]
 [1.07202607e-09]
 [7.24253077e-10]
 [9.70886227e-09]
 [2.73414157e-10]
 [2.89544451e-09]
 [2.46185659e-10]
 [2.45613231e-10]
 [4.82506918e-10]
 [3.68233119e-09]
 [2.80444443e-09]
 [6.81474871e-10]
 [1.05520483e-10]
 [6.11561886e-09]]","[[ 2.41338649e-04]
 [ 2.66577427e-04]
 [-4.90557261e-05]
 [ 4.87274554e-05]
 [-1.46073387e-04]
 [-9.82254278e-05]
 [ 8.07358513e-05]
 [-2.95600677e-04]
 [-4.96057195e-05]
 [-1.61428004e-04]
 [-4.70709138e-05]
 [-4.70161576e-05]
 [-6.58981203e-05]
 [-1.82046644e-04]
 [-1.58871016e-04]
 [ 7.83152210e-05]
 [ 3.08169490e-05]
 [ 2.34607267e-04]]",1
