epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
65,0.6923,0.6924,"[ 2.39989407  4.82311259  0.52995109  0.79756091  0.84231527 -0.30186787
  0.37189112  2.09786137  1.68160699  1.37906464  3.15713288  4.660335  ]",0.511
66,0.6922,0.6814,"[ 2.4353766   4.80141292  0.5656838   0.76864641  0.79716191 -0.27841506
  0.41965438  2.07974993  1.72894459  1.34800602  3.20649641  4.6929846 ]",0.4584
67,0.6926,0.701,"[ 2.48495025  4.77198818  0.61530388  0.72813895  0.7475885  -0.24756224
  0.46898978  2.05052657  1.77853858  1.2992131   3.25625863  4.74244412]",0.4031
68,0.6932,0.7095,"[ 2.50032498  4.72235729  0.62531195  0.75133115  0.69781146 -0.19797398
  0.51864601  2.00079859  1.82809499  1.24970257  3.2899599   4.74413721]",0.3376
69,0.6936,0.6956,"[ 2.47777931  4.67260375  0.59929589  0.79986573  0.64804837 -0.15630815
  0.56838485  1.9509893   1.87715893  1.20023738  3.29041565  4.72432448]",0.2739
70,0.6924,0.71,"[ 2.50954424  4.6231015   0.62116426  0.83362432  0.59828255 -0.10666449
  0.61816826  1.9012548   1.92692067  1.15070728  3.32523111  4.73296458]",0.2716
71,0.6935,0.6819,"[ 2.52466628  4.57355778  0.62513886  0.86630684  0.54864701 -0.05958625
  0.66795437  1.85155424  1.97661464  1.10123129  3.33912002  4.73894612]",0.2977
72,0.6933,0.6876,"[ 2.51505504  4.52411926  0.60348991  0.91591247  0.50202423 -0.01068315
  0.71768512  1.80192437  2.02605741  1.05195764  3.33536101  4.72660484]",0.3316
73,0.6932,0.6844,"[ 2.52053749e+00  4.49021671e+00  6.11643412e-01  9.35478685e-01
  4.77269399e-01 -2.36953400e-03  7.67234332e-01  1.75270854e+00
  2.07521490e+00  1.01053537e+00  3.33965256e+00  4.73125474e+00]",0.4004
74,0.6925,0.7021,"[ 2.52255597  4.50831688  0.6255919   0.93685094  0.47917386 -0.02746291
  0.79706713  1.76189645  2.08715798  1.02318341  3.33572243  4.7373268 ]",0.4197
75,0.6924,0.678,"[ 2.47532983  4.55144293  0.62524933  0.93695591  0.49349275 -0.05501408
  0.74764186  1.78957706  2.03858895  1.07209447  3.30136498  4.7251693 ]",0.3054
76,0.6931,0.6988,"[ 2.4454763   4.60027072  0.65106545  0.90296328  0.47142207 -0.08304196
  0.69791847  1.76607056  1.98941098  1.12169764  3.30148215  4.7201553 ]",0.2488
77,0.6923,0.6898,"[ 2.41749139  4.64938824  0.65552813  0.87105984  0.48570264 -0.13241707
  0.6481389   1.79743079  1.95768523  1.17142823  3.28370106  4.70831186]",0.2062
78,0.6927,0.6882,"[ 2.3677923   4.69487745  0.67505707  0.82199327  0.46556482 -0.18195181
  0.59835418  1.76944059  1.9080085   1.22122724  3.26352966  4.71393013]",0.1701
79,0.6935,0.7039,"[ 2.32258393  4.7439445   0.69327578  0.77440922  0.46387734 -0.23156881
  0.54867877  1.77147145  1.88020748  1.27103396  3.24562538  4.71393404]",0.1579
80,0.6927,0.7038,"[ 2.27298684  4.78911014  0.72708222  0.73297057  0.421856   -0.28122522
  0.49912828  1.72398576  1.84903063  1.32083787  3.20713341  4.71780771]",0.1408
81,0.6932,0.701,"[ 2.23925634  4.83623558  0.75892719  0.6980559   0.37421994 -0.33088081
  0.4793273   1.70570306  1.85142613  1.37061025  3.18621318  4.7326717 ]",0.1451
82,0.6938,0.6924,"[ 2.21093883  4.8542528   0.76270682  0.68924453  0.3404907  -0.35745616
  0.46364288  1.68324163  1.83944674  1.42006363  3.1665028   4.72277673]",0.1464
83,0.6929,0.6974,"[ 2.18837408  4.86627124  0.7647372   0.69421903  0.2998299  -0.36627322
  0.45756926  1.66407514  1.83021167  1.39719767  3.15426913  4.710281  ]",0.1292
84,0.6923,0.7142,"[ 2.19061068  4.88033433  0.78080371  0.69790268  0.27830974 -0.37206643
  0.47239357  1.66987715  1.83822741  1.34759388  3.16988728  4.70995947]",0.1207
85,0.693,0.6857,"[ 2.20368005  4.87336501  0.79253679  0.73274272  0.29238087 -0.34782984
  0.48684329  1.68190214  1.84381196  1.29779627  3.18994523  4.68812821]",0.112
86,0.693,0.707,"[ 2.20591357  4.86612368  0.7926058   0.75921776  0.29498265 -0.32812374
  0.4922961   1.68388968  1.84358073  1.24797229  3.19811416  4.67258549]",0.1016
87,0.6935,0.7002,"[ 2.22404803  4.86155776  0.80849428  0.80333409  0.28503635 -0.29867265
  0.51608882  1.70014647  1.8576573   1.19814382  3.22406267  4.65566889]",0.1036
88,0.693,0.6975,"[ 2.24317643  4.82857592  0.83336821  0.85226855  0.2857035  -0.26367851
  0.54796651  1.72209678  1.87954147  1.14833042  3.25030908  4.62259942]",0.1074
89,0.6928,0.6958,"[ 2.21985573  4.78431301  0.84901745  0.90169761  0.33361056 -0.2288717
  0.57115496  1.73573244  1.90250648  1.09858262  3.21501725  4.60288286]",0.081
90,0.6931,0.7034,"[ 2.20781824  4.7685813   0.86472075  0.9319067   0.36318105 -0.22641592
  0.59119302  1.75787523  1.92216933  1.04904315  3.18893732  4.60717215]",0.0727
91,0.6929,0.6794,"[ 2.19604532  4.76354401  0.87442617  0.96640341  0.41214428 -0.22273859
  0.62358733  1.78868856  1.95355943  0.99964509  3.15255887  4.61535728]",0.0768
92,0.6933,0.6892,"[ 2.21269925  4.79955064  0.92419595  1.0151665   0.461496   -0.27101785
  0.67320679  1.83800839  2.00320741  0.95022603  3.10489826  4.6645579 ]",0.1349
