v,v_eff,m,t
"[3.13032091e-10 8.59135741e-09 6.23213988e-09 ... 7.75256997e-10
 4.07263456e-09 6.84628251e-09]","[3.13032091e-10 8.59135741e-09 6.23213988e-09 ... 7.75256997e-10
 4.07263456e-09 6.84628251e-09]","[ 5.30781388e-05 -2.78068727e-04 -2.36831710e-04 ... -8.35303117e-05
 -1.91451589e-04 -2.48226797e-04]",1
"[[1.09744516e-06]
 [1.41238969e-06]
 [1.06591306e-07]
 [2.01509141e-08]
 [5.21375984e-07]
 [2.31911970e-07]
 [8.51568463e-08]
 [1.81973906e-06]
 [6.79902206e-08]
 [5.34316307e-07]
 [4.11534660e-08]
 [1.92481707e-08]
 [1.47155754e-07]
 [7.47494904e-07]
 [5.51991713e-07]
 [1.22822978e-07]
 [2.45161021e-09]
 [1.07772997e-06]]","[[1.09744516e-06]
 [1.41238969e-06]
 [1.06591306e-07]
 [2.01509141e-08]
 [5.21375984e-07]
 [2.31911970e-07]
 [8.51568463e-08]
 [1.81973906e-06]
 [6.79902206e-08]
 [5.34316307e-07]
 [4.11534660e-08]
 [1.92481707e-08]
 [1.47155754e-07]
 [7.47494904e-07]
 [5.51991713e-07]
 [1.22822978e-07]
 [2.45161021e-09]
 [1.07772997e-06]]","[[-0.00314277]
 [-0.00356532]
 [ 0.00097945]
 [-0.00042586]
 [ 0.00216619]
 [ 0.00144472]
 [-0.00087545]
 [ 0.00404693]
 [ 0.00078225]
 [ 0.00219291]
 [ 0.00060859]
 [ 0.00041621]
 [ 0.00115083]
 [ 0.00259373]
 [ 0.00222888]
 [-0.00105138]
 [-0.00014854]
 [-0.00311441]]",1
"[[2.45383866e-06]
 [3.16104358e-06]
 [2.37414127e-07]
 [4.41589758e-08]
 [1.16835624e-06]
 [5.16928996e-07]
 [1.88835417e-07]
 [4.09265159e-06]
 [1.49404992e-07]
 [1.19573553e-06]
 [9.29683800e-08]
 [4.45506739e-08]
 [3.29077895e-07]
 [1.69063348e-06]
 [1.23627535e-06]
 [2.75602454e-07]
 [4.84957101e-09]
 [2.40556686e-06]]","[[2.45383866e-06]
 [3.16104358e-06]
 [2.37414127e-07]
 [4.41589758e-08]
 [1.16835624e-06]
 [5.16928996e-07]
 [1.88835417e-07]
 [4.09265159e-06]
 [1.49404992e-07]
 [1.19573553e-06]
 [9.29683800e-08]
 [4.45506739e-08]
 [3.29077895e-07]
 [1.69063348e-06]
 [1.23627535e-06]
 [2.75602454e-07]
 [4.84957101e-09]
 [2.40556686e-06]]","[[-0.00469942]
 [-0.0053338 ]
 [ 0.00146175]
 [-0.00063042]
 [ 0.00324272]
 [ 0.00215693]
 [-0.00130366]
 [ 0.00606909]
 [ 0.00115959]
 [ 0.00328049]
 [ 0.00091472]
 [ 0.00063321]
 [ 0.00172096]
 [ 0.00390073]
 [ 0.00333564]
 [-0.00157494]
 [-0.00020892]
 [-0.00465297]]",1
"[[7.90934920e-07]
 [1.01314020e-06]
 [7.21960303e-08]
 [1.58113340e-08]
 [3.70778081e-07]
 [1.64083441e-07]
 [6.33311259e-08]
 [1.30507101e-06]
 [4.77608707e-08]
 [3.83254477e-07]
 [2.99052085e-08]
 [1.50781967e-08]
 [1.02655666e-07]
 [5.30194009e-07]
 [3.94932731e-07]
 [8.80984887e-08]
 [2.38681081e-09]
 [7.77801496e-07]]","[[7.90934920e-07]
 [1.01314020e-06]
 [7.21960303e-08]
 [1.58113340e-08]
 [3.70778081e-07]
 [1.64083441e-07]
 [6.33311259e-08]
 [1.30507101e-06]
 [4.77608707e-08]
 [3.83254477e-07]
 [2.99052085e-08]
 [1.50781967e-08]
 [1.02655666e-07]
 [5.30194009e-07]
 [3.94932731e-07]
 [8.80984887e-08]
 [2.38681081e-09]
 [7.77801496e-07]]","[[-0.00266804]
 [-0.00301965]
 [ 0.00080608]
 [-0.00037723]
 [ 0.00182675]
 [ 0.00121522]
 [-0.00075497]
 [ 0.00342719]
 [ 0.00065563]
 [ 0.00185723]
 [ 0.00051879]
 [ 0.00036838]
 [ 0.0009612 ]
 [ 0.00218443]
 [ 0.00188531]
 [-0.00089044]
 [-0.00014656]
 [-0.00264579]]",1
"[3.65021426e-08 1.03656417e-06 7.40497101e-07 ... 9.32576175e-08
 4.82237247e-07 8.10468099e-07]","[3.65021426e-08 1.03656417e-06 7.40497101e-07 ... 9.32576175e-08
 4.82237247e-07 8.10468099e-07]","[-0.00057317  0.00305435  0.00258156 ...  0.00091614  0.0020833
  0.00270078]",1
"[[2.37125555e-06]
 [3.04270040e-06]
 [2.16949760e-07]
 [4.58505502e-08]
 [1.11627987e-06]
 [4.91042739e-07]
 [1.87306544e-07]
 [3.94288238e-06]
 [1.40552199e-07]
 [1.15089935e-06]
 [9.07216195e-08]
 [4.66424500e-08]
 [3.08981935e-07]
 [1.61501681e-06]
 [1.18744497e-06]
 [2.65391019e-07]
 [6.08460201e-09]
 [2.32657233e-06]]","[[2.37125555e-06]
 [3.04270040e-06]
 [2.16949760e-07]
 [4.58505502e-08]
 [1.11627987e-06]
 [4.91042739e-07]
 [1.87306544e-07]
 [3.94288238e-06]
 [1.40552199e-07]
 [1.15089935e-06]
 [9.07216195e-08]
 [4.66424500e-08]
 [3.08981935e-07]
 [1.61501681e-06]
 [1.18744497e-06]
 [2.65391019e-07]
 [6.08460201e-09]
 [2.32657233e-06]]","[[-0.00461966]
 [-0.005233  ]
 [ 0.00139734]
 [-0.00064238]
 [ 0.00316962]
 [ 0.00210223]
 [-0.00129837]
 [ 0.00595701]
 [ 0.00112471]
 [ 0.0032184 ]
 [ 0.0009036 ]
 [ 0.00064791]
 [ 0.00166758]
 [ 0.0038125 ]
 [ 0.0032691 ]
 [-0.00154548]
 [-0.00023401]
 [-0.00457593]]",1
"[[7.91707727e-07]
 [1.01030395e-06]
 [6.83734706e-08]
 [1.68835042e-08]
 [3.67220614e-07]
 [1.61523790e-07]
 [6.49461950e-08]
 [1.30312857e-06]
 [4.65524346e-08]
 [3.82154949e-07]
 [3.02173341e-08]
 [1.62848959e-08]
 [9.98877622e-08]
 [5.25254684e-07]
 [3.93087425e-07]
 [8.79474839e-08]
 [2.91718166e-09]
 [7.79095027e-07]]","[[7.91707727e-07]
 [1.01030395e-06]
 [6.83734706e-08]
 [1.68835042e-08]
 [3.67220614e-07]
 [1.61523790e-07]
 [6.49461950e-08]
 [1.30312857e-06]
 [4.65524346e-08]
 [3.82154949e-07]
 [3.02173341e-08]
 [1.62848959e-08]
 [9.98877622e-08]
 [5.25254684e-07]
 [3.93087425e-07]
 [8.79474839e-08]
 [2.91718166e-09]
 [7.79095027e-07]]","[[-0.00266934]
 [-0.00301542]
 [ 0.00078445]
 [-0.00038981]
 [ 0.00181796]
 [ 0.0012057 ]
 [-0.00076454]
 [ 0.00342464]
 [ 0.00064728]
 [ 0.00185456]
 [ 0.00052149]
 [ 0.00038284]
 [ 0.00094815]
 [ 0.00217423]
 [ 0.0018809 ]
 [-0.00088968]
 [-0.00016203]
 [-0.00264799]]",1
"[[1.18781218e-07]
 [1.50809434e-07]
 [9.70972650e-09]
 [2.75873286e-09]
 [5.43576072e-08]
 [2.38967935e-08]
 [1.00794287e-08]
 [1.93762589e-07]
 [6.92673589e-09]
 [5.70456344e-08]
 [4.52450468e-09]
 [2.54700522e-09]
 [1.45378634e-08]
 [7.69610853e-08]
 [5.85201972e-08]
 [1.31112310e-08]
 [5.78506413e-10]
 [1.17194715e-07]]","[[1.18781218e-07]
 [1.50809434e-07]
 [9.70972650e-09]
 [2.75873286e-09]
 [5.43576072e-08]
 [2.38967935e-08]
 [1.00794287e-08]
 [1.93762589e-07]
 [6.92673589e-09]
 [5.70456344e-08]
 [4.52450468e-09]
 [2.54700522e-09]
 [1.45378634e-08]
 [7.69610853e-08]
 [5.85201972e-08]
 [1.31112310e-08]
 [5.78506413e-10]
 [1.17194715e-07]]","[[-1.03393953e-03]
 [-1.16502571e-03]
 [ 2.95613833e-04]
 [-1.57570923e-04]
 [ 6.99441538e-04]
 [ 4.63757632e-04]
 [-3.01189074e-04]
 [ 1.32055417e-03]
 [ 2.49681043e-04]
 [ 7.16526838e-04]
 [ 2.01793315e-04]
 [ 1.51403590e-04]
 [ 3.61719188e-04]
 [ 8.32255831e-04]
 [ 7.25728444e-04]
 [-3.43512851e-04]
 [-7.21564808e-05]
 [-1.02701141e-03]]",1
"[4.61672170e-09 1.23861606e-07 9.22219615e-08 ... 1.17454991e-08
 5.95990978e-08 9.88623172e-08]","[4.61672170e-09 1.23861606e-07 9.22219615e-08 ... 1.17454991e-08
 5.95990978e-08 9.88623172e-08]","[-0.00020384  0.00105582  0.00091104 ...  0.00032513  0.00073239
  0.00094327]",1
"[[5.08493973e-07]
 [6.45802202e-07]
 [4.11687601e-08]
 [1.17341118e-08]
 [2.32821009e-07]
 [1.01851178e-07]
 [4.30098314e-08]
 [8.32958211e-07]
 [2.91689336e-08]
 [2.44276299e-07]
 [1.95409839e-08]
 [1.12500954e-08]
 [6.20376226e-08]
 [3.32012324e-07]
 [2.50684962e-07]
 [5.62662437e-08]
 [2.37715612e-09]
 [5.01083908e-07]]","[[5.08493973e-07]
 [6.45802202e-07]
 [4.11687601e-08]
 [1.17341118e-08]
 [2.32821009e-07]
 [1.01851178e-07]
 [4.30098314e-08]
 [8.32958211e-07]
 [2.91689336e-08]
 [2.44276299e-07]
 [1.95409839e-08]
 [1.12500954e-08]
 [6.20376226e-08]
 [3.32012324e-07]
 [2.50684962e-07]
 [5.62662437e-08]
 [2.37715612e-09]
 [5.01083908e-07]]","[[-0.00213926]
 [-0.00241085]
 [ 0.0006087 ]
 [-0.00032497]
 [ 0.00144755]
 [ 0.00095742]
 [-0.00062216]
 [ 0.002738  ]
 [ 0.00051237]
 [ 0.00148273]
 [ 0.00041937]
 [ 0.0003182 ]
 [ 0.00074722]
 [ 0.00172862]
 [ 0.00150205]
 [-0.00071162]
 [-0.00014627]
 [-0.00212362]]",1
"[[1.30282302e-06]
 [1.65560941e-06]
 [1.04683940e-07]
 [2.97377538e-08]
 [5.97173307e-07]
 [2.59906672e-07]
 [1.09637674e-07]
 [2.14438962e-06]
 [7.34693027e-08]
 [6.26207511e-07]
 [5.05472704e-08]
 [2.97204527e-08]
 [1.58649482e-07]
 [8.58454750e-07]
 [6.42981241e-07]
 [1.44555243e-07]
 [5.75688854e-09]
 [1.28202894e-06]]","[[1.30282302e-06]
 [1.65560941e-06]
 [1.04683940e-07]
 [2.97377538e-08]
 [5.97173307e-07]
 [2.59906672e-07]
 [1.09637674e-07]
 [2.14438962e-06]
 [7.34693027e-08]
 [6.26207511e-07]
 [5.05472704e-08]
 [2.97204527e-08]
 [1.58649482e-07]
 [8.58454750e-07]
 [6.42981241e-07]
 [1.44555243e-07]
 [5.75688854e-09]
 [1.28202894e-06]]","[[-0.00342424]
 [-0.00386011]
 [ 0.00097065]
 [-0.00051734]
 [ 0.00231831]
 [ 0.00152943]
 [-0.00099335]
 [ 0.00439312]
 [ 0.00081316]
 [ 0.002374  ]
 [ 0.00067448]
 [ 0.00051719]
 [ 0.00119492]
 [ 0.00277958]
 [ 0.00240558]
 [-0.00114061]
 [-0.00022762]
 [-0.0033968 ]]",1
"[[2.56099493e-07]
 [3.23645258e-07]
 [1.93834023e-08]
 [6.38931363e-09]
 [1.15735512e-07]
 [5.03496843e-08]
 [2.23445544e-08]
 [4.17410200e-07]
 [1.43416896e-08]
 [1.22414913e-07]
 [9.89868748e-09]
 [6.06811557e-09]
 [3.01710609e-08]
 [1.64440398e-07]
 [1.25354382e-07]
 [2.82360139e-08]
 [1.49068612e-09]
 [2.52738303e-07]]","[[2.56099493e-07]
 [3.23645258e-07]
 [1.93834023e-08]
 [6.38931363e-09]
 [1.15735512e-07]
 [5.03496843e-08]
 [2.23445544e-08]
 [4.17410200e-07]
 [1.43416896e-08]
 [1.22414913e-07]
 [9.89868748e-09]
 [6.06811557e-09]
 [3.01710609e-08]
 [1.64440398e-07]
 [1.25354382e-07]
 [2.82360139e-08]
 [1.49068612e-09]
 [2.52738303e-07]]","[[-0.00151819]
 [-0.00170669]
 [ 0.00041767]
 [-0.0002398 ]
 [ 0.0010206 ]
 [ 0.00067316]
 [-0.00044844]
 [ 0.00193822]
 [ 0.00035927]
 [ 0.00104964]
 [ 0.00029848]
 [ 0.00023369]
 [ 0.00052109]
 [ 0.00121654]
 [ 0.00106216]
 [-0.00050411]
 [-0.00011583]
 [-0.00150819]]",1
"[1.73054046e-08 4.79293287e-07 3.52282456e-07 ... 4.51141476e-08
 2.26703344e-07 3.76101769e-07]","[1.73054046e-08 4.79293287e-07 3.52282456e-07 ... 4.51141476e-08
 2.26703344e-07 3.76101769e-07]","[-0.00039465  0.00207693  0.0017806  ...  0.0006372   0.0014284
  0.00183981]",1
"[[1.17866071e-06]
 [1.49180864e-06]
 [8.92183130e-08]
 [2.86786105e-08]
 [5.34441113e-07]
 [2.31143371e-07]
 [1.01706328e-07]
 [1.93444551e-06]
 [6.47833266e-08]
 [5.64236010e-07]
 [4.60882634e-08]
 [2.87263031e-08]
 [1.39245919e-07]
 [7.67731423e-07]
 [5.78361021e-07]
 [1.30475091e-07]
 [6.22902417e-09]
 [1.16083117e-06]]","[[1.17866071e-06]
 [1.49180864e-06]
 [8.92183130e-08]
 [2.86786105e-08]
 [5.34441113e-07]
 [2.31143371e-07]
 [1.01706328e-07]
 [1.93444551e-06]
 [6.47833266e-08]
 [5.64236010e-07]
 [4.60882634e-08]
 [2.87263031e-08]
 [1.39245919e-07]
 [7.67731423e-07]
 [5.78361021e-07]
 [1.30475091e-07]
 [6.22902417e-09]
 [1.16083117e-06]]","[[-0.00325698]
 [-0.00366419]
 [ 0.00089608]
 [-0.00050804]
 [ 0.00219316]
 [ 0.00144232]
 [-0.00095674]
 [ 0.00417253]
 [ 0.00076358]
 [ 0.00225347]
 [ 0.00064405]
 [ 0.00050847]
 [ 0.00111947]
 [ 0.00262861]
 [ 0.0022815 ]
 [-0.00108364]
 [-0.00023677]
 [-0.00323226]]",1
"[[1.51702958e-07]
 [1.90869653e-07]
 [1.07713429e-08]
 [4.04357513e-09]
 [6.77792421e-08]
 [2.93043611e-08]
 [1.35951863e-08]
 [2.46375352e-07]
 [8.28947998e-09]
 [7.21918898e-08]
 [5.90081354e-09]
 [3.83080002e-09]
 [1.72991503e-08]
 [9.61116216e-08]
 [7.37977532e-08]
 [1.66877105e-08]
 [1.04768293e-09]
 [1.49870527e-07]]","[[1.51702958e-07]
 [1.90869653e-07]
 [1.07713429e-08]
 [4.04357513e-09]
 [6.77792421e-08]
 [2.93043611e-08]
 [1.35951863e-08]
 [2.46375352e-07]
 [8.28947998e-09]
 [7.21918898e-08]
 [5.90081354e-09]
 [3.83080002e-09]
 [1.72991503e-08]
 [9.61116216e-08]
 [7.37977532e-08]
 [1.66877105e-08]
 [1.04768293e-09]
 [1.49870527e-07]]","[[-1.16847192e-03]
 [-1.31065895e-03]
 [ 3.11355242e-04]
 [-1.90767335e-04]
 [ 7.81033405e-04]
 [ 5.13555498e-04]
 [-3.49795193e-04]
 [ 1.48908635e-03]
 [ 2.73139744e-04]
 [ 8.06056455e-04]
 [ 2.30450259e-04]
 [ 1.85680371e-04]
 [ 3.94578703e-04]
 [ 9.30056232e-04]
 [ 8.14972256e-04]
 [-3.87542765e-04]
 [-9.71037917e-05]
 [-1.16139345e-03]]",1
"[[6.73097372e-07]
 [8.47489472e-07]
 [4.74584359e-08]
 [1.77342866e-08]
 [3.01137043e-07]
 [1.29508327e-07]
 [5.99877130e-08]
 [1.09863474e-06]
 [3.61468841e-08]
 [3.20538097e-07]
 [2.64384207e-08]
 [1.74779161e-08]
 [7.66506121e-08]
 [4.30604640e-07]
 [3.27853266e-07]
 [7.42527953e-08]
 [4.42531225e-09]
 [6.64000749e-07]]","[[6.73097372e-07]
 [8.47489472e-07]
 [4.74584359e-08]
 [1.77342866e-08]
 [3.01137043e-07]
 [1.29508327e-07]
 [5.99877130e-08]
 [1.09863474e-06]
 [3.61468841e-08]
 [3.20538097e-07]
 [2.64384207e-08]
 [1.74779161e-08]
 [7.66506121e-08]
 [4.30604640e-07]
 [3.27853266e-07]
 [7.42527953e-08]
 [4.42531225e-09]
 [6.64000749e-07]]","[[-0.00246128]
 [-0.00276178]
 [ 0.00065355]
 [-0.00039951]
 [ 0.00164628]
 [ 0.00107962]
 [-0.00073477]
 [ 0.00314447]
 [ 0.00057037]
 [ 0.00169848]
 [ 0.0004878 ]
 [ 0.00039661]
 [ 0.00083058]
 [ 0.00196861]
 [ 0.00171775]
 [-0.00081748]
 [-0.00019957]
 [-0.00244459]]",1
"[7.47041879e-10 1.94806867e-08 1.49842754e-08 ... 1.95727905e-09
 9.55791308e-09 1.55970525e-08]","[7.47041879e-10 1.94806867e-08 1.49842754e-08 ... 1.95727905e-09
 9.55791308e-09 1.55970525e-08]","[ 8.19962006e-05 -4.18719692e-04 -3.67230825e-04 ... -1.32723440e-04
 -2.93293740e-04 -3.74664480e-04]",1
"[[6.75684819e-08]
 [8.46330313e-08]
 [4.49280411e-09]
 [1.92094780e-09]
 [2.98503738e-08]
 [1.28237516e-08]
 [6.21879396e-09]
 [1.09342996e-07]
 [3.60441309e-09]
 [3.20099871e-08]
 [2.64296968e-09]
 [1.81171745e-09]
 [7.45271724e-09]
 [4.22314616e-08]
 [3.26687819e-08]
 [7.41866814e-09]
 [5.46984127e-10]
 [6.68243045e-08]]","[[6.75684819e-08]
 [8.46330313e-08]
 [4.49280411e-09]
 [1.92094780e-09]
 [2.98503738e-08]
 [1.28237516e-08]
 [6.21879396e-09]
 [1.09342996e-07]
 [3.60441309e-09]
 [3.20099871e-08]
 [2.64296968e-09]
 [1.81171745e-09]
 [7.45271724e-09]
 [4.22314616e-08]
 [3.26687819e-08]
 [7.41866814e-09]
 [5.46984127e-10]
 [6.68243045e-08]]","[[-7.79818143e-04]
 [-8.72752703e-04]
 [ 2.01085149e-04]
 [-1.31485856e-04]
 [ 5.18317822e-04]
 [ 3.39726014e-04]
 [-2.36577991e-04]
 [ 9.92011573e-04]
 [ 1.80110293e-04]
 [ 5.36740052e-04]
 [ 1.54229463e-04]
 [ 1.27692823e-04]
 [ 2.58987365e-04]
 [ 6.16508844e-04]
 [ 5.42235223e-04]
 [-2.58395072e-04]
 [-7.01630753e-05]
 [-7.75511921e-04]]",1
"[[4.04909963e-07]
 [5.07397129e-07]
 [2.66657863e-08]
 [1.14309428e-08]
 [1.79001810e-07]
 [7.65051577e-08]
 [3.71315444e-08]
 [6.58089600e-07]
 [2.12383219e-08]
 [1.91911747e-07]
 [1.59825152e-08]
 [1.11533334e-08]
 [4.45355700e-08]
 [2.55140922e-07]
 [1.95940236e-07]
 [4.45665305e-08]
 [3.17228429e-09]
 [3.99950387e-07]]","[[4.04909963e-07]
 [5.07397129e-07]
 [2.66657863e-08]
 [1.14309428e-08]
 [1.79001810e-07]
 [7.65051577e-08]
 [3.71315444e-08]
 [6.58089600e-07]
 [2.12383219e-08]
 [1.91911747e-07]
 [1.59825152e-08]
 [1.11533334e-08]
 [4.45355700e-08]
 [2.55140922e-07]
 [1.95940236e-07]
 [4.45665305e-08]
 [3.17228429e-09]
 [3.99950387e-07]]","[[-0.00190898]
 [-0.00213695]
 [ 0.00048989]
 [-0.00032075]
 [ 0.00126926]
 [ 0.00082979]
 [-0.00057809]
 [ 0.00243368]
 [ 0.0004372 ]
 [ 0.00131423]
 [ 0.00037927]
 [ 0.00031683]
 [ 0.0006331 ]
 [ 0.00151534]
 [ 0.00132795]
 [-0.00063332]
 [-0.00016897]
 [-0.00189725]]",1
"[[2.66263927e-09]
 [3.31856098e-09]
 [1.64893147e-10]
 [8.10727716e-11]
 [1.16219000e-09]
 [4.96159484e-10]
 [2.52283635e-10]
 [4.28936649e-09]
 [1.38848433e-10]
 [1.25517894e-09]
 [1.04550824e-10]
 [7.55615259e-11]
 [2.83255763e-10]
 [1.63777099e-09]
 [1.27879947e-09]
 [2.91771672e-10]
 [2.53883020e-11]
 [2.63691849e-09]]","[[2.66263927e-09]
 [3.31856098e-09]
 [1.64893147e-10]
 [8.10727716e-11]
 [1.16219000e-09]
 [4.96159484e-10]
 [2.52283635e-10]
 [4.28936649e-09]
 [1.38848433e-10]
 [1.25517894e-09]
 [1.04550824e-10]
 [7.55615259e-11]
 [2.83255763e-10]
 [1.63777099e-09]
 [1.27879947e-09]
 [2.91771672e-10]
 [2.53883020e-11]
 [2.63691849e-09]]","[[-1.54802304e-04]
 [-1.72820858e-04]
 [ 3.85232179e-05]
 [-2.70121259e-05]
 [ 1.02272724e-04]
 [ 6.68239131e-05]
 [-4.76503170e-05]
 [ 1.96479766e-04]
 [ 3.53501894e-05]
 [ 1.06285514e-04]
 [ 3.06750292e-05]
 [ 2.60778399e-05]
 [ 5.04906117e-05]
 [ 1.21408150e-04]
 [ 1.07280917e-04]
 [-5.12439757e-05]
 [-1.51160418e-05]
 [-1.54052804e-04]]",1
"[7.88341734e-09 2.12326783e-07 1.61192754e-07 ... 2.11782637e-08
 1.02386309e-07 1.67078477e-07]","[7.88341734e-09 2.12326783e-07 1.61192754e-07 ... 2.11782637e-08
 1.02386309e-07 1.67078477e-07]","[-0.00026637  0.00138237  0.00120446 ...  0.00043658  0.00095994
  0.00122626]",1
"[[2.75175291e-07]
 [3.43343244e-07]
 [1.69870671e-08]
 [8.24843905e-09]
 [1.20377686e-07]
 [5.11108006e-08]
 [2.58788053e-08]
 [4.45810415e-07]
 [1.40968638e-08]
 [1.29895153e-07]
 [1.09195395e-08]
 [8.00596728e-09]
 [2.93078734e-08]
 [1.71239421e-07]
 [1.32386083e-07]
 [3.02488115e-08]
 [2.48639764e-09]
 [2.72066556e-07]]","[[2.75175291e-07]
 [3.43343244e-07]
 [1.69870671e-08]
 [8.24843905e-09]
 [1.20377686e-07]
 [5.11108006e-08]
 [2.58788053e-08]
 [4.45810415e-07]
 [1.40968638e-08]
 [1.29895153e-07]
 [1.09195395e-08]
 [8.00596728e-09]
 [2.93078734e-08]
 [1.71239421e-07]
 [1.32386083e-07]
 [3.02488115e-08]
 [2.48639764e-09]
 [2.72066556e-07]]","[[-0.00157371]
 [-0.00175786]
 [ 0.000391  ]
 [-0.00027246]
 [ 0.00104086]
 [ 0.00067823]
 [-0.00048261]
 [ 0.00200307]
 [ 0.00035619]
 [ 0.00108123]
 [ 0.00031349]
 [ 0.00026843]
 [ 0.00051359]
 [ 0.00124143]
 [ 0.00109155]
 [-0.00052177]
 [-0.00014959]
 [-0.0015648 ]]",1
"[[1.44047270e-08]
 [1.78684666e-08]
 [8.32187989e-10]
 [4.66933677e-10]
 [6.21800427e-09]
 [2.63733582e-09]
 [1.40222052e-09]
 [2.31142382e-08]
 [7.34564657e-10]
 [6.76008965e-09]
 [5.67708276e-10]
 [4.30896213e-10]
 [1.48011042e-09]
 [8.73277032e-09]
 [6.87490227e-09]
 [1.57660740e-09]
 [1.58238058e-10]
 [1.42824654e-08]]","[[1.44047270e-08]
 [1.78684666e-08]
 [8.32187989e-10]
 [4.66933677e-10]
 [6.21800427e-09]
 [2.63733582e-09]
 [1.40222052e-09]
 [2.31142382e-08]
 [7.34564657e-10]
 [6.76008965e-09]
 [5.67708276e-10]
 [4.30896213e-10]
 [1.48011042e-09]
 [8.73277032e-09]
 [6.87490227e-09]
 [1.57660740e-09]
 [1.58238058e-10]
 [1.42824654e-08]]","[[ 3.60059083e-04]
 [ 4.01018951e-04]
 [-8.65430061e-05]
 [ 6.48259446e-05]
 [-2.36562969e-04]
 [-1.54064994e-04]
 [ 1.12338705e-04]
 [-4.56101024e-04]
 [-8.13085599e-05]
 [-2.46659293e-04]
 [-7.14798887e-05]
 [-6.22741192e-05]
 [-1.15416610e-04]
 [-2.80347878e-04]
 [-2.48745091e-04]
 [ 1.19119548e-04]
 [ 3.77378129e-05]
 [ 3.58527807e-04]]",1
"[[2.63294130e-07]
 [3.28493764e-07]
 [1.62362432e-08]
 [7.90032996e-09]
 [1.15155614e-07]
 [4.88923753e-08]
 [2.47721401e-08]
 [4.26509297e-07]
 [1.34875552e-08]
 [1.24264638e-07]
 [1.04465769e-08]
 [7.66276328e-09]
 [2.80233787e-08]
 [1.63782752e-07]
 [1.26662051e-07]
 [2.89409641e-08]
 [2.38573048e-09]
 [2.60331008e-07]]","[[2.63294130e-07]
 [3.28493764e-07]
 [1.62362432e-08]
 [7.90032996e-09]
 [1.15155614e-07]
 [4.88923753e-08]
 [2.47721401e-08]
 [4.26509297e-07]
 [1.34875552e-08]
 [1.24264638e-07]
 [1.04465769e-08]
 [7.66276328e-09]
 [2.80233787e-08]
 [1.63782752e-07]
 [1.26662051e-07]
 [2.89409641e-08]
 [2.38573048e-09]
 [2.60331008e-07]]","[[-0.00153937]
 [-0.00171943]
 [ 0.00038226]
 [-0.00026665]
 [ 0.00101804]
 [ 0.00066335]
 [-0.00047218]
 [ 0.00195923]
 [ 0.00034841]
 [ 0.00105754]
 [ 0.00030663]
 [ 0.00026261]
 [ 0.00050221]
 [ 0.0012141 ]
 [ 0.00106769]
 [-0.00051036]
 [-0.00014653]
 [-0.00153068]]",1
"[1.81866998e-08 4.59689703e-07 3.66467737e-07 ... 4.86457718e-08
 2.30587082e-07 3.69942813e-07]","[1.81866998e-08 4.59689703e-07 3.66467737e-07 ... 4.86457718e-08
 2.30587082e-07 3.69942813e-07]","[ 0.00040457 -0.00203401 -0.0018161  ... -0.00066167 -0.00144058
 -0.00182469]",1
"[[5.89325960e-10]
 [7.31699258e-10]
 [3.43137275e-11]
 [1.88739306e-11]
 [2.54892086e-10]
 [1.08036785e-10]
 [5.70547256e-11]
 [9.47591622e-10]
 [2.99917766e-11]
 [2.76792451e-10]
 [2.32810145e-11]
 [1.76285899e-11]
 [6.08269172e-11]
 [3.59063260e-10]
 [2.81639184e-10]
 [6.45654249e-11]
 [6.27634102e-12]
 [5.83976361e-10]]","[[5.89325960e-10]
 [7.31699258e-10]
 [3.43137275e-11]
 [1.88739306e-11]
 [2.54892086e-10]
 [1.08036785e-10]
 [5.70547256e-11]
 [9.47591622e-10]
 [2.99917766e-11]
 [2.76792451e-10]
 [2.32810145e-11]
 [1.76285899e-11]
 [6.08269172e-11]
 [3.59063260e-10]
 [2.81639184e-10]
 [6.45654249e-11]
 [6.27634102e-12]
 [5.83976361e-10]]","[[-7.28281102e-05]
 [-8.11498202e-05]
 [ 1.75733761e-05]
 [-1.30332412e-05]
 [ 4.78960205e-05]
 [ 3.11822235e-05]
 [-2.26603736e-05]
 [ 9.23489285e-05]
 [ 1.64294245e-05]
 [ 4.99112418e-05]
 [ 1.44751211e-05]
 [ 1.25959243e-05]
 [ 2.33974840e-05]
 [ 5.68468939e-05]
 [ 5.03463271e-05]
 [-2.41057840e-05]
 [-7.51578799e-06]
 [-7.24968086e-05]]",1
