v,v_eff,m,t
"[5.30311671e-13 5.95715388e-08 1.02696543e-08 ... 3.95011612e-05
 2.96224038e-06 1.82579008e-06]","[5.30311671e-13 5.95715388e-08 1.02696543e-08 ... 3.95011612e-05
 2.96224038e-06 1.82579008e-06]","[ 2.18467504e-06  7.32218444e-04  3.04017909e-04 ... -1.88549848e-02
  5.16334808e-03  4.05365400e-03]",1
"[[5.77596991e-08]
 [8.61110458e-09]
 [8.99981631e-08]
 [1.09820282e-08]
 [4.77798755e-08]
 [1.34560460e-08]
 [5.88239471e-09]
 [9.77013188e-09]
 [1.94663217e-08]
 [1.71903912e-08]
 [5.73277482e-09]
 [1.42526594e-08]
 [4.53604143e-08]
 [4.15369528e-09]
 [9.54023457e-09]
 [6.53895309e-09]
 [4.85454453e-10]
 [4.43222633e-11]
 [1.15369374e-08]
 [2.62154078e-08]
 [2.90386439e-08]]","[[5.77596991e-08]
 [8.61110458e-09]
 [8.99981631e-08]
 [1.09820282e-08]
 [4.77798755e-08]
 [1.34560460e-08]
 [5.88239471e-09]
 [9.77013188e-09]
 [1.94663217e-08]
 [1.71903912e-08]
 [5.73277482e-09]
 [1.42526594e-08]
 [4.53604143e-08]
 [4.15369528e-09]
 [9.54023457e-09]
 [6.53895309e-09]
 [4.85454453e-10]
 [4.43222633e-11]
 [1.15369374e-08]
 [2.62154078e-08]
 [2.90386439e-08]]","[[-7.20997428e-04]
 [-2.78388113e-04]
 [ 8.99990815e-04]
 [-3.14385518e-04]
 [ 6.55758248e-04]
 [-3.48000595e-04]
 [-2.30090313e-04]
 [ 2.96531932e-04]
 [-4.18565282e-04]
 [-3.93336397e-04]
 [-2.27145269e-04]
 [-3.58153507e-04]
 [ 6.38939535e-04]
 [ 1.93347505e-04]
 [ 2.93022373e-04]
 [-2.42591380e-04]
 [-6.60990929e-05]
 [ 1.99724903e-05]
 [ 3.22230409e-04]
 [ 4.85735185e-04]
 [-5.11221865e-04]]",1
"[[3.29307735e-09]
 [4.67592686e-10]
 [5.16478289e-09]
 [6.11114817e-10]
 [2.72065966e-09]
 [7.78208927e-10]
 [3.48387720e-10]
 [5.64335797e-10]
 [1.13286909e-09]
 [9.69241330e-10]
 [3.23048714e-10]
 [8.16696117e-10]
 [2.57663019e-09]
 [2.19203197e-10]
 [5.25764642e-10]
 [3.75679845e-10]
 [2.67769985e-11]
 [2.28725699e-12]
 [6.52049646e-10]
 [1.46653257e-09]
 [1.70389280e-09]]","[[3.29307735e-09]
 [4.67592686e-10]
 [5.16478289e-09]
 [6.11114817e-10]
 [2.72065966e-09]
 [7.78208927e-10]
 [3.48387720e-10]
 [5.64335797e-10]
 [1.13286909e-09]
 [9.69241330e-10]
 [3.23048714e-10]
 [8.16696117e-10]
 [2.57663019e-09]
 [2.19203197e-10]
 [5.25764642e-10]
 [3.75679845e-10]
 [2.67769985e-11]
 [2.28725699e-12]
 [6.52049646e-10]
 [1.46653257e-09]
 [1.70389280e-09]]","[[-1.72156023e-04]
 [-6.48716747e-05]
 [ 2.15599272e-04]
 [-7.41622097e-05]
 [ 1.56479829e-04]
 [-8.36891889e-05]
 [-5.59954416e-05]
 [ 7.12672588e-05]
 [-1.00974362e-04]
 [-9.33979227e-05]
 [-5.39206679e-05]
 [-8.57336868e-05]
 [ 1.52281554e-04]
 [ 4.44165371e-05]
 [ 6.87886748e-05]
 [-5.81473869e-05]
 [-1.55239488e-05]
 [ 4.53710403e-06]
 [ 7.66057884e-05]
 [ 1.14886001e-04]
 [-1.23834709e-04]]",1
"[[8.40303938e-08]
 [1.11750352e-08]
 [1.32693177e-07]
 [1.49265877e-08]
 [6.89930776e-08]
 [2.03412923e-08]
 [9.35385831e-09]
 [1.45371192e-08]
 [2.96909579e-08]
 [2.42825993e-08]
 [8.08768388e-09]
 [2.08897486e-08]
 [6.55013580e-08]
 [4.98249990e-09]
 [1.27513040e-08]
 [9.58804699e-09]
 [6.35211675e-10]
 [4.76860614e-11]
 [1.64333486e-08]
 [3.64211046e-08]
 [4.49619018e-08]]","[[8.40303938e-08]
 [1.11750352e-08]
 [1.32693177e-07]
 [1.49265877e-08]
 [6.89930776e-08]
 [2.03412923e-08]
 [9.35385831e-09]
 [1.45371192e-08]
 [2.96909579e-08]
 [2.42825993e-08]
 [8.08768388e-09]
 [2.08897486e-08]
 [6.55013580e-08]
 [4.98249990e-09]
 [1.27513040e-08]
 [9.58804699e-09]
 [6.35211675e-10]
 [4.76860614e-11]
 [1.64333486e-08]
 [3.64211046e-08]
 [4.49619018e-08]]","[[ 8.69639893e-04]
 [ 3.17136117e-04]
 [-1.09281224e-03]
 [ 3.66523245e-04]
 [-7.87996002e-04]
 [ 4.27868707e-04]
 [ 2.90146041e-04]
 [-3.61709929e-04]
 [ 5.16931931e-04]
 [ 4.67486250e-04]
 [ 2.69794653e-04]
 [ 4.33598590e-04]
 [-7.67796993e-04]
 [-2.11760476e-04]
 [-3.38765016e-04]
 [ 2.93755720e-04]
 [ 7.56102181e-05]
 [-2.07165285e-05]
 [-3.84577870e-04]
 [-5.72529424e-04]
 [ 6.36126651e-04]]",1
"[5.76070429e-12 1.99940856e-08 2.81080641e-09 ... 1.31432947e-05
 9.74768904e-07 6.12846615e-07]","[5.76070429e-12 1.99940856e-08 2.81080641e-09 ... 1.31432947e-05
 9.74768904e-07 6.12846615e-07]","[-7.20044017e-06 -4.24201333e-04 -1.59051116e-04 ...  1.08761046e-02
 -2.96191157e-03 -2.34853562e-03]",1
"[[3.70675712e-08]
 [5.12547473e-09]
 [5.82030185e-08]
 [6.68769139e-09]
 [3.03935949e-08]
 [8.89583027e-09]
 [4.00296089e-09]
 [6.31638749e-09]
 [1.28781496e-08]
 [1.08047748e-08]
 [3.59290045e-09]
 [9.17402225e-09]
 [2.90087747e-08]
 [2.33542362e-09]
 [5.77974959e-09]
 [4.18994117e-09]
 [2.84319953e-10]
 [2.28447783e-11]
 [7.30029137e-09]
 [1.63041471e-08]
 [1.93435808e-08]]","[[3.70675712e-08]
 [5.12547473e-09]
 [5.82030185e-08]
 [6.68769139e-09]
 [3.03935949e-08]
 [8.89583027e-09]
 [4.00296089e-09]
 [6.31638749e-09]
 [1.28781496e-08]
 [1.08047748e-08]
 [3.59290045e-09]
 [9.17402225e-09]
 [2.90087747e-08]
 [2.33542362e-09]
 [5.77974959e-09]
 [4.18994117e-09]
 [2.84319953e-10]
 [2.28447783e-11]
 [7.30029137e-09]
 [1.63041471e-08]
 [1.93435808e-08]]","[[ 5.77588211e-04]
 [ 2.14777263e-04]
 [-7.23759053e-04]
 [ 2.45334919e-04]
 [-5.23012766e-04]
 [ 2.82953128e-04]
 [ 1.89806870e-04]
 [-2.38427111e-04]
 [ 3.40445805e-04]
 [ 3.11838055e-04]
 [ 1.79822424e-04]
 [ 2.87343349e-04]
 [-5.10958875e-04]
 [-1.44978662e-04]
 [-2.28073993e-04]
 [ 1.94189265e-04]
 [ 5.05853692e-05]
 [-1.43388634e-05]
 [-2.56325228e-04]
 [-3.83063081e-04]
 [ 4.17243606e-04]]",1
"[[9.95120042e-09]
 [1.46233327e-09]
 [1.55122969e-08]
 [1.85974199e-09]
 [8.19439347e-09]
 [2.34006905e-09]
 [1.02648147e-09]
 [1.67758535e-09]
 [3.37385086e-09]
 [2.94243181e-09]
 [9.80833353e-10]
 [2.45032844e-09]
 [7.81584153e-09]
 [6.94000737e-10]
 [1.62037291e-09]
 [1.11918168e-09]
 [8.07334465e-11]
 [7.07314905e-12]
 [1.98107548e-09]
 [4.48319316e-09]
 [5.02839344e-09]]","[[9.95120042e-09]
 [1.46233327e-09]
 [1.55122969e-08]
 [1.85974199e-09]
 [8.19439347e-09]
 [2.34006905e-09]
 [1.02648147e-09]
 [1.67758535e-09]
 [3.37385086e-09]
 [2.94243181e-09]
 [9.80833353e-10]
 [2.45032844e-09]
 [7.81584153e-09]
 [6.94000737e-10]
 [1.62037291e-09]
 [1.11918168e-09]
 [8.07334465e-11]
 [7.07314905e-12]
 [1.98107548e-09]
 [4.48319316e-09]
 [5.02839344e-09]]","[[-2.99267111e-04]
 [-1.14721399e-04]
 [ 3.73645115e-04]
 [-1.29374178e-04]
 [ 2.71568668e-04]
 [-1.45122780e-04]
 [-9.61162483e-05]
 [ 1.22875010e-04]
 [-1.74254577e-04]
 [-1.62732561e-04]
 [-9.39547773e-05]
 [-1.48502377e-04]
 [ 2.65221745e-04]
 [ 7.90316812e-05]
 [ 1.20761567e-04]
 [-1.00362518e-04]
 [-2.69555378e-05]
 [ 7.97861777e-06]
 [ 1.33527822e-04]
 [ 2.00869954e-04]
 [-2.12733497e-04]]",1
"[[1.07422307e-07]
 [1.58220433e-08]
 [1.67903925e-07]
 [2.03873899e-08]
 [8.94134238e-08]
 [2.50062444e-08]
 [1.11566026e-08]
 [1.85285649e-08]
 [3.66032718e-08]
 [3.17106816e-08]
 [1.06897898e-08]
 [2.64754946e-08]
 [8.40245945e-08]
 [7.60373786e-09]
 [1.74878366e-08]
 [1.22523920e-08]
 [9.16265362e-10]
 [7.63541824e-11]
 [2.13649284e-08]
 [4.84256038e-08]
 [5.50773329e-08]]","[[1.07422307e-07]
 [1.58220433e-08]
 [1.67903925e-07]
 [2.03873899e-08]
 [8.94134238e-08]
 [2.50062444e-08]
 [1.11566026e-08]
 [1.85285649e-08]
 [3.66032718e-08]
 [3.17106816e-08]
 [1.06897898e-08]
 [2.64754946e-08]
 [8.40245945e-08]
 [7.60373786e-09]
 [1.74878366e-08]
 [1.22523920e-08]
 [9.16265362e-10]
 [7.63541824e-11]
 [2.13649284e-08]
 [4.84256038e-08]
 [5.50773329e-08]]","[[-9.83260273e-04]
 [-3.77357112e-04]
 [ 1.22928244e-03]
 [-4.28353253e-04]
 [ 8.97062324e-04]
 [-4.74400885e-04]
 [-3.16874460e-04]
 [ 4.08359013e-04]
 [-5.73959447e-04]
 [-5.34224798e-04]
 [-3.10174320e-04]
 [-4.88138763e-04]
 [ 8.69609884e-04]
 [ 2.61598243e-04]
 [ 3.96724753e-04]
 [-3.32071570e-04]
 [-9.08096265e-05]
 [ 2.62142641e-05]
 [ 4.38502401e-04]
 [ 6.60174548e-04]
 [-7.04056813e-04]]",1
"[2.10094919e-13 6.48443299e-10 8.95970357e-11 ... 4.27819488e-07
 3.18362982e-08 1.99173693e-08]","[2.10094919e-13 6.48443299e-10 8.95970357e-11 ... 4.27819488e-07
 3.18362982e-08 1.99173693e-08]","[ 1.37508337e-06  7.63936495e-05  2.83967132e-05 ... -1.96223734e-03
  5.35281873e-04  4.23386731e-04]",1
"[[5.12570650e-10]
 [7.04066285e-11]
 [8.07517805e-10]
 [9.33614115e-11]
 [4.23972182e-10]
 [1.22245214e-10]
 [5.59938401e-11]
 [8.92015301e-11]
 [1.79397074e-10]
 [1.48998974e-10]
 [4.99838031e-11]
 [1.27118686e-10]
 [3.99459792e-10]
 [3.22798175e-11]
 [7.94770640e-11]
 [5.87212833e-11]
 [4.08527137e-12]
 [3.12304226e-13]
 [1.00724746e-10]
 [2.24882480e-10]
 [2.71914184e-10]]","[[5.12570650e-10]
 [7.04066285e-11]
 [8.07517805e-10]
 [9.33614115e-11]
 [4.23972182e-10]
 [1.22245214e-10]
 [5.59938401e-11]
 [8.92015301e-11]
 [1.79397074e-10]
 [1.48998974e-10]
 [4.99838031e-11]
 [1.27118686e-10]
 [3.99459792e-10]
 [3.22798175e-11]
 [7.94770640e-11]
 [5.87212833e-11]
 [4.08527137e-12]
 [3.12304226e-13]
 [1.00724746e-10]
 [2.24882480e-10]
 [2.71914184e-10]]","[[ 6.79200696e-05]
 [ 2.51725973e-05]
 [-8.52505733e-05]
 [ 2.89871127e-05]
 [-6.17717544e-05]
 [ 3.31693673e-05]
 [ 2.24487096e-05]
 [-2.83339685e-05]
 [ 4.01817579e-05]
 [ 3.66195407e-05]
 [ 2.12097673e-05]
 [ 3.38240769e-05]
 [-5.99594707e-05]
 [-1.70445991e-05]
 [-2.67449729e-05]
 [ 2.29889441e-05]
 [ 6.06361628e-06]
 [-1.67652559e-06]
 [-3.01085157e-05]
 [-4.49882465e-05]
 [ 4.94694619e-05]]",1
"[[8.03314268e-08]
 [1.09353510e-08]
 [1.26424550e-07]
 [1.44568663e-08]
 [6.57648743e-08]
 [1.93469440e-08]
 [8.70586184e-09]
 [1.36671157e-08]
 [2.79756644e-08]
 [2.34884861e-08]
 [7.75027487e-09]
 [2.00072346e-08]
 [6.28763524e-08]
 [4.95506852e-09]
 [1.24892581e-08]
 [9.13349688e-09]
 [6.12480720e-10]
 [5.18693653e-11]
 [1.58129255e-08]
 [3.52295396e-08]
 [4.20572179e-08]]","[[8.03314268e-08]
 [1.09353510e-08]
 [1.26424550e-07]
 [1.44568663e-08]
 [6.57648743e-08]
 [1.93469440e-08]
 [8.70586184e-09]
 [1.36671157e-08]
 [2.79756644e-08]
 [2.34884861e-08]
 [7.75027487e-09]
 [2.00072346e-08]
 [6.28763524e-08]
 [4.95506852e-09]
 [1.24892581e-08]
 [9.13349688e-09]
 [6.12480720e-10]
 [5.18693653e-11]
 [1.58129255e-08]
 [3.52295396e-08]
 [4.20572179e-08]]","[[ 8.50283977e-04]
 [ 3.13716686e-04]
 [-1.06668691e-03]
 [ 3.60710128e-04]
 [-7.69339892e-04]
 [ 4.17279877e-04]
 [ 2.79915624e-04]
 [-3.50719320e-04]
 [ 5.01777819e-04]
 [ 4.59778615e-04]
 [ 2.64106936e-04]
 [ 4.24340796e-04]
 [-7.52254725e-04]
 [-2.11176743e-04]
 [-3.35266048e-04]
 [ 2.86707991e-04]
 [ 7.42450434e-05]
 [-2.16061169e-05]
 [-3.77248366e-04]
 [-5.63086011e-04]
 [ 6.15235696e-04]]",1
"[[7.75273027e-09]
 [1.13268973e-09]
 [1.21040715e-08]
 [1.45516710e-09]
 [6.38775716e-09]
 [1.82186232e-09]
 [7.98240788e-10]
 [1.30723549e-09]
 [2.62766689e-09]
 [2.30267683e-09]
 [7.63557306e-10]
 [1.91909918e-09]
 [6.08976283e-09]
 [5.38730927e-10]
 [1.26611693e-09]
 [8.77748654e-10]
 [6.34522932e-11]
 [5.83550391e-12]
 [1.54471924e-09]
 [3.49457819e-09]
 [3.92079142e-09]]","[[7.75273027e-09]
 [1.13268973e-09]
 [1.21040715e-08]
 [1.45516710e-09]
 [6.38775716e-09]
 [1.82186232e-09]
 [7.98240788e-10]
 [1.30723549e-09]
 [2.62766689e-09]
 [2.30267683e-09]
 [7.63557306e-10]
 [1.91909918e-09]
 [6.08976283e-09]
 [5.38730927e-10]
 [1.26611693e-09]
 [8.77748654e-10]
 [6.34522932e-11]
 [5.83550391e-12]
 [1.54471924e-09]
 [3.49457819e-09]
 [3.92079142e-09]]","[[-2.64148770e-04]
 [-1.00966369e-04]
 [ 3.30055516e-04]
 [-1.14439958e-04]
 [ 2.39770337e-04]
 [-1.28049837e-04]
 [-8.47594661e-05]
 [ 1.08467135e-04]
 [-1.53782320e-04]
 [-1.43958645e-04]
 [-8.28976221e-05]
 [-1.31422573e-04]
 [ 2.34110797e-04]
 [ 6.96317337e-05]
 [ 1.06747611e-04]
 [-8.88804697e-05]
 [-2.38970843e-05]
 [ 7.24703630e-06]
 [ 1.17908749e-04]
 [ 1.77344872e-04]
 [-1.87848670e-04]]",1
"[2.52286173e-12 4.58183277e-08 7.40073449e-09 ... 3.03594940e-05
 2.27618286e-06 1.40682149e-06]","[2.52286173e-12 4.58183277e-08 7.40073449e-09 ... 3.03594940e-05
 2.27618286e-06 1.40682149e-06]","[ 4.76505568e-06  6.42156483e-04  2.58082565e-04 ... -1.65298350e-02
  4.52610713e-03  3.55828518e-03]",1
"[[1.11202794e-07]
 [1.63224197e-08]
 [1.74043721e-07]
 [2.12267453e-08]
 [9.26574166e-08]
 [2.58428120e-08]
 [1.15143865e-08]
 [1.91925876e-08]
 [3.78560005e-08]
 [3.29811575e-08]
 [1.10675712e-08]
 [2.75416902e-08]
 [8.69873738e-08]
 [7.87403567e-09]
 [1.81796625e-08]
 [1.27675469e-08]
 [9.59547626e-10]
 [8.38320994e-11]
 [2.21418117e-08]
 [5.01954528e-08]
 [5.70285800e-08]]","[[1.11202794e-07]
 [1.63224197e-08]
 [1.74043721e-07]
 [2.12267453e-08]
 [9.26574166e-08]
 [2.58428120e-08]
 [1.15143865e-08]
 [1.91925876e-08]
 [3.78560005e-08]
 [3.29811575e-08]
 [1.10675712e-08]
 [2.75416902e-08]
 [8.69873738e-08]
 [7.87403567e-09]
 [1.81796625e-08]
 [1.27675469e-08]
 [9.59547626e-10]
 [8.38320994e-11]
 [2.21418117e-08]
 [5.01954528e-08]
 [5.70285800e-08]]","[[-1.00041249e-03]
 [-3.83277676e-04]
 [ 1.25155643e-03]
 [-4.37082037e-04]
 [ 9.13190423e-04]
 [-4.82270990e-04]
 [-3.21915328e-04]
 [ 4.15611945e-04]
 [-5.83698556e-04]
 [-5.44821455e-04]
 [-3.15607573e-04]
 [-4.97870678e-04]
 [ 8.84808660e-04]
 [ 2.66207290e-04]
 [ 4.04495937e-04]
 [-3.38980710e-04]
 [-9.29296973e-05]
 [ 2.74679612e-05]
 [ 4.46403747e-04]
 [ 6.72130251e-04]
 [-7.16419724e-04]]",1
"[[8.69744204e-09]
 [1.20620351e-09]
 [1.37083454e-08]
 [1.61105046e-09]
 [7.22466336e-09]
 [2.05747865e-09]
 [9.39503100e-10]
 [1.51837575e-09]
 [3.02875089e-09]
 [2.54768435e-09]
 [8.52890819e-10]
 [2.16632759e-09]
 [6.77789775e-09]
 [5.61748297e-10]
 [1.36721637e-09]
 [1.00524326e-09]
 [7.17674625e-11]
 [5.84065438e-12]
 [1.71467021e-09]
 [3.84088998e-09]
 [4.59801269e-09]]","[[8.69744204e-09]
 [1.20620351e-09]
 [1.37083454e-08]
 [1.61105046e-09]
 [7.22466336e-09]
 [2.05747865e-09]
 [9.39503100e-10]
 [1.51837575e-09]
 [3.02875089e-09]
 [2.54768435e-09]
 [8.52890819e-10]
 [2.16632759e-09]
 [6.77789775e-09]
 [5.61748297e-10]
 [1.36721637e-09]
 [1.00524326e-09]
 [7.17674625e-11]
 [5.84065438e-12]
 [1.71467021e-09]
 [3.84088998e-09]
 [4.59801269e-09]]","[[-2.79780232e-04]
 [-1.04191322e-04]
 [ 3.51247931e-04]
 [-1.20413679e-04]
 [ 2.54994059e-04]
 [-1.36078315e-04]
 [-9.19539445e-05]
 [ 1.16899024e-04]
 [-1.65102265e-04]
 [-1.51423774e-04]
 [-8.76128836e-05]
 [-1.39631473e-04]
 [ 2.46983967e-04]
 [ 7.11036896e-05]
 [ 1.10927667e-04]
 [-9.51167145e-05]
 [-2.54147037e-05]
 [ 7.25023375e-06]
 [ 1.24225730e-04]
 [ 1.85924742e-04]
 [-2.03425943e-04]]",1
"[[7.90825420e-08]
 [1.02169397e-08]
 [1.25556617e-07]
 [1.39989468e-08]
 [6.52360908e-08]
 [1.91877246e-08]
 [8.99787362e-09]
 [1.39269396e-08]
 [2.83062665e-08]
 [2.27554610e-08]
 [7.59692004e-09]
 [1.97725556e-08]
 [6.13895955e-08]
 [4.50891033e-09]
 [1.17915333e-08]
 [9.15031349e-09]
 [6.04924043e-10]
 [4.35426868e-11]
 [1.53927227e-08]
 [3.39500728e-08]
 [4.32542718e-08]]","[[7.90825420e-08]
 [1.02169397e-08]
 [1.25556617e-07]
 [1.39989468e-08]
 [6.52360908e-08]
 [1.91877246e-08]
 [8.99787362e-09]
 [1.39269396e-08]
 [2.83062665e-08]
 [2.27554610e-08]
 [7.59692004e-09]
 [1.97725556e-08]
 [6.13895955e-08]
 [4.50891033e-09]
 [1.17915333e-08]
 [9.15031349e-09]
 [6.04924043e-10]
 [4.35426868e-11]
 [1.53927227e-08]
 [3.39500728e-08]
 [4.32542718e-08]]","[[ 8.43648551e-04]
 [ 3.03236636e-04]
 [-1.06301907e-03]
 [ 3.54951435e-04]
 [-7.66240704e-04]
 [ 4.15559287e-04]
 [ 2.84571366e-04]
 [-3.54037366e-04]
 [ 5.04733988e-04]
 [ 4.52547400e-04]
 [ 2.61480937e-04]
 [ 4.21844759e-04]
 [-7.43307715e-04]
 [-2.01445260e-04]
 [-3.25766480e-04]
 [ 2.86971813e-04]
 [ 7.37856110e-05]
 [-1.97960648e-05]
 [-3.72202236e-04]
 [-5.52766366e-04]
 [ 6.23929841e-04]]",1
"[1.60882724e-11 5.12532292e-08 7.09028578e-09 ... 3.38007149e-05
 2.51583503e-06 1.57524876e-06]","[1.60882724e-11 5.12532292e-08 7.09028578e-09 ... 3.38007149e-05
 2.51583503e-06 1.57524876e-06]","[-1.20330566e-05 -6.79175282e-04 -2.52611504e-04 ...  1.74415147e-02
 -4.75841521e-03 -3.76526743e-03]",1
"[[3.79122162e-07]
 [4.84826092e-08]
 [6.00517947e-07]
 [6.54507848e-08]
 [3.08711913e-07]
 [9.33491651e-08]
 [4.31178620e-08]
 [6.51685288e-08]
 [1.35444239e-07]
 [1.08890983e-07]
 [3.59443973e-08]
 [9.45938978e-08]
 [2.95603143e-07]
 [2.09004690e-08]
 [5.61152030e-08]
 [4.31204809e-08]
 [2.69777249e-09]
 [1.99327833e-10]
 [7.37475151e-08]
 [1.62035083e-07]
 [2.05008635e-07]]","[[3.79122162e-07]
 [4.84826092e-08]
 [6.00517947e-07]
 [6.54507848e-08]
 [3.08711913e-07]
 [9.33491651e-08]
 [4.31178620e-08]
 [6.51685288e-08]
 [1.35444239e-07]
 [1.08890983e-07]
 [3.59443973e-08]
 [9.45938978e-08]
 [2.95603143e-07]
 [2.09004690e-08]
 [5.61152030e-08]
 [4.31204809e-08]
 [2.69777249e-09]
 [1.99327833e-10]
 [7.37475151e-08]
 [1.62035083e-07]
 [2.05008635e-07]]","[[ 1.84718690e-03]
 [ 6.60563004e-04]
 [-2.32479279e-03]
 [ 7.67500530e-04]
 [-1.66685549e-03]
 [ 9.16592868e-04]
 [ 6.22945229e-04]
 [-7.65843822e-04]
 [ 1.10408249e-03]
 [ 9.89959015e-04]
 [ 5.68770231e-04]
 [ 9.22683630e-04]
 [-1.63108194e-03]
 [-4.33709835e-04]
 [-7.10659431e-04]
 [ 6.22964147e-04]
 [ 1.55820257e-04]
 [-4.23550528e-05]
 [-8.14694812e-04]
 [-1.20760745e-03]
 [ 1.35833638e-03]]",1
"[[5.13791452e-08]
 [7.06728252e-09]
 [8.07375462e-08]
 [9.25178787e-09]
 [4.21067171e-08]
 [1.23518522e-08]
 [5.56026685e-09]
 [8.75345984e-09]
 [1.78730675e-08]
 [1.49809287e-08]
 [4.97291865e-09]
 [1.27348585e-08]
 [4.02116501e-08]
 [3.21059955e-09]
 [7.99434891e-09]
 [5.81564830e-09]
 [3.92820565e-10]
 [3.17452580e-11]
 [1.01159143e-08]
 [2.25699154e-08]
 [2.68623709e-08]]","[[5.13791452e-08]
 [7.06728252e-09]
 [8.07375462e-08]
 [9.25178787e-09]
 [4.21067171e-08]
 [1.23518522e-08]
 [5.56026685e-09]
 [8.75345984e-09]
 [1.78730675e-08]
 [1.49809287e-08]
 [4.97291865e-09]
 [1.27348585e-08]
 [4.02116501e-08]
 [3.21059955e-09]
 [7.99434891e-09]
 [5.81564830e-09]
 [3.92820565e-10]
 [3.17452580e-11]
 [1.01159143e-08]
 [2.25699154e-08]
 [2.68623709e-08]]","[[ 6.80009049e-04]
 [ 2.52201393e-04]
 [-8.52430593e-04]
 [ 2.88558644e-04]
 [-6.15597640e-04]
 [ 3.33416661e-04]
 [ 2.23701591e-04]
 [-2.80679779e-04]
 [ 4.01070577e-04]
 [ 3.67189812e-04]
 [ 2.11556772e-04]
 [ 3.38546491e-04]
 [-6.01585282e-04]
 [-1.69986458e-04]
 [-2.68233369e-04]
 [ 2.28781194e-04]
 [ 5.94591043e-05]
 [-1.69028791e-05]
 [-3.01733705e-04]
 [-4.50698612e-04]
 [ 4.91692320e-04]]",1
"[[9.10453882e-09]
 [1.33588438e-09]
 [1.41994373e-08]
 [1.70258329e-09]
 [7.49938780e-09]
 [2.14131145e-09]
 [9.39278517e-10]
 [1.53559646e-09]
 [3.08762312e-09]
 [2.69423417e-09]
 [8.97406097e-10]
 [2.24422164e-09]
 [7.15120909e-09]
 [6.33950900e-10]
 [1.48264180e-09]
 [1.02563649e-09]
 [7.40340844e-11]
 [6.51833071e-12]
 [1.81290471e-09]
 [4.10182209e-09]
 [4.60506938e-09]]","[[9.10453882e-09]
 [1.33588438e-09]
 [1.41994373e-08]
 [1.70258329e-09]
 [7.49938780e-09]
 [2.14131145e-09]
 [9.39278517e-10]
 [1.53559646e-09]
 [3.08762312e-09]
 [2.69423417e-09]
 [8.97406097e-10]
 [2.24422164e-09]
 [7.15120909e-09]
 [6.33950900e-10]
 [1.48264180e-09]
 [1.02563649e-09]
 [7.40340844e-11]
 [6.51833071e-12]
 [1.81290471e-09]
 [4.10182209e-09]
 [4.60506938e-09]]","[[-2.86253121e-04]
 [-1.09649256e-04]
 [ 3.57484176e-04]
 [-1.23787114e-04]
 [ 2.59797017e-04]
 [-1.38822920e-04]
 [-9.19429533e-05]
 [ 1.17560062e-04]
 [-1.66699154e-04]
 [-1.55718038e-04]
 [-8.98702113e-05]
 [-1.42119649e-04]
 [ 2.53694465e-04]
 [ 7.55351448e-05]
 [ 1.15515264e-04]
 [-9.60766799e-05]
 [-2.58129185e-05]
 [ 7.65930652e-06]
 [ 1.27734656e-04]
 [ 1.92136407e-04]
 [-2.03581985e-04]]",1
"[7.17167653e-13 9.47822665e-09 1.49256245e-09 ... 6.26804320e-06
 4.68602383e-07 2.91415100e-07]","[7.17167653e-13 9.47822665e-09 1.49256245e-09 ... 6.26804320e-06
 4.68602383e-07 2.91415100e-07]","[ 2.54057255e-06  2.92068553e-04  1.15901087e-04 ... -7.51081812e-03
  2.05363615e-03  1.61948631e-03]",1
"[[1.95999473e-08]
 [2.72702876e-09]
 [3.07664433e-08]
 [3.55282469e-09]
 [1.60985952e-08]
 [4.69125153e-09]
 [2.10983454e-09]
 [3.34582387e-09]
 [6.79908308e-09]
 [5.71875032e-09]
 [1.90535984e-09]
 [4.84784859e-09]
 [1.53383157e-08]
 [1.24859764e-09]
 [3.06722238e-09]
 [2.21779734e-09]
 [1.52048156e-10]
 [1.21604049e-11]
 [3.86401735e-09]
 [8.64136050e-09]
 [1.02199968e-08]]","[[1.95999473e-08]
 [2.72702876e-09]
 [3.07664433e-08]
 [3.55282469e-09]
 [1.60985952e-08]
 [4.69125153e-09]
 [2.10983454e-09]
 [3.34582387e-09]
 [6.79908308e-09]
 [5.71875032e-09]
 [1.90535984e-09]
 [4.84784859e-09]
 [1.53383157e-08]
 [1.24859764e-09]
 [3.06722238e-09]
 [2.21779734e-09]
 [1.52048156e-10]
 [1.21604049e-11]
 [3.86401735e-09]
 [8.64136050e-09]
 [1.02199968e-08]]","[[ 4.19999435e-04]
 [ 1.56662883e-04]
 [-5.26210975e-04]
 [ 1.78816728e-04]
 [-3.80640719e-04]
 [ 2.05478135e-04]
 [ 1.37798806e-04]
 [-1.73529291e-04]
 [ 2.47369658e-04]
 [ 2.26867258e-04]
 [ 1.30951283e-04]
 [ 2.08879480e-04]
 [-3.71543862e-04]
 [-1.06006504e-04]
 [-1.66147529e-04]
 [ 1.41280487e-04]
 [ 3.69923425e-05]
 [-1.04615316e-05]
 [-1.86483662e-04]
 [-2.78876755e-04]
 [ 3.03282000e-04]]",1
