v,v_eff,m,t
"[[2.57039330e-05]
 [1.52338274e-06]
 [4.97817272e-05]
 [7.37062976e-07]
 [2.41375359e-05]
 [1.86866461e-05]
 [2.13626519e-05]
 [1.45135859e-05]
 [3.78980072e-05]
 [2.82056730e-08]
 [1.90181913e-06]
 [1.67820823e-06]
 [1.80948764e-05]
 [6.27600536e-06]
 [6.43152467e-06]
 [2.62042209e-10]
 [6.49927876e-07]
 [6.21802808e-06]
 [1.76590209e-06]
 [2.79341807e-06]
 [7.41090776e-05]]","[[2.57039330e-05]
 [1.52338274e-06]
 [4.97817272e-05]
 [7.37062976e-07]
 [2.41375359e-05]
 [1.86866461e-05]
 [2.13626519e-05]
 [1.45135859e-05]
 [3.78980072e-05]
 [2.82056730e-08]
 [1.90181913e-06]
 [1.67820823e-06]
 [1.80948764e-05]
 [6.27600536e-06]
 [6.43152467e-06]
 [2.62042209e-10]
 [6.49927876e-07]
 [6.21802808e-06]
 [1.76590209e-06]
 [2.79341807e-06]
 [7.41090776e-05]]","[[ 1.52097139e-02]
 [ 3.70276176e-03]
 [-2.11668501e-02]
 [-2.57557116e-03]
 [-1.47389899e-02]
 [ 1.29684160e-02]
 [ 1.38659247e-02]
 [-1.14290101e-02]
 [ 1.84684072e-02]
 [ 5.03836339e-04]
 [ 4.13719375e-03]
 [ 3.88637029e-03]
 [-1.27614219e-02]
 [ 7.51558702e-03]
 [ 7.60813526e-03]
 [-4.85631535e-05]
 [ 2.41854313e-03]
 [ 7.48079225e-03]
 [-3.98661747e-03]
 [-5.01405650e-03]
 [ 2.58259888e-02]]",1
"[[1.47090213e-05]
 [9.09066367e-07]
 [2.87005258e-05]
 [3.46963564e-07]
 [1.42228848e-05]
 [1.04942160e-05]
 [1.19241212e-05]
 [8.42865638e-06]
 [2.13211391e-05]
 [2.42389249e-08]
 [1.14121290e-06]
 [9.97500308e-07]
 [1.04245812e-05]
 [3.40870395e-06]
 [3.38030893e-06]
 [7.83481075e-10]
 [4.04972515e-07]
 [3.44024129e-06]
 [1.02309725e-06]
 [1.64138517e-06]
 [4.23979823e-05]]","[[1.47090213e-05]
 [9.09066367e-07]
 [2.87005258e-05]
 [3.46963564e-07]
 [1.42228848e-05]
 [1.04942160e-05]
 [1.19241212e-05]
 [8.42865638e-06]
 [2.13211391e-05]
 [2.42389249e-08]
 [1.14121290e-06]
 [9.97500308e-07]
 [1.04245812e-05]
 [3.40870395e-06]
 [3.38030893e-06]
 [7.83481075e-10]
 [4.04972515e-07]
 [3.44024129e-06]
 [1.02309725e-06]
 [1.64138517e-06]
 [4.23979823e-05]]","[[ 1.15057026e-02]
 [ 2.86034916e-03]
 [-1.60718615e-02]
 [-1.76710839e-03]
 [-1.13139720e-02]
 [ 9.71843322e-03]
 [ 1.03593963e-02]
 [-8.70964451e-03]
 [ 1.38524457e-02]
 [ 4.67065653e-04]
 [ 3.20482700e-03]
 [ 2.99624812e-03]
 [-9.68613603e-03]
 [ 5.53880272e-03]
 [ 5.51568494e-03]
 [ 8.39721959e-05]
 [ 1.90912353e-03]
 [ 5.56436623e-03]
 [-3.03444809e-03]
 [-3.84349665e-03]
 [ 1.95341199e-02]]",1
"[1.00288399e-06 3.03893174e-07 2.14981244e-06 ... 6.11651856e-09
 1.93990804e-07 4.98311224e-07]","[1.00288399e-06 3.03893174e-07 2.14981244e-06 ... 6.11651856e-09
 1.93990804e-07 4.98311224e-07]","[ 0.00300432 -0.0016538   0.00439867 ...  0.00023462  0.00132133
 -0.00211773]",1
"[[2.64552867e-05]
 [1.51838868e-06]
 [5.17860271e-05]
 [6.89692635e-07]
 [2.49670226e-05]
 [1.91842300e-05]
 [2.16445939e-05]
 [1.48827868e-05]
 [3.85757800e-05]
 [5.21295593e-08]
 [2.00607353e-06]
 [1.81406984e-06]
 [1.86282155e-05]
 [6.30604840e-06]
 [6.19502581e-06]
 [2.67524040e-09]
 [6.81263888e-07]
 [6.12978920e-06]
 [1.85204426e-06]
 [2.92809382e-06]
 [7.59699027e-05]]","[[2.64552867e-05]
 [1.51838868e-06]
 [5.17860271e-05]
 [6.89692635e-07]
 [2.49670226e-05]
 [1.91842300e-05]
 [2.16445939e-05]
 [1.48827868e-05]
 [3.85757800e-05]
 [5.21295593e-08]
 [2.00607353e-06]
 [1.81406984e-06]
 [1.86282155e-05]
 [6.30604840e-06]
 [6.19502581e-06]
 [2.67524040e-09]
 [6.81263888e-07]
 [6.12978920e-06]
 [1.85204426e-06]
 [2.92809382e-06]
 [7.59699027e-05]]","[[ 0.01543041]
 [ 0.00369669]
 [-0.02158875]
 [-0.00249143]
 [-0.0149901 ]
 [ 0.01313994]
 [ 0.01395713]
 [-0.01157346]
 [ 0.01863282]
 [ 0.00068496]
 [ 0.00424908]
 [ 0.00404062]
 [-0.01294812]
 [ 0.00753355]
 [ 0.00746694]
 [ 0.00015517]
 [ 0.00247616]
 [ 0.00742752]
 [-0.00408269]
 [-0.0051335 ]
 [ 0.02614821]]",1
"[[1.44545957e-05]
 [8.76710069e-07]
 [2.84788675e-05]
 [3.06217392e-07]
 [1.40048610e-05]
 [1.02751127e-05]
 [1.15541948e-05]
 [8.23673153e-06]
 [2.07322980e-05]
 [3.81313572e-08]
 [1.14013072e-06]
 [1.02397758e-06]
 [1.02398704e-05]
 [3.23825265e-06]
 [3.11868429e-06]
 [5.52599665e-09]
 [3.97697338e-07]
 [3.24580841e-06]
 [1.02669675e-06]
 [1.63803269e-06]
 [4.14087666e-05]]","[[1.44545957e-05]
 [8.76710069e-07]
 [2.84788675e-05]
 [3.06217392e-07]
 [1.40048610e-05]
 [1.02751127e-05]
 [1.15541948e-05]
 [8.23673153e-06]
 [2.07322980e-05]
 [3.81313572e-08]
 [1.14013072e-06]
 [1.02397758e-06]
 [1.02398704e-05]
 [3.23825265e-06]
 [3.11868429e-06]
 [5.52599665e-09]
 [3.97697338e-07]
 [3.24580841e-06]
 [1.02669675e-06]
 [1.63803269e-06]
 [4.14087666e-05]]","[[ 0.01140576]
 [ 0.00280898]
 [-0.01600968]
 [-0.00166011]
 [-0.01122692]
 [ 0.00961644]
 [ 0.01019744]
 [-0.00860991]
 [ 0.01365982]
 [ 0.00058582]
 [ 0.00320331]
 [ 0.00303575]
 [-0.00959994]
 [ 0.00539854]
 [ 0.00529794]
 [ 0.00022301]
 [ 0.0018919 ]
 [ 0.00540484]
 [-0.00303978]
 [-0.00383957]
 [ 0.01930489]]",1
"[[2.45991089e-05]
 [1.39192907e-06]
 [4.86319885e-05]
 [5.70217063e-07]
 [2.33208256e-05]
 [1.77428224e-05]
 [1.98137862e-05]
 [1.37807027e-05]
 [3.54538137e-05]
 [7.53284983e-08]
 [1.90210799e-06]
 [1.76475479e-06]
 [1.73264573e-05]
 [5.64925097e-06]
 [5.38377559e-06]
 [1.26225066e-08]
 [6.36996249e-07]
 [5.46370375e-06]
 [1.75911802e-06]
 [2.76869853e-06]
 [7.02070863e-05]]","[[2.45991089e-05]
 [1.39192907e-06]
 [4.86319885e-05]
 [5.70217063e-07]
 [2.33208256e-05]
 [1.77428224e-05]
 [1.98137862e-05]
 [1.37807027e-05]
 [3.54538137e-05]
 [7.53284983e-08]
 [1.90210799e-06]
 [1.76475479e-06]
 [1.73264573e-05]
 [5.64925097e-06]
 [5.38377559e-06]
 [1.26225066e-08]
 [6.36996249e-07]
 [5.46370375e-06]
 [1.75911802e-06]
 [2.76869853e-06]
 [7.02070863e-05]]","[[ 0.01487925]
 [ 0.0035394 ]
 [-0.02092099]
 [-0.00226538]
 [-0.01448749]
 [ 0.01263667]
 [ 0.0133538 ]
 [-0.01113671]
 [ 0.01786293]
 [ 0.00082338]
 [ 0.00413751]
 [ 0.00398532]
 [-0.01248752]
 [ 0.00713045]
 [ 0.00696089]
 [ 0.00033705]
 [ 0.00239436]
 [ 0.00701237]
 [-0.00397895]
 [-0.00499182]
 [ 0.0251369 ]]",1
"[8.50628786e-07 2.63744221e-07 1.78529787e-06 ... 4.70758999e-09
 1.58732877e-07 4.75662902e-07]","[8.50628786e-07 2.63744221e-07 1.78529787e-06 ... 4.70758999e-09
 1.58732877e-07 4.75662902e-07]","[-0.00276689  0.00154068 -0.00400845 ... -0.00020584 -0.00119524
  0.00206905]",1
"[[1.35718240e-05]
 [8.11018040e-07]
 [2.70023440e-05]
 [2.52592526e-07]
 [1.31996594e-05]
 [9.59759981e-06]
 [1.06774991e-05]
 [7.69617925e-06]
 [1.92387304e-05]
 [5.29390949e-08]
 [1.09039353e-06]
 [1.00531536e-06]
 [9.61642245e-06]
 [2.92615496e-06]
 [2.72978604e-06]
 [1.40685295e-08]
 [3.74940072e-07]
 [2.91741046e-06]
 [9.85515979e-07]
 [1.56501181e-06]
 [3.86244513e-05]]","[[1.35718240e-05]
 [8.11018040e-07]
 [2.70023440e-05]
 [2.52592526e-07]
 [1.31996594e-05]
 [9.59759981e-06]
 [1.06774991e-05]
 [7.69617925e-06]
 [1.92387304e-05]
 [5.29390949e-08]
 [1.09039353e-06]
 [1.00531536e-06]
 [9.61642245e-06]
 [2.92615496e-06]
 [2.72978604e-06]
 [1.40685295e-08]
 [3.74940072e-07]
 [2.91741046e-06]
 [9.85515979e-07]
 [1.56501181e-06]
 [3.86244513e-05]]","[[ 0.01105199]
 [ 0.0027017 ]
 [-0.01558913]
 [-0.00150776]
 [-0.0108994 ]
 [ 0.009294  ]
 [ 0.00980293]
 [-0.0083226 ]
 [ 0.01315859]
 [ 0.00069025]
 [ 0.00313266]
 [ 0.00300796]
 [-0.00930311]
 [ 0.0051318 ]
 [ 0.00495662]
 [ 0.00035583]
 [ 0.00183697]
 [ 0.00512413]
 [-0.00297819]
 [-0.00375301]
 [ 0.01864457]]",1
"[[2.36781829e-05]
 [1.31452178e-06]
 [4.72717171e-05]
 [4.87703608e-07]
 [2.25159339e-05]
 [1.70018582e-05]
 [1.87817500e-05]
 [1.31916487e-05]
 [3.37407041e-05]
 [1.04434459e-07]
 [1.86303179e-06]
 [1.77652540e-06]
 [1.66798137e-05]
 [5.24763730e-06]
 [4.84135477e-06]
 [2.93497140e-08]
 [6.14213593e-07]
 [5.03349818e-06]
 [1.73066275e-06]
 [2.70996460e-06]
 [6.71307821e-05]]","[[2.36781829e-05]
 [1.31452178e-06]
 [4.72717171e-05]
 [4.87703608e-07]
 [2.25159339e-05]
 [1.70018582e-05]
 [1.87817500e-05]
 [1.31916487e-05]
 [3.37407041e-05]
 [1.04434459e-07]
 [1.86303179e-06]
 [1.77652540e-06]
 [1.66798137e-05]
 [5.24763730e-06]
 [4.84135477e-06]
 [2.93497140e-08]
 [6.14213593e-07]
 [5.03349818e-06]
 [1.73066275e-06]
 [2.70996460e-06]
 [6.71307821e-05]]","[[ 0.01459807]
 [ 0.00343958]
 [-0.02062633]
 [-0.00209507]
 [-0.01423529]
 [ 0.01236999]
 [ 0.01300137]
 [-0.01089609]
 [ 0.01742602]
 [ 0.00096949]
 [ 0.00409479]
 [ 0.00399859]
 [-0.01225228]
 [ 0.00687232]
 [ 0.00660092]
 [ 0.00051395]
 [ 0.00235115]
 [ 0.00673064]
 [-0.00394664]
 [-0.00493859]
 [ 0.02458001]]",1
"[[1.28086008e-05]
 [7.53181607e-07]
 [2.57329841e-05]
 [2.07054839e-07]
 [1.25027222e-05]
 [9.00993975e-06]
 [9.91212962e-06]
 [7.22435451e-06]
 [1.79386743e-05]
 [6.96874357e-08]
 [1.04770069e-06]
 [9.92200396e-07]
 [9.07875865e-06]
 [2.65542443e-06]
 [2.39331891e-06]
 [2.59084686e-08]
 [3.55237869e-07]
 [2.62973026e-06]
 [9.51619317e-07]
 [1.50417175e-06]
 [3.61951343e-05]]","[[1.28086008e-05]
 [7.53181607e-07]
 [2.57329841e-05]
 [2.07054839e-07]
 [1.25027222e-05]
 [9.00993975e-06]
 [9.91212962e-06]
 [7.22435451e-06]
 [1.79386743e-05]
 [6.96874357e-08]
 [1.04770069e-06]
 [9.92200396e-07]
 [9.07875865e-06]
 [2.65542443e-06]
 [2.39331891e-06]
 [2.59084686e-08]
 [3.55237869e-07]
 [2.62973026e-06]
 [9.51619317e-07]
 [1.50417175e-06]
 [3.61951343e-05]]","[[ 0.01073673]
 [ 0.00260358]
 [-0.01521831]
 [-0.0013651 ]
 [-0.01060776]
 [ 0.00900497]
 [ 0.00944506]
 [-0.00806345]
 [ 0.01270622]
 [ 0.00079195]
 [ 0.00307072]
 [ 0.00298828]
 [-0.00903929]
 [ 0.00488864]
 [ 0.00464111]
 [ 0.00048288]
 [ 0.00178806]
 [ 0.00486493]
 [-0.00292653]
 [-0.00367934]
 [ 0.01804872]]",1
"[2.94216757e-06 8.95061967e-07 6.31095943e-06 ... 1.73210518e-08
 5.67513474e-07 1.47411430e-06]","[2.94216757e-06 8.95061967e-07 6.31095943e-06 ... 1.73210518e-08
 5.67513474e-07 1.47411430e-06]","[ 0.00514582 -0.00283823  0.00753649 ...  0.00039483  0.00226
 -0.00364239]",1
"[[2.11754279e-05]
 [1.16285088e-06]
 [4.26968003e-05]
 [3.74445547e-07]
 [2.02628672e-05]
 [1.50967302e-05]
 [1.64925746e-05]
 [1.17506348e-05]
 [2.97757585e-05]
 [1.28612788e-07]
 [1.70164348e-06]
 [1.66383112e-06]
 [1.49332168e-05]
 [4.49512523e-06]
 [4.00076293e-06]
 [4.95346849e-08]
 [5.55244531e-07]
 [4.29113559e-06]
 [1.58431029e-06]
 [2.47222404e-06]
 [5.96092791e-05]]","[[2.11754279e-05]
 [1.16285088e-06]
 [4.26968003e-05]
 [3.74445547e-07]
 [2.02628672e-05]
 [1.50967302e-05]
 [1.64925746e-05]
 [1.17506348e-05]
 [2.97757585e-05]
 [1.28612788e-07]
 [1.70164348e-06]
 [1.66383112e-06]
 [1.49332168e-05]
 [4.49512523e-06]
 [4.00076293e-06]
 [4.95346849e-08]
 [5.55244531e-07]
 [4.29113559e-06]
 [1.58431029e-06]
 [2.47222404e-06]
 [5.96092791e-05]]","[[ 0.01380503]
 [ 0.00323507]
 [-0.01960284]
 [-0.00183576]
 [-0.01350429]
 [ 0.01165635]
 [ 0.01218332]
 [-0.01028376]
 [ 0.01637015]
 [ 0.00107588]
 [ 0.00391341]
 [ 0.00386969]
 [-0.01159306]
 [ 0.00636051]
 [ 0.00600057]
 [ 0.00066769]
 [ 0.00223544]
 [ 0.00621452]
 [-0.00377608]
 [-0.00471699]
 [ 0.02316211]]",1
"[[1.14038364e-05]
 [6.63361801e-07]
 [2.31370937e-05]
 [1.54811591e-07]
 [1.11974153e-05]
 [7.96397093e-06]
 [8.66036022e-06]
 [6.40375906e-06]
 [1.57556869e-05]
 [8.33108389e-08]
 [9.52100678e-07]
 [9.24831203e-07]
 [8.09192936e-06]
 [2.25993494e-06]
 [1.96061952e-06]
 [3.86922181e-08]
 [3.19538856e-07]
 [2.22791720e-06]
 [8.68008714e-07]
 [1.36732538e-06]
 [3.19824985e-05]]","[[1.14038364e-05]
 [6.63361801e-07]
 [2.31370937e-05]
 [1.54811591e-07]
 [1.11974153e-05]
 [7.96397093e-06]
 [8.66036022e-06]
 [6.40375906e-06]
 [1.57556869e-05]
 [8.33108389e-08]
 [9.52100678e-07]
 [9.24831203e-07]
 [8.09192936e-06]
 [2.25993494e-06]
 [1.96061952e-06]
 [3.86922181e-08]
 [3.19538856e-07]
 [2.22791720e-06]
 [8.68008714e-07]
 [1.36732538e-06]
 [3.19824985e-05]]","[[ 0.01013087]
 [ 0.00244341]
 [-0.01443031]
 [-0.00118038]
 [-0.01003876]
 [ 0.00846615]
 [ 0.00882855]
 [-0.00759169]
 [ 0.01190803]
 [ 0.00086591]
 [ 0.00292727]
 [ 0.00288504]
 [-0.0085339 ]
 [ 0.00450992]
 [ 0.00420066]
 [ 0.00059011]
 [ 0.00169583]
 [ 0.00447786]
 [-0.00279501]
 [-0.00350798]
 [ 0.01696592]]",1
"[[1.98273971e-05]
 [1.07020341e-06]
 [4.03719698e-05]
 [3.00620721e-07]
 [1.90552564e-05]
 [1.40521632e-05]
 [1.51713703e-05]
 [1.09411269e-05]
 [2.75247260e-05]
 [1.59067788e-07]
 [1.62302832e-06]
 [1.63070690e-06]
 [1.39940858e-05]
 [4.04178120e-06]
 [3.46099538e-06]
 [7.48353392e-08]
 [5.22970130e-07]
 [3.82366887e-06]
 [1.51918863e-06]
 [2.36049592e-06]
 [5.53894917e-05]]","[[1.98273971e-05]
 [1.07020341e-06]
 [4.03719698e-05]
 [3.00620721e-07]
 [1.90552564e-05]
 [1.40521632e-05]
 [1.51713703e-05]
 [1.09411269e-05]
 [2.75247260e-05]
 [1.59067788e-07]
 [1.62302832e-06]
 [1.63070690e-06]
 [1.39940858e-05]
 [4.04178120e-06]
 [3.46099538e-06]
 [7.48353392e-08]
 [5.22970130e-07]
 [3.82366887e-06]
 [1.51918863e-06]
 [2.36049592e-06]
 [5.53894917e-05]]","[[ 0.01335839]
 [ 0.00310352]
 [-0.01906168]
 [-0.00164487]
 [-0.0130957 ]
 [ 0.01124586]
 [ 0.01168513]
 [-0.00992321]
 [ 0.0157392 ]
 [ 0.0011965 ]
 [ 0.00382194]
 [ 0.00383097]
 [-0.0112226 ]
 [ 0.00603125]
 [ 0.00558113]
 [ 0.00082068]
 [ 0.0021695 ]
 [ 0.00586626]
 [-0.00369766]
 [-0.00460917]
 [ 0.02232724]]",1
"[6.17420696e-07 1.94565075e-07 1.29747047e-06 ... 3.10898544e-09
 1.13434986e-07 3.61525956e-07]","[6.17420696e-07 1.94565075e-07 1.29747047e-06 ... 3.10898544e-09
 1.13434986e-07 3.61525956e-07]","[-0.00235728  0.00132329 -0.0034172  ... -0.00016727 -0.0010104
  0.00180381]",1
"[[1.01048666e-05]
 [5.81317259e-07]
 [2.07033609e-05]
 [1.12572084e-07]
 [9.98210179e-06]
 [7.00325679e-06]
 [7.52343120e-06]
 [5.64736629e-06]
 [1.37649329e-05]
 [9.59597631e-08]
 [8.61049242e-07]
 [8.58109754e-07]
 [7.17972536e-06]
 [1.91044811e-06]
 [1.58961843e-06]
 [5.19849705e-08]
 [2.86286348e-07]
 [1.87300087e-06]
 [7.88707696e-07]
 [1.23843436e-06]
 [2.81103767e-05]]","[[1.01048666e-05]
 [5.81317259e-07]
 [2.07033609e-05]
 [1.12572084e-07]
 [9.98210179e-06]
 [7.00325679e-06]
 [7.52343120e-06]
 [5.64736629e-06]
 [1.37649329e-05]
 [9.59597631e-08]
 [8.61049242e-07]
 [8.58109754e-07]
 [7.17972536e-06]
 [1.91044811e-06]
 [1.58961843e-06]
 [5.19849705e-08]
 [2.86286348e-07]
 [1.87300087e-06]
 [7.88707696e-07]
 [1.23843436e-06]
 [2.81103767e-05]]","[[ 0.00953645]
 [ 0.00228732]
 [-0.01365028]
 [-0.00100655]
 [-0.00947834]
 [ 0.0079391 ]
 [ 0.00822866]
 [-0.00712926]
 [ 0.01113034]
 [ 0.00092932]
 [ 0.00278378]
 [ 0.00277903]
 [-0.0080385 ]
 [ 0.00414657]
 [ 0.0037824 ]
 [ 0.00068401]
 [ 0.00160517]
 [ 0.00410573]
 [-0.00266428]
 [-0.00333855]
 [ 0.01590577]]",1
"[[1.77575089e-05]
 [9.46515064e-07]
 [3.65150520e-05]
 [2.23100157e-07]
 [1.71728984e-05]
 [1.24895329e-05]
 [1.33196396e-05]
 [9.75124003e-06]
 [2.43030733e-05]
 [1.83299583e-07]
 [1.48380866e-06]
 [1.52999089e-06]
 [1.25518469e-05]
 [3.45719669e-06]
 [2.83654920e-06]
 [9.97732938e-08]
 [4.73802642e-07]
 [3.24620230e-06]
 [1.39520387e-06]
 [2.16096554e-06]
 [4.92022836e-05]]","[[1.77575089e-05]
 [9.46515064e-07]
 [3.65150520e-05]
 [2.23100157e-07]
 [1.71728984e-05]
 [1.24895329e-05]
 [1.33196396e-05]
 [9.75124003e-06]
 [2.43030733e-05]
 [1.83299583e-07]
 [1.48380866e-06]
 [1.52999089e-06]
 [1.25518469e-05]
 [3.45719669e-06]
 [2.83654920e-06]
 [9.97732938e-08]
 [4.73802642e-07]
 [3.24620230e-06]
 [1.39520387e-06]
 [2.16096554e-06]
 [4.92022836e-05]]","[[ 0.0126419 ]
 [ 0.00291867]
 [-0.01812831]
 [-0.001417  ]
 [-0.01243206]
 [ 0.01060216]
 [ 0.01094882]
 [-0.00936809]
 [ 0.01478944]
 [ 0.00128441]
 [ 0.00365435]
 [ 0.00371078]
 [-0.01062858]
 [ 0.00557806]
 [ 0.00505262]
 [ 0.00094761]
 [ 0.002065  ]
 [ 0.00540517]
 [-0.00354356]
 [-0.00441007]
 [ 0.0210433 ]]",1
"[[2.59812414e-05]
 [1.29883780e-06]
 [5.36492863e-05]
 [3.48454100e-07]
 [2.47403389e-05]
 [1.84670930e-05]
 [1.95538214e-05]
 [1.40691401e-05]
 [3.56283198e-05]
 [2.93625556e-07]
 [2.14441108e-06]
 [2.27855218e-06]
 [1.82983037e-05]
 [5.14927512e-06]
 [4.15391298e-06]
 [1.62786358e-07]
 [6.62469522e-07]
 [4.66808182e-06]
 [2.05748358e-06]
 [3.15213037e-06]
 [7.17081999e-05]]","[[2.59812414e-05]
 [1.29883780e-06]
 [5.36492863e-05]
 [3.48454100e-07]
 [2.47403389e-05]
 [1.84670930e-05]
 [1.95538214e-05]
 [1.40691401e-05]
 [3.56283198e-05]
 [2.93625556e-07]
 [2.14441108e-06]
 [2.27855218e-06]
 [1.82983037e-05]
 [5.14927512e-06]
 [4.15391298e-06]
 [1.62786358e-07]
 [6.62469522e-07]
 [4.66808182e-06]
 [2.05748358e-06]
 [3.15213037e-06]
 [7.17081999e-05]]","[[ 0.01529154]
 [ 0.003419  ]
 [-0.0219737 ]
 [-0.0017709 ]
 [-0.0149219 ]
 [ 0.01289201]
 [ 0.01326591]
 [-0.01125266]
 [ 0.01790684]
 [ 0.00162562]
 [ 0.00439314]
 [ 0.00452846]
 [-0.01283295]
 [ 0.0068076 ]
 [ 0.00611435]
 [ 0.0012104 ]
 [ 0.00244177]
 [ 0.00648172]
 [-0.00430318]
 [-0.00532627]
 [ 0.02540421]]",1
"[9.97286583e-08 3.11124764e-08 2.14350310e-07 ... 5.11215393e-10
 1.87780310e-08 5.39074111e-08]","[9.97286583e-08 3.11124764e-08 2.14350310e-07 ... 5.11215393e-10
 1.87780310e-08 5.39074111e-08]","[-9.47395337e-04  5.29161872e-04 -1.38893945e-03 ... -6.78302184e-05
 -4.11098867e-04  6.96539087e-04]",1
"[[1.48308119e-05]
 [7.86736180e-07]
 [3.08011413e-05]
 [1.46378756e-07]
 [1.44730452e-05]
 [1.03262505e-05]
 [1.08722505e-05]
 [8.11474296e-06]
 [1.99724566e-05]
 [1.93170675e-07]
 [1.26907030e-06]
 [1.34008165e-06]
 [1.05080318e-05]
 [2.73531006e-06]
 [2.13920106e-06]
 [1.17709271e-07]
 [4.03580658e-07]
 [2.55757347e-06]
 [1.19689554e-06]
 [1.85086712e-06]
 [4.07318222e-05]]","[[1.48308119e-05]
 [7.86736180e-07]
 [3.08011413e-05]
 [1.46378756e-07]
 [1.44730452e-05]
 [1.03262505e-05]
 [1.08722505e-05]
 [8.11474296e-06]
 [1.99724566e-05]
 [1.93170675e-07]
 [1.26907030e-06]
 [1.34008165e-06]
 [1.05080318e-05]
 [2.73531006e-06]
 [2.13920106e-06]
 [1.17709271e-07]
 [4.03580658e-07]
 [2.55757347e-06]
 [1.19689554e-06]
 [1.85086712e-06]
 [4.07318222e-05]]","[[ 0.01155324]
 [ 0.00266094]
 [-0.01664963]
 [-0.00114778]
 [-0.01141304]
 [ 0.00964035]
 [ 0.00989193]
 [-0.00854592]
 [ 0.01340717]
 [ 0.00131854]
 [ 0.00337959]
 [ 0.00347286]
 [-0.00972483]
 [ 0.00496163]
 [ 0.0043878 ]
 [ 0.00102926]
 [ 0.00190584]
 [ 0.00479772]
 [-0.00328208]
 [-0.0040814 ]
 [ 0.01914645]]",1
"[[7.39812135e-06]
 [4.18143674e-07]
 [1.54569674e-05]
 [4.93154676e-08]
 [7.41377984e-06]
 [5.03645404e-06]
 [5.27057007e-06]
 [4.09551684e-06]
 [9.77042524e-06]
 [1.10834301e-07]
 [6.58039670e-07]
 [6.89717788e-07]
 [5.27660776e-06]
 [1.25933416e-06]
 [9.50604742e-07]
 [7.33859933e-08]
 [2.15880037e-07]
 [1.22089740e-06]
 [6.09188098e-07]
 [9.51999673e-07]
 [2.02133457e-05]]","[[7.39812135e-06]
 [4.18143674e-07]
 [1.54569674e-05]
 [4.93154676e-08]
 [7.41377984e-06]
 [5.03645404e-06]
 [5.27057007e-06]
 [4.09551684e-06]
 [9.77042524e-06]
 [1.10834301e-07]
 [6.58039670e-07]
 [6.89717788e-07]
 [5.27660776e-06]
 [1.25933416e-06]
 [9.50604742e-07]
 [7.33859933e-08]
 [2.15880037e-07]
 [1.22089740e-06]
 [6.09188098e-07]
 [9.51999673e-07]
 [2.02133457e-05]]","[[ 0.00815985]
 [ 0.00193992]
 [-0.0117946 ]
 [-0.00066621]
 [-0.00816848]
 [ 0.00673261]
 [ 0.00688732]
 [-0.00607121]
 [ 0.0093773 ]
 [ 0.00099875]
 [ 0.00243359]
 [ 0.00249148]
 [-0.00689126]
 [ 0.0033666 ]
 [ 0.00292497]
 [ 0.0008127 ]
 [ 0.00139389]
 [ 0.00331483]
 [-0.00234152]
 [-0.00292711]
 [ 0.01348778]]",1
"[[1.47308797e-05]
 [7.60597997e-07]
 [3.08882857e-05]
 [1.18944804e-07]
 [1.44056566e-05]
 [1.02061829e-05]
 [1.05993898e-05]
 [7.99277469e-06]
 [1.95786986e-05]
 [2.35219784e-07]
 [1.27966282e-06]
 [1.39303941e-06]
 [1.04466976e-05]
 [2.61097710e-06]
 [1.94229438e-06]
 [1.54429863e-07]
 [4.01303622e-07]
 [2.39810190e-06]
 [1.21974778e-06]
 [1.87688854e-06]
 [4.00851160e-05]]","[[1.47308797e-05]
 [7.60597997e-07]
 [3.08882857e-05]
 [1.18944804e-07]
 [1.44056566e-05]
 [1.02061829e-05]
 [1.05993898e-05]
 [7.99277469e-06]
 [1.95786986e-05]
 [2.35219784e-07]
 [1.27966282e-06]
 [1.39303941e-06]
 [1.04466976e-05]
 [2.61097710e-06]
 [1.94229438e-06]
 [1.54429863e-07]
 [4.01303622e-07]
 [2.39810190e-06]
 [1.21974778e-06]
 [1.87688854e-06]
 [4.00851160e-05]]","[[ 0.01151425]
 [ 0.00261637]
 [-0.01667317]
 [-0.00103465]
 [-0.01138644]
 [ 0.00958414]
 [ 0.00976701]
 [-0.00848145]
 [ 0.01327435]
 [ 0.00145498]
 [ 0.00339367]
 [ 0.00354081]
 [-0.00969641]
 [ 0.00484756]
 [ 0.00418099]
 [ 0.00117893]
 [ 0.00190046]
 [ 0.00464574]
 [-0.00331327]
 [-0.00410999]
 [ 0.01899384]]",1
"[1.85935371e-06 6.02079843e-07 3.90827979e-06 ... 8.08139101e-09
 3.32361493e-07 1.18247185e-06]","[1.85935371e-06 6.02079843e-07 3.90827979e-06 ... 8.08139101e-09
 3.32361493e-07 1.18247185e-06]","[-0.00409074  0.00232781 -0.00593081 ... -0.00026969 -0.00172952
  0.00326225]",1
