v,v_eff,m,t
"[[1.23182784e-07]
 [7.72808894e-10]
 [9.12519407e-10]
 [1.99539997e-08]
 [6.37298000e-10]
 [2.29627203e-08]
 [1.87819012e-07]
 [7.07601758e-08]
 [2.38991782e-07]
 [2.17930262e-08]
 [2.03811858e-08]
 [7.44239678e-08]
 [3.86381998e-08]
 [1.63114424e-09]
 [1.18152421e-10]
 [1.59317774e-10]
 [2.76963764e-09]
 [1.92810351e-09]]","[[1.23182784e-07]
 [7.72808894e-10]
 [9.12519407e-10]
 [1.99539997e-08]
 [6.37298000e-10]
 [2.29627203e-08]
 [1.87819012e-07]
 [7.07601758e-08]
 [2.38991782e-07]
 [2.17930262e-08]
 [2.03811858e-08]
 [7.44239678e-08]
 [3.86381998e-08]
 [1.63114424e-09]
 [1.18152421e-10]
 [1.59317774e-10]
 [2.76963764e-09]
 [1.92810351e-09]]","[[ 1.05292215e-03]
 [ 8.33983216e-05]
 [ 9.06238085e-05]
 [ 4.23775881e-04]
 [-7.57342855e-05]
 [-4.54603655e-04]
 [ 1.30014273e-03]
 [-7.98023547e-04]
 [ 1.46660357e-03]
 [-4.42873838e-04]
 [ 4.28288072e-04]
 [-8.18422696e-04]
 [ 5.89698057e-04]
 [-1.21162280e-04]
 [-3.26093819e-05]
 [ 3.78663434e-05]
 [ 1.57882041e-04]
 [ 1.31730526e-04]]",1
"[[2.52076979e-07]
 [1.52594811e-09]
 [2.07731130e-09]
 [4.21965385e-08]
 [1.26586175e-09]
 [4.81498644e-08]
 [3.78578747e-07]
 [1.43459374e-07]
 [4.81154133e-07]
 [4.38658199e-08]
 [4.10743786e-08]
 [1.49614457e-07]
 [7.98257413e-08]
 [3.74659932e-09]
 [4.36931761e-10]
 [4.21532866e-10]
 [5.43793189e-09]
 [3.51879839e-09]]","[[2.52076979e-07]
 [1.52594811e-09]
 [2.07731130e-09]
 [4.21965385e-08]
 [1.26586175e-09]
 [4.81498644e-08]
 [3.78578747e-07]
 [1.43459374e-07]
 [4.81154133e-07]
 [4.38658199e-08]
 [4.10743786e-08]
 [1.49614457e-07]
 [7.98257413e-08]
 [3.74659932e-09]
 [4.36931761e-10]
 [4.21532866e-10]
 [5.43793189e-09]
 [3.51879839e-09]]","[[-1.50621805e-03]
 [-1.17190158e-04]
 [-1.36732592e-04]
 [-6.16253881e-04]
 [ 1.06736853e-04]
 [ 6.58292321e-04]
 [-1.84586260e-03]
 [ 1.13628094e-03]
 [-2.08095824e-03]
 [ 6.28325059e-04]
 [-6.08004447e-04]
 [ 1.16040084e-03]
 [-8.47603487e-04]
 [ 1.83628412e-04]
 [ 6.27087382e-05]
 [-6.15937967e-05]
 [-2.21227003e-04]
 [-1.77958381e-04]]",1
"[8.52882339e-08 9.65869301e-08 1.00965883e-08 ... 6.92099582e-06
 8.37235366e-07 9.69819424e-08]","[8.52882339e-08 9.65869301e-08 1.00965883e-08 ... 6.92099582e-06
 8.37235366e-07 9.69819424e-08]","[-0.00087612  0.00093235 -0.00030145 ... -0.00789234  0.00274502
  0.00093426]",1
"[[7.63483250e-08]
 [4.78702240e-10]
 [5.71166155e-10]
 [1.23866625e-08]
 [3.94984358e-10]
 [1.42531922e-08]
 [1.16307499e-07]
 [4.38291441e-08]
 [1.47936714e-07]
 [1.34951610e-08]
 [1.26182037e-08]
 [4.60680826e-08]
 [2.39675552e-08]
 [1.01867945e-09]
 [7.54573339e-11]
 [1.00415004e-10]
 [1.71109448e-09]
 [1.18862595e-09]]","[[7.63483250e-08]
 [4.78702240e-10]
 [5.71166155e-10]
 [1.23866625e-08]
 [3.94984358e-10]
 [1.42531922e-08]
 [1.16307499e-07]
 [4.38291441e-08]
 [1.47936714e-07]
 [1.34951610e-08]
 [1.26182037e-08]
 [4.60680826e-08]
 [2.39675552e-08]
 [1.01867945e-09]
 [7.54573339e-11]
 [1.00415004e-10]
 [1.71109448e-09]
 [1.18862595e-09]]","[[ 8.28936020e-04]
 [ 6.56377952e-05]
 [ 7.16972481e-05]
 [ 3.33886152e-04]
 [-5.96226402e-05]
 [-3.58160201e-04]
 [ 1.02311656e-03]
 [-6.28062335e-04]
 [ 1.15387626e-03]
 [-3.48506024e-04]
 [ 3.36992334e-04]
 [-6.43904297e-04]
 [ 4.64443750e-04]
 [-9.57502744e-05]
 [-2.60598543e-05]
 [ 3.00621861e-05]
 [ 1.24096133e-04]
 [ 1.03429365e-04]]",1
"[[2.56177674e-07]
 [1.55009626e-09]
 [2.11174119e-09]
 [4.28905771e-08]
 [1.28502117e-09]
 [4.89398397e-08]
 [3.84726157e-07]
 [1.45774006e-07]
 [4.88936918e-07]
 [4.45674445e-08]
 [4.17286917e-08]
 [1.52016626e-07]
 [8.11332794e-08]
 [3.80914409e-09]
 [4.44236940e-10]
 [4.28655371e-10]
 [5.52448149e-09]
 [3.57483025e-09]]","[[2.56177674e-07]
 [1.55009626e-09]
 [2.11174119e-09]
 [4.28905771e-08]
 [1.28502117e-09]
 [4.89398397e-08]
 [3.84726157e-07]
 [1.45774006e-07]
 [4.88936918e-07]
 [4.45674445e-08]
 [4.17286917e-08]
 [1.52016626e-07]
 [8.11332794e-08]
 [3.80914409e-09]
 [4.44236940e-10]
 [4.28655371e-10]
 [5.52448149e-09]
 [3.57483025e-09]]","[[-1.51841992e-03]
 [-1.18113785e-04]
 [-1.37861056e-04]
 [-6.21301210e-04]
 [ 1.07541576e-04]
 [ 6.63670519e-04]
 [-1.86078892e-03]
 [ 1.14541087e-03]
 [-2.09772073e-03]
 [ 6.33330088e-04]
 [-6.12828055e-04]
 [ 1.16967929e-03]
 [-8.54517124e-04]
 [ 1.85154791e-04]
 [ 6.32307873e-05]
 [-6.21119822e-05]
 [-2.22980567e-04]
 [-1.79369652e-04]]",1
"[[7.53054639e-08]
 [4.71953899e-10]
 [5.63350887e-10]
 [1.22190767e-08]
 [3.89144368e-10]
 [1.40598160e-08]
 [1.14718804e-07]
 [4.32255665e-08]
 [1.45908791e-07]
 [1.33075503e-08]
 [1.24420433e-08]
 [4.54311136e-08]
 [2.36422176e-08]
 [1.00496309e-09]
 [7.43971489e-11]
 [9.90576693e-11]
 [1.68730512e-09]
 [1.17221869e-09]]","[[7.53054639e-08]
 [4.71953899e-10]
 [5.63350887e-10]
 [1.22190767e-08]
 [3.89144368e-10]
 [1.40598160e-08]
 [1.14718804e-07]
 [4.32255665e-08]
 [1.45908791e-07]
 [1.33075503e-08]
 [1.24420433e-08]
 [4.54311136e-08]
 [2.36422176e-08]
 [1.00496309e-09]
 [7.43971489e-11]
 [9.90576693e-11]
 [1.68730512e-09]
 [1.17221869e-09]]","[[ 8.23255231e-04]
 [ 6.51734999e-05]
 [ 7.12050419e-05]
 [ 3.31619798e-04]
 [-5.91802274e-05]
 [-3.55722285e-04]
 [ 1.01610493e-03]
 [-6.23722773e-04]
 [ 1.14594028e-03]
 [-3.46075069e-04]
 [ 3.34631722e-04]
 [-6.39437270e-04]
 [ 4.61280780e-04]
 [-9.51034584e-05]
 [-2.58761346e-05]
 [ 2.98583158e-05]
 [ 1.23230459e-04]
 [ 1.02713038e-04]]",1
"[3.29546710e-08 3.70323200e-08 3.76645810e-09 ... 2.61903250e-06
 3.22292560e-07 3.79174485e-08]","[3.29546710e-08 3.70323200e-08 3.76645810e-09 ... 2.61903250e-06
 3.22292560e-07 3.79174485e-08]","[ 0.0005446  -0.00057731  0.00018411 ...  0.00485503 -0.00170312
 -0.00058417]",1
"[[3.36211153e-07]
 [2.03315701e-09]
 [2.79855165e-09]
 [5.63796521e-08]
 [1.68602297e-09]
 [6.43268733e-08]
 [5.04460319e-07]
 [1.91183167e-07]
 [6.40821952e-07]
 [5.84331473e-08]
 [5.46973948e-08]
 [1.99231099e-07]
 [1.06573792e-07]
 [5.03640476e-09]
 [5.96252868e-10]
 [5.71222937e-10]
 [7.22548060e-09]
 [4.66444400e-09]]","[[3.36211153e-07]
 [2.03315701e-09]
 [2.79855165e-09]
 [5.63796521e-08]
 [1.68602297e-09]
 [6.43268733e-08]
 [5.04460319e-07]
 [1.91183167e-07]
 [6.40821952e-07]
 [5.84331473e-08]
 [5.46973948e-08]
 [1.99231099e-07]
 [1.06573792e-07]
 [5.03640476e-09]
 [5.96252868e-10]
 [5.71222937e-10]
 [7.22548060e-09]
 [4.66444400e-09]]","[[-1.73951153e-03]
 [-1.35271627e-04]
 [-1.58704017e-04]
 [-7.12331993e-04]
 [ 1.23183630e-04]
 [ 7.60882291e-04]
 [-2.13076110e-03]
 [ 1.31173492e-03]
 [-2.40154067e-03]
 [ 7.25188476e-04]
 [-7.01624225e-04]
 [ 1.33905933e-03]
 [-9.79369252e-04]
 [ 2.12902895e-04]
 [ 7.32548688e-05]
 [-7.17008120e-05]
 [-2.55008481e-04]
 [-2.04890205e-04]]",1
"[[2.50819390e-09]
 [1.56976873e-11]
 [1.95987506e-11]
 [4.09632824e-10]
 [1.29955020e-11]
 [4.71249886e-10]
 [3.80610236e-09]
 [1.43598461e-09]
 [4.83258750e-09]
 [4.41715191e-10]
 [4.12619600e-10]
 [1.50503312e-09]
 [7.90210355e-10]
 [3.45919869e-11]
 [2.81159431e-12]
 [3.54746360e-12]
 [5.54229030e-11]
 [3.81376792e-11]]","[[2.50819390e-09]
 [1.56976873e-11]
 [1.95987506e-11]
 [4.09632824e-10]
 [1.29955020e-11]
 [4.71249886e-10]
 [3.80610236e-09]
 [1.43598461e-09]
 [4.83258750e-09]
 [4.41715191e-10]
 [4.12619600e-10]
 [1.50503312e-09]
 [7.90210355e-10]
 [3.45919869e-11]
 [2.81159431e-12]
 [3.54746360e-12]
 [5.54229030e-11]
 [3.81376792e-11]]","[[-1.50245616e-04]
 [-1.18860921e-05]
 [-1.32811429e-05]
 [-6.07181638e-05]
 [ 1.08147824e-05]
 [ 6.51248722e-05]
 [-1.85080851e-04]
 [ 1.13683163e-04]
 [-2.08550444e-04]
 [ 6.30510644e-05]
 [-6.09391204e-05]
 [ 1.16384269e-04]
 [-8.43320414e-05]
 [ 1.76444859e-05]
 [ 5.03034281e-06]
 [-5.65041347e-06]
 [-2.23339680e-05]
 [-1.85267135e-05]]",1
"[[5.82857569e-07]
 [3.77914731e-09]
 [4.11246056e-09]
 [9.22228526e-08]
 [3.11691905e-09]
 [1.06977337e-07]
 [8.97016766e-07]
 [3.36748383e-07]
 [1.14027832e-06]
 [1.04341526e-07]
 [9.73773555e-08]
 [3.55767847e-07]
 [1.81934869e-07]
 [7.17732940e-09]
 [3.21859715e-10]
 [6.33630592e-10]
 [1.33974736e-08]
 [9.83728635e-09]]","[[5.82857569e-07]
 [3.77914731e-09]
 [4.11246056e-09]
 [9.22228526e-08]
 [3.11691905e-09]
 [1.06977337e-07]
 [8.97016766e-07]
 [3.36748383e-07]
 [1.14027832e-06]
 [1.04341526e-07]
 [9.73773555e-08]
 [3.55767847e-07]
 [1.81934869e-07]
 [7.17732940e-09]
 [3.21859715e-10]
 [6.33630592e-10]
 [1.33974736e-08]
 [9.83728635e-09]]","[[ 2.29035327e-03]
 [ 1.84424309e-04]
 [ 1.92385408e-04]
 [ 9.11046472e-04]
 [-1.67488123e-04]
 [-9.81221704e-04]
 [ 2.84132907e-03]
 [-1.74090076e-03]
 [ 3.20351445e-03]
 [-9.69058167e-04]
 [ 9.36160349e-04]
 [-1.78938834e-03]
 [ 1.27961471e-03]
 [-2.54157362e-04]
 [-5.38213474e-05]
 [ 7.55160601e-05]
 [ 3.47242368e-04]
 [ 2.97549285e-04]]",1
"[4.29989403e-08 4.80395303e-08 5.04603870e-09 ... 3.43310187e-06
 4.23219348e-07 5.00732053e-08]","[4.29989403e-08 4.80395303e-08 5.04603870e-09 ... 3.43310187e-06
 4.23219348e-07 5.00732053e-08]","[ 0.00062209 -0.00065754  0.00021311 ...  0.00555859 -0.00195166
 -0.00067131]",1
"[[1.05239821e-08]
 [6.58259797e-11]
 [8.27653239e-11]
 [1.72136485e-09]
 [5.47148652e-11]
 [1.97958045e-09]
 [1.59552696e-08]
 [6.02515385e-09]
 [2.02589202e-08]
 [1.85347717e-09]
 [1.73211874e-09]
 [6.31208409e-09]
 [3.31619117e-09]
 [1.46065196e-10]
 [1.23037624e-11]
 [1.51044681e-11]
 [2.32213893e-10]
 [1.59058912e-10]]","[[1.05239821e-08]
 [6.58259797e-11]
 [8.27653239e-11]
 [1.72136485e-09]
 [5.47148652e-11]
 [1.97958045e-09]
 [1.59552696e-08]
 [6.02515385e-09]
 [2.02589202e-08]
 [1.85347717e-09]
 [1.73211874e-09]
 [6.31208409e-09]
 [3.31619117e-09]
 [1.46065196e-10]
 [1.23037624e-11]
 [1.51044681e-11]
 [2.32213893e-10]
 [1.59058912e-10]]","[[-3.07759385e-04]
 [-2.43399634e-05]
 [-2.72926348e-05]
 [-1.24468003e-04]
 [ 2.21908492e-05]
 [ 1.33477429e-04]
 [-3.78942511e-04]
 [ 2.32865593e-04]
 [-4.27001501e-04]
 [ 1.29156086e-04]
 [-1.24856192e-04]
 [ 2.38345876e-04]
 [-1.72759140e-04]
 [ 3.62572306e-05]
 [ 1.05230158e-05]
 [-1.16593402e-05]
 [-4.57156979e-05]
 [-3.78355680e-05]]",1
"[[2.64750440e-07]
 [1.71493779e-09]
 [1.93146874e-09]
 [4.20997963e-08]
 [1.42239929e-09]
 [4.88223576e-08]
 [4.06221682e-07]
 [1.52716165e-07]
 [5.15821047e-07]
 [4.73009552e-08]
 [4.41296173e-08]
 [1.61014749e-07]
 [8.28343649e-08]
 [3.34606277e-09]
 [1.68448276e-10]
 [3.06018890e-10]
 [6.02679306e-09]
 [4.38967226e-09]]","[[2.64750440e-07]
 [1.71493779e-09]
 [1.93146874e-09]
 [4.20997963e-08]
 [1.42239929e-09]
 [4.88223576e-08]
 [4.06221682e-07]
 [1.52716165e-07]
 [5.15821047e-07]
 [4.73009552e-08]
 [4.41296173e-08]
 [1.61014749e-07]
 [8.28343649e-08]
 [3.34606277e-09]
 [1.68448276e-10]
 [3.06018890e-10]
 [6.02679306e-09]
 [4.38967226e-09]]","[[ 1.54361717e-03]
 [ 1.24235422e-04]
 [ 1.31845435e-04]
 [ 6.15547047e-04]
 [-1.13144127e-04]
 [-6.62873456e-04]
 [ 1.91206567e-03]
 [-1.17236747e-03]
 [ 2.15462048e-03]
 [-6.52463483e-04]
 [ 6.30211516e-04]
 [-1.20379929e-03]
 [ 8.63428795e-04]
 [-1.73535486e-04]
 [-3.89362875e-05]
 [ 5.24801869e-05]
 [ 2.32897268e-04]
 [ 1.98763805e-04]]",1
"[[1.23338366e-06]
 [7.73874203e-09]
 [8.23177398e-09]
 [1.97107897e-07]
 [6.33287892e-09]
 [2.26784396e-07]
 [1.89652969e-06]
 [7.12710472e-07]
 [2.42306361e-06]
 [2.19828352e-07]
 [2.06100611e-07]
 [7.54149984e-07]
 [3.83755622e-07]
 [1.51573214e-08]
 [8.86862988e-10]
 [1.34401319e-09]
 [2.86073225e-08]
 [2.02645904e-08]]","[[1.23338366e-06]
 [7.73874203e-09]
 [8.23177398e-09]
 [1.97107897e-07]
 [6.33287892e-09]
 [2.26784396e-07]
 [1.89652969e-06]
 [7.12710472e-07]
 [2.42306361e-06]
 [2.19828352e-07]
 [2.06100611e-07]
 [7.54149984e-07]
 [3.83755622e-07]
 [1.51573214e-08]
 [8.86862988e-10]
 [1.34401319e-09]
 [2.86073225e-08]
 [2.02645904e-08]]","[[ 3.33173422e-03]
 [ 2.63910360e-04]
 [ 2.72187373e-04]
 [ 1.33190505e-03]
 [-2.38738163e-04]
 [-1.42865656e-03]
 [ 4.13143646e-03]
 [-2.53266544e-03]
 [ 4.66985787e-03]
 [-1.40657569e-03]
 [ 1.36194915e-03]
 [-2.60525428e-03]
 [ 1.85844037e-03]
 [-3.69345221e-04]
 [-8.93407348e-05]
 [ 1.09982357e-04]
 [ 5.07410980e-04]
 [ 4.27061253e-04]]",1
"[3.07666784e-09 3.42662841e-09 3.71622109e-10 ... 2.47492964e-07
 3.04743119e-08 3.61311079e-09]","[3.07666784e-09 3.42662841e-09 3.71622109e-10 ... 2.47492964e-07
 3.04743119e-08 3.61311079e-09]","[ 1.66403157e-04 -1.75612231e-04  5.78325080e-05 ...  1.49245994e-03
 -5.23706795e-04 -1.80327472e-04]",1
"[[5.70193270e-07]
 [3.45451320e-09]
 [3.95777000e-09]
 [9.32206904e-08]
 [2.82651901e-09]
 [1.06371292e-07]
 [8.69122685e-07]
 [3.27796183e-07]
 [1.11216343e-06]
 [1.00499329e-07]
 [9.44740213e-08]
 [3.45485383e-07]
 [1.78113041e-07]
 [7.49076422e-09]
 [6.67015376e-10]
 [7.29771908e-10]
 [1.29766701e-08]
 [8.70011564e-09]]","[[5.70193270e-07]
 [3.45451320e-09]
 [3.95777000e-09]
 [9.32206904e-08]
 [2.82651901e-09]
 [1.06371292e-07]
 [8.69122685e-07]
 [3.27796183e-07]
 [1.11216343e-06]
 [1.00499329e-07]
 [9.44740213e-08]
 [3.45485383e-07]
 [1.78113041e-07]
 [7.49076422e-09]
 [6.67015376e-10]
 [7.29771908e-10]
 [1.29766701e-08]
 [8.70011564e-09]]","[[ 2.26533429e-03]
 [ 1.76325321e-04]
 [ 1.88732430e-04]
 [ 9.15961906e-04]
 [-1.59495051e-04]
 [-9.78438364e-04]
 [ 2.79680249e-03]
 [-1.71760463e-03]
 [ 3.16377478e-03]
 [-9.51048873e-04]
 [ 9.22098797e-04]
 [-1.76334014e-03]
 [ 1.26610322e-03]
 [-2.59647603e-04]
 [-7.74799225e-05]
 [ 8.10428724e-05]
 [ 3.41745565e-04]
 [ 2.79823231e-04]]",1
"[[2.77715211e-08]
 [1.62306416e-10]
 [2.16403368e-10]
 [4.69479272e-09]
 [1.33599660e-10]
 [5.31248188e-09]
 [4.16723438e-08]
 [1.58122470e-08]
 [5.32554297e-08]
 [4.81321646e-09]
 [4.52974863e-09]
 [1.65203998e-08]
 [8.76185474e-09]
 [4.11274794e-10]
 [5.66193186e-11]
 [4.64288474e-11]
 [6.05525474e-10]
 [3.76103886e-10]]","[[2.77715211e-08]
 [1.62306416e-10]
 [2.16403368e-10]
 [4.69479272e-09]
 [1.33599660e-10]
 [5.31248188e-09]
 [4.16723438e-08]
 [1.58122470e-08]
 [5.32554297e-08]
 [4.81321646e-09]
 [4.52974863e-09]
 [1.65203998e-08]
 [8.76185474e-09]
 [4.11274794e-10]
 [5.66193186e-11]
 [4.64288474e-11]
 [6.05525474e-10]
 [3.76103886e-10]]","[[-4.99943686e-04]
 [-3.82198606e-05]
 [-4.41319647e-05]
 [-2.05555672e-04]
 [ 3.46755957e-05]
 [ 2.18660323e-04]
 [-6.12414153e-04]
 [ 3.77240272e-04]
 [-6.92314139e-04]
 [ 2.08132045e-04]
 [-2.01910222e-04]
 [ 3.85595122e-04]
 [-2.80814338e-04]
 [ 6.08397333e-05]
 [ 2.25737429e-05]
 [-2.04416151e-05]
 [-7.38222816e-05]
 [-5.81801940e-05]]",1
"[[3.34863030e-07]
 [2.02209071e-09]
 [2.78285110e-09]
 [5.62028415e-08]
 [1.68659103e-09]
 [6.40859235e-08]
 [5.02210809e-07]
 [1.90555340e-07]
 [6.38309297e-07]
 [5.82562460e-08]
 [5.45862783e-08]
 [1.98573896e-07]
 [1.06074712e-07]
 [5.02424537e-09]
 [6.13102389e-10]
 [5.71482475e-10]
 [7.20657138e-09]
 [4.62661780e-09]]","[[3.34863030e-07]
 [2.02209071e-09]
 [2.78285110e-09]
 [5.62028415e-08]
 [1.68659103e-09]
 [6.40859235e-08]
 [5.02210809e-07]
 [1.90555340e-07]
 [6.38309297e-07]
 [5.82562460e-08]
 [5.45862783e-08]
 [1.98573896e-07]
 [1.06074712e-07]
 [5.02424537e-09]
 [6.13102389e-10]
 [5.71482475e-10]
 [7.20657138e-09]
 [4.62661780e-09]]","[[-1.73602053e-03]
 [-1.34902989e-04]
 [-1.58258207e-04]
 [-7.11214154e-04]
 [ 1.23204380e-04]
 [ 7.59455931e-04]
 [-2.12600501e-03]
 [ 1.30957934e-03]
 [-2.39682784e-03]
 [ 7.24089921e-04]
 [-7.00911196e-04]
 [ 1.33684893e-03]
 [-9.77073389e-04]
 [ 2.12645734e-04]
 [ 7.42827133e-05]
 [-7.17170989e-05]
 [-2.54674581e-04]
 [-2.04057737e-04]]",1
"[4.78437932e-10 5.29217526e-10 5.62704825e-11 ... 3.77125736e-08
 4.73431985e-09 5.71108057e-10]","[4.78437932e-10 5.29217526e-10 5.62704825e-11 ... 3.77125736e-08
 4.73431985e-09 5.71108057e-10]","[-6.56196722e-05  6.90141850e-05 -2.25040961e-05 ... -5.82591763e-04
  2.06419182e-04  7.16936016e-05]",1
"[[1.18695347e-07]
 [7.42651571e-10]
 [8.78094716e-10]
 [1.92529521e-08]
 [6.14874031e-10]
 [2.21396542e-08]
 [1.80889700e-07]
 [6.82097614e-08]
 [2.30263048e-07]
 [2.10048404e-08]
 [1.96605718e-08]
 [7.17263628e-08]
 [3.72156171e-08]
 [1.57583340e-09]
 [1.18950728e-10]
 [1.54485341e-10]
 [2.67036504e-09]
 [1.84937747e-09]]","[[1.18695347e-07]
 [7.42651571e-10]
 [8.78094716e-10]
 [1.92529521e-08]
 [6.14874031e-10]
 [2.21396542e-08]
 [1.80889700e-07]
 [6.82097614e-08]
 [2.30263048e-07]
 [2.10048404e-08]
 [1.96605718e-08]
 [7.17263628e-08]
 [3.72156171e-08]
 [1.57583340e-09]
 [1.18950728e-10]
 [1.54485341e-10]
 [2.67036504e-09]
 [1.84937747e-09]]","[[ 1.03356573e-03]
 [ 8.17549028e-05]
 [ 8.88979890e-05]
 [ 4.16265022e-04]
 [-7.43899609e-05]
 [-4.46381998e-04]
 [ 1.27593389e-03]
 [-7.83509957e-04]
 [ 1.43957196e-03]
 [-4.34791403e-04]
 [ 4.20648483e-04]
 [-8.03453337e-04]
 [ 5.78740489e-04]
 [-1.19090304e-04]
 [-3.27193606e-05]
 [ 3.72876396e-05]
 [ 1.55026725e-04]
 [ 1.29013167e-04]]",1
"[[3.04745247e-07]
 [1.83962947e-09]
 [2.52289766e-09]
 [5.11247419e-08]
 [1.53292983e-09]
 [5.82942446e-08]
 [4.57203314e-07]
 [1.73440393e-07]
 [5.81171064e-07]
 [5.30213753e-08]
 [4.96827760e-08]
 [1.80775344e-07]
 [9.65110828e-08]
 [4.56026243e-09]
 [5.53096261e-10]
 [5.17099465e-10]
 [6.56531115e-09]
 [4.21917615e-09]]","[[3.04745247e-07]
 [1.83962947e-09]
 [2.52289766e-09]
 [5.11247419e-08]
 [1.53292983e-09]
 [5.82942446e-08]
 [4.57203314e-07]
 [1.73440393e-07]
 [5.81171064e-07]
 [5.30213753e-08]
 [4.96827760e-08]
 [1.80775344e-07]
 [9.65110828e-08]
 [4.56026243e-09]
 [5.53096261e-10]
 [5.17099465e-10]
 [6.56531115e-09]
 [4.21917615e-09]]","[[-1.65611208e-03]
 [-1.28672706e-04]
 [-1.50685364e-04]
 [-6.78323431e-04]
 [ 1.17457943e-04]
 [ 7.24326032e-04]
 [-2.02850433e-03]
 [ 1.24938526e-03]
 [-2.28703729e-03]
 [ 6.90791124e-04]
 [-6.68689004e-04]
 [ 1.27553051e-03]
 [-9.31986988e-04]
 [ 2.02589145e-04]
 [ 7.05539960e-05]
 [-6.82194634e-05]
 [-2.43079823e-04]
 [-1.94865557e-04]]",1
"[[6.97218594e-08]
 [4.35977551e-10]
 [5.21309484e-10]
 [1.13280109e-08]
 [3.61175585e-10]
 [1.30254503e-08]
 [1.06154718e-07]
 [4.00390871e-08]
 [1.35070267e-07]
 [1.23264052e-08]
 [1.15348196e-08]
 [4.20735444e-08]
 [2.18799745e-08]
 [9.33225596e-10]
 [7.20894852e-11]
 [9.23916128e-11]
 [1.56314068e-09]
 [1.08008485e-09]]","[[6.97218594e-08]
 [4.35977551e-10]
 [5.21309484e-10]
 [1.13280109e-08]
 [3.61175585e-10]
 [1.30254503e-08]
 [1.06154718e-07]
 [4.00390871e-08]
 [1.35070267e-07]
 [1.23264052e-08]
 [1.15348196e-08]
 [4.20735444e-08]
 [2.18799745e-08]
 [9.33225596e-10]
 [7.20894852e-11]
 [9.23916128e-11]
 [1.56314068e-09]
 [1.08008485e-09]]","[[ 7.92146915e-04]
 [ 6.26402263e-05]
 [ 6.84966084e-05]
 [ 3.19299387e-04]
 [-5.70138603e-05]
 [-3.42387285e-04]
 [ 9.77441794e-04]
 [-6.00293082e-04]
 [ 1.10255721e-03]
 [-3.33073036e-04]
 [ 3.22200833e-04]
 [-6.15355100e-04]
 [ 4.43756432e-04]
 [-9.16462239e-05]
 [-2.54716581e-05]
 [ 2.88361668e-05]
 [ 1.18609722e-04]
 [ 9.85939330e-05]]",1
"[5.30244356e-08 5.90104725e-08 6.09758131e-09 ... 4.15680424e-06
 5.21844518e-07 6.27144166e-08]","[5.30244356e-08 5.90104725e-08 6.09758131e-09 ... 4.15680424e-06
 5.21844518e-07 6.27144166e-08]","[ 0.00069081 -0.00072876  0.00023426 ...  0.00611647 -0.00216716
 -0.00075129]",1
"[[1.46978798e-07]
 [8.87205551e-10]
 [1.18906464e-09]
 [2.45759165e-08]
 [7.36923815e-10]
 [2.80235980e-08]
 [2.20984608e-07]
 [8.37547849e-08]
 [2.81145000e-07]
 [2.56103579e-08]
 [2.40069798e-08]
 [8.74237227e-08]
 [4.64652056e-08]
 [2.16250230e-09]
 [2.52713386e-10]
 [2.40632908e-10]
 [3.18952873e-09]
 [2.06199028e-09]]","[[1.46978798e-07]
 [8.87205551e-10]
 [1.18906464e-09]
 [2.45759165e-08]
 [7.36923815e-10]
 [2.80235980e-08]
 [2.20984608e-07]
 [8.37547849e-08]
 [2.81145000e-07]
 [2.56103579e-08]
 [2.40069798e-08]
 [8.74237227e-08]
 [4.64652056e-08]
 [2.16250230e-09]
 [2.52713386e-10]
 [2.40632908e-10]
 [3.18952873e-09]
 [2.06199028e-09]]","[[-1.15013442e-03]
 [-8.93579877e-05]
 [-1.03448450e-04]
 [-4.70301231e-04]
 [ 8.14390222e-05]
 [ 5.02207509e-04]
 [-1.41027000e-03]
 [ 8.68212569e-04]
 [-1.59069324e-03]
 [ 4.80097095e-04]
 [-4.64825578e-04]
 [ 8.87025087e-04]
 [-6.46673681e-04]
 [ 1.39508138e-04]
 [ 4.76908846e-05]
 [-4.65370409e-05]
 [-1.69427739e-04]
 [-1.36227429e-04]]",1
