v,v_eff,m,t
"[2.43815597e-10 1.16100214e-08 8.84085104e-08 ... 5.85094198e-06
 3.32104691e-06 4.00857474e-11]","[2.43815597e-10 1.16100214e-08 8.84085104e-08 ... 5.85094198e-06
 3.32104691e-06 4.00857474e-11]","[-4.68437870e-05 -3.23249427e-04  8.92007059e-04 ... -7.25661614e-03
 -5.46712193e-03  1.89939918e-05]",1
"[[6.77937296e-08]
 [5.18271050e-10]
 [6.84263511e-10]
 [1.07357335e-08]
 [4.51743781e-10]
 [1.27907879e-08]
 [1.01739591e-07]
 [3.93092057e-08]
 [1.31220580e-07]
 [1.27963760e-08]
 [1.18283466e-08]
 [4.25828625e-08]
 [2.16777143e-08]
 [9.93993936e-10]
 [7.82861236e-11]
 [1.07704235e-10]
 [1.37346907e-09]
 [1.03241315e-09]]","[[6.77937296e-08]
 [5.18271050e-10]
 [6.84263511e-10]
 [1.07357335e-08]
 [4.51743781e-10]
 [1.27907879e-08]
 [1.01739591e-07]
 [3.93092057e-08]
 [1.31220580e-07]
 [1.27963760e-08]
 [1.18283466e-08]
 [4.25828625e-08]
 [2.16777143e-08]
 [9.93993936e-10]
 [7.82861236e-11]
 [1.07704235e-10]
 [1.37346907e-09]
 [1.03241315e-09]]","[[ 7.81116871e-04]
 [ 6.82967016e-05]
 [ 7.84752929e-05]
 [ 3.10840154e-04]
 [-6.37627950e-05]
 [-3.39289097e-04]
 [ 9.56899326e-04]
 [-5.94796479e-04]
 [ 1.08673144e-03]
 [-3.39363204e-04]
 [ 3.26274607e-04]
 [-6.19068463e-04]
 [ 4.41700609e-04]
 [-9.45830081e-05]
 [-2.65438338e-05]
 [ 3.11341952e-05]
 [ 1.11181031e-04]
 [ 9.63935598e-05]]",1
"[[4.68091853e-07]
 [3.46995111e-09]
 [5.24306182e-09]
 [7.68234786e-08]
 [3.03745657e-09]
 [9.07235256e-08]
 [6.91157479e-07]
 [2.68713940e-07]
 [8.89981130e-07]
 [8.68545212e-08]
 [8.03625819e-08]
 [2.88426082e-07]
 [1.51367412e-07]
 [7.73873031e-09]
 [9.54608587e-10]
 [9.59890878e-10]
 [9.04245697e-09]
 [6.30163075e-09]]","[[4.68091853e-07]
 [3.46995111e-09]
 [5.24306182e-09]
 [7.68234786e-08]
 [3.03745657e-09]
 [9.07235256e-08]
 [6.91157479e-07]
 [2.68713940e-07]
 [8.89981130e-07]
 [8.68545212e-08]
 [8.03625819e-08]
 [2.88426082e-07]
 [1.51367412e-07]
 [7.73873031e-09]
 [9.54608587e-10]
 [9.59890878e-10]
 [9.04245697e-09]
 [6.30163075e-09]]","[[-2.05251716e-03]
 [-1.76718873e-04]
 [-2.17226970e-04]
 [-8.31511460e-04]
 [ 1.65339376e-04]
 [ 9.03610387e-04]
 [-2.49407645e-03]
 [ 1.55512876e-03]
 [-2.83016434e-03]
 [ 8.84132734e-04]
 [-8.50448845e-04]
 [ 1.61115944e-03]
 [-1.16717895e-03]
 [ 2.63910160e-04]
 [ 9.26902222e-05]
 [-9.29463173e-05]
 [-2.85275503e-04]
 [-2.38148434e-04]]",1
"[[5.61212361e-09]
 [4.28720285e-11]
 [5.78771504e-11]
 [8.92190093e-10]
 [3.74189959e-11]
 [1.06278537e-09]
 [8.40386204e-09]
 [3.24921317e-09]
 [1.08281935e-08]
 [1.05715242e-09]
 [9.76692423e-10]
 [3.51411482e-09]
 [1.79828681e-09]
 [8.37768099e-11]
 [6.92318851e-12]
 [9.26369583e-12]
 [1.12756915e-10]
 [8.43313413e-11]]","[[5.61212361e-09]
 [4.28720285e-11]
 [5.78771504e-11]
 [8.92190093e-10]
 [3.74189959e-11]
 [1.06278537e-09]
 [8.40386204e-09]
 [3.24921317e-09]
 [1.08281935e-08]
 [1.05715242e-09]
 [9.76692423e-10]
 [3.51411482e-09]
 [1.79828681e-09]
 [8.37768099e-11]
 [6.92318851e-12]
 [9.26369583e-12]
 [1.12756915e-10]
 [8.43313413e-11]]","[[ 2.24742325e-04]
 [ 1.96430205e-05]
 [ 2.28231101e-05]
 [ 8.96086538e-05]
 [-1.83513205e-05]
 [-9.78011672e-05]
 [ 2.75017742e-04]
 [-1.71005610e-04]
 [ 3.12175819e-04]
 [-9.75416414e-05]
 [ 9.37562361e-05]
 [-1.77839909e-04]
 [ 1.27218636e-04]
 [-2.74589018e-05]
 [-7.89358579e-06]
 [ 9.13089604e-06]
 [ 3.18561177e-05]
 [ 2.75496292e-05]]",1
"[3.67844282e-11 1.96188840e-09 1.29345025e-08 ... 9.45914002e-07
 5.43907156e-07 1.83359450e-11]","[3.67844282e-11 1.96188840e-09 1.29345025e-08 ... 9.45914002e-07
 5.43907156e-07 1.83359450e-11]","[ 1.81950503e-05  1.32879628e-04 -3.41189863e-04 ...  2.91774331e-03
  2.21250184e-03 -1.28461475e-05]",1
"[[9.50350230e-07]
 [7.05055964e-09]
 [8.76127071e-09]
 [1.50790817e-07]
 [6.05659960e-09]
 [1.78283372e-07]
 [1.43159291e-06]
 [5.52234114e-07]
 [1.85865638e-06]
 [1.79096011e-07]
 [1.66299422e-07]
 [6.01114590e-07]
 [3.01881208e-07]
 [1.34031824e-08]
 [1.13442488e-09]
 [1.39452584e-09]
 [1.97198929e-08]
 [1.44702718e-08]]","[[9.50350230e-07]
 [7.05055964e-09]
 [8.76127071e-09]
 [1.50790817e-07]
 [6.05659960e-09]
 [1.78283372e-07]
 [1.43159291e-06]
 [5.52234114e-07]
 [1.85865638e-06]
 [1.79096011e-07]
 [1.66299422e-07]
 [6.01114590e-07]
 [3.01881208e-07]
 [1.34031824e-08]
 [1.13442488e-09]
 [1.39452584e-09]
 [1.97198929e-08]
 [1.44702718e-08]]","[[ 0.00292458]
 [ 0.0002519 ]
 [ 0.0002808 ]
 [ 0.00116495]
 [-0.00023347]
 [-0.00126671]
 [ 0.00358948]
 [-0.00222937]
 [ 0.00408998]
 [-0.00126959]
 [ 0.00122339]
 [-0.00232595]
 [ 0.00164831]
 [-0.00034732]
 [-0.00010104]
 [ 0.00011203]
 [ 0.00042128]
 [ 0.00036088]]",1
"[[5.51433404e-08]
 [3.96631665e-10]
 [5.81510147e-10]
 [9.10733996e-09]
 [3.42882543e-10]
 [1.06727071e-08]
 [8.15105741e-08]
 [3.16728881e-08]
 [1.05548941e-07]
 [1.01956985e-08]
 [9.47212607e-09]
 [3.41005984e-08]
 [1.77562548e-08]
 [8.97003712e-10]
 [1.22600960e-10]
 [1.10014666e-10]
 [1.08140024e-09]
 [7.29741916e-10]]","[[5.51433404e-08]
 [3.96631665e-10]
 [5.81510147e-10]
 [9.10733996e-09]
 [3.42882543e-10]
 [1.06727071e-08]
 [8.15105741e-08]
 [3.16728881e-08]
 [1.05548941e-07]
 [1.01956985e-08]
 [9.47212607e-09]
 [3.41005984e-08]
 [1.77562548e-08]
 [8.97003712e-10]
 [1.22600960e-10]
 [1.10014666e-10]
 [1.08140024e-09]
 [7.29741916e-10]]","[[-7.04478575e-04]
 [-5.97468408e-05]
 [-7.23435645e-05]
 [-2.86297153e-04]
 [ 5.55512636e-05]
 [ 3.09926385e-04]
 [-8.56501703e-04]
 [ 5.33906352e-04]
 [-9.74648895e-04]
 [ 3.02921255e-04]
 [-2.91974545e-04]
 [ 5.53990420e-04]
 [-3.99757794e-04]
 [ 8.98500607e-05]
 [ 3.32175953e-05]
 [-3.14663628e-05]
 [-9.86539517e-05]
 [-8.10412071e-05]]",1
"[[5.09280469e-07]
 [3.77188620e-09]
 [5.72261807e-09]
 [8.36397336e-08]
 [3.29753477e-09]
 [9.87712009e-08]
 [7.51774699e-07]
 [2.92209431e-07]
 [9.67722261e-07]
 [9.44174445e-08]
 [8.73346608e-08]
 [3.13532412e-07]
 [1.64773974e-07]
 [8.44113126e-09]
 [1.04214898e-09]
 [1.04930497e-09]
 [9.81884407e-09]
 [6.84281289e-09]]","[[5.09280469e-07]
 [3.77188620e-09]
 [5.72261807e-09]
 [8.36397336e-08]
 [3.29753477e-09]
 [9.87712009e-08]
 [7.51774699e-07]
 [2.92209431e-07]
 [9.67722261e-07]
 [9.44174445e-08]
 [8.73346608e-08]
 [3.13532412e-07]
 [1.64773974e-07]
 [8.44113126e-09]
 [1.04214898e-09]
 [1.04930497e-09]
 [9.81884407e-09]
 [6.84281289e-09]]","[[-2.14091668e-03]
 [-1.84247051e-04]
 [-2.26943964e-04]
 [-8.67616046e-04]
 [ 1.72272496e-04]
 [ 9.42836575e-04]
 [-2.60114826e-03]
 [ 1.62169198e-03]
 [-2.95118626e-03]
 [ 9.21822652e-04]
 [-8.86573148e-04]
 [ 1.67981895e-03]
 [-1.21777082e-03]
 [ 2.75626888e-04]
 [ 9.68469971e-05]
 [-9.71789316e-05]
 [-2.97270242e-04]
 [-2.48163889e-04]]",1
"[6.13025448e-12 2.08400240e-10 1.52799120e-09 ... 1.03045227e-07
 5.82623847e-08 2.50341503e-12]","[6.13025448e-12 2.08400240e-10 1.52799120e-09 ... 1.03045227e-07
 5.82623847e-08 2.50341503e-12]","[-7.42780522e-06 -4.33082228e-05  1.17268584e-04 ... -9.63019754e-04
 -7.24128070e-04  4.74665517e-06]",1
"[[1.44175272e-07]
 [1.10097008e-09]
 [1.43420219e-09]
 [2.27789874e-08]
 [9.56190577e-10]
 [2.71406794e-08]
 [2.16703134e-07]
 [8.36392071e-08]
 [2.79605480e-07]
 [2.72234767e-08]
 [2.51636383e-08]
 [9.06838497e-08]
 [4.60542817e-08]
 [2.08869898e-09]
 [1.57819919e-10]
 [2.23046860e-10]
 [2.93367707e-09]
 [2.21533544e-09]]","[[1.44175272e-07]
 [1.10097008e-09]
 [1.43420219e-09]
 [2.27789874e-08]
 [9.56190577e-10]
 [2.71406794e-08]
 [2.16703134e-07]
 [8.36392071e-08]
 [2.79605480e-07]
 [2.72234767e-08]
 [2.51636383e-08]
 [9.06838497e-08]
 [4.60542817e-08]
 [2.08869898e-09]
 [1.57819919e-10]
 [2.23046860e-10]
 [2.93367707e-09]
 [2.21533544e-09]]","[[ 1.13911257e-03]
 [ 9.95426075e-05]
 [ 1.13612586e-04]
 [ 4.52781279e-04]
 [-9.27669941e-05]
 [-4.94232855e-04]
 [ 1.39654152e-03]
 [-8.67613315e-04]
 [ 1.58633203e-03]
 [-4.94986152e-04]
 [ 4.75891526e-04]
 [-9.03412778e-04]
 [ 6.43807840e-04]
 [-1.37106859e-04]
 [-3.76879195e-05]
 [ 4.48042603e-05]
 [ 1.62490288e-04]
 [ 1.41202050e-04]]",1
"[[4.10770001e-07]
 [3.04141181e-09]
 [4.57533395e-09]
 [6.73622510e-08]
 [2.65569701e-09]
 [7.95498947e-08]
 [6.06928610e-07]
 [2.35806621e-07]
 [7.81554728e-07]
 [7.61982727e-08]
 [7.04925491e-08]
 [2.53172357e-07]
 [1.32796794e-07]
 [6.76046573e-09]
 [8.22374449e-10]
 [8.34253752e-10]
 [7.94551719e-09]
 [5.55121041e-09]]","[[4.10770001e-07]
 [3.04141181e-09]
 [4.57533395e-09]
 [6.73622510e-08]
 [2.65569701e-09]
 [7.95498947e-08]
 [6.06928610e-07]
 [2.35806621e-07]
 [7.81554728e-07]
 [7.61982727e-08]
 [7.04925491e-08]
 [2.53172357e-07]
 [1.32796794e-07]
 [6.76046573e-09]
 [8.22374449e-10]
 [8.34253752e-10]
 [7.94551719e-09]
 [5.55121041e-09]]","[[-1.92274023e-03]
 [-1.65446989e-04]
 [-2.02923645e-04]
 [-7.78627163e-04]
 [ 1.54600366e-04]
 [ 8.46137727e-04]
 [-2.33716869e-03]
 [ 1.45679772e-03]
 [-2.65216752e-03]
 [ 8.28121038e-04]
 [-7.96512989e-04]
 [ 1.50948707e-03]
 [-1.09323883e-03]
 [ 2.46666154e-04]
 [ 8.60312155e-05]
 [-8.66503536e-05]
 [-2.67412892e-04]
 [-2.23519336e-04]]",1
"[[4.47455769e-08]
 [3.41251763e-10]
 [4.76985446e-10]
 [7.15683208e-09]
 [2.98186444e-10]
 [8.52308007e-09]
 [6.67795347e-08]
 [2.58405239e-08]
 [8.58991951e-08]
 [8.39893065e-09]
 [7.75253085e-09]
 [2.78745558e-08]
 [1.43866402e-08]
 [6.86660384e-10]
 [6.07007373e-11]
 [7.82590140e-11]
 [8.86943663e-10]
 [6.58502647e-10]]","[[4.47455769e-08]
 [3.41251763e-10]
 [4.76985446e-10]
 [7.15683208e-09]
 [2.98186444e-10]
 [8.52308007e-09]
 [6.67795347e-08]
 [2.58405239e-08]
 [8.58991951e-08]
 [8.39893065e-09]
 [7.75253085e-09]
 [2.78745558e-08]
 [1.43866402e-08]
 [6.86660384e-10]
 [6.07007373e-11]
 [7.82590140e-11]
 [8.86943663e-10]
 [6.58502647e-10]]","[[-6.34594510e-04]
 [-5.54190027e-05]
 [-6.55199894e-05]
 [-2.53794186e-04]
 [ 5.18042276e-05]
 [ 2.76961587e-04]
 [-7.75252096e-04]
 [ 4.82249640e-04]
 [-8.79256934e-04]
 [ 2.74937040e-04]
 [-2.64145372e-04]
 [ 5.00870245e-04]
 [-3.59832963e-04]
 [ 7.86126164e-05]
 [ 2.33732034e-05]
 [-2.65392375e-05]
 [-8.93447982e-05]
 [-7.69839192e-05]]",1
"[2.64102563e-12 1.33676898e-10 8.96686448e-10 ... 6.48729847e-08
 3.70324345e-08 1.56210559e-12]","[2.64102563e-12 1.33676898e-10 8.96686448e-10 ... 6.48729847e-08
 3.70324345e-08 1.56210559e-12]","[ 4.87536979e-06  3.46856178e-05 -8.98341696e-05 ...  7.64105269e-04
  5.77314395e-04 -3.74952667e-06]",1
"[[2.89799551e-07]
 [2.27885222e-09]
 [2.84792883e-09]
 [4.49037875e-08]
 [1.98462706e-09]
 [5.39500764e-08]
 [4.38422217e-07]
 [1.68752649e-07]
 [5.64267300e-07]
 [5.52165927e-08]
 [5.08898072e-08]
 [1.83382717e-07]
 [9.23489647e-08]
 [4.00991371e-09]
 [2.11226397e-10]
 [4.03082633e-10]
 [5.96689454e-09]
 [4.73000019e-09]]","[[2.89799551e-07]
 [2.27885222e-09]
 [2.84792883e-09]
 [4.49037875e-08]
 [1.98462706e-09]
 [5.39500764e-08]
 [4.38422217e-07]
 [1.68752649e-07]
 [5.64267300e-07]
 [5.52165927e-08]
 [5.08898072e-08]
 [1.83382717e-07]
 [9.23489647e-08]
 [4.00991371e-09]
 [2.11226397e-10]
 [4.03082633e-10]
 [5.96689454e-09]
 [4.73000019e-09]]","[[ 1.61499101e-03]
 [ 1.43211976e-04]
 [ 1.60097968e-04]
 [ 6.35715414e-04]
 [-1.33647460e-04]
 [-6.96814673e-04]
 [ 1.98640377e-03]
 [-1.23238543e-03]
 [ 2.25353183e-03]
 [-7.04946335e-04]
 [ 6.76763079e-04]
 [-1.28469625e-03]
 [ 9.11669173e-04]
 [-1.89971638e-04]
 [-4.36008896e-05]
 [ 6.02307537e-05]
 [ 2.31737030e-04]
 [ 2.06324990e-04]]",1
"[[3.49023438e-07]
 [2.65985807e-09]
 [3.89017038e-09]
 [5.62803391e-08]
 [2.33512210e-09]
 [6.70016426e-08]
 [5.18414746e-07]
 [2.00976780e-07]
 [6.65519016e-07]
 [6.52672073e-08]
 [6.01938421e-08]
 [2.16064335e-07]
 [1.12694409e-07]
 [5.56070066e-09]
 [5.41324332e-10]
 [6.59867444e-10]
 [6.79931378e-09]
 [4.98729556e-09]]","[[3.49023438e-07]
 [2.65985807e-09]
 [3.89017038e-09]
 [5.62803391e-08]
 [2.33512210e-09]
 [6.70016426e-08]
 [5.18414746e-07]
 [2.00976780e-07]
 [6.65519016e-07]
 [6.52672073e-08]
 [6.01938421e-08]
 [2.16064335e-07]
 [1.12694409e-07]
 [5.56070066e-09]
 [5.41324332e-10]
 [6.59867444e-10]
 [6.79931378e-09]
 [4.98729556e-09]]","[[-1.77234617e-03]
 [-1.54721436e-04]
 [-1.87113691e-04]
 [-7.11704329e-04]
 [ 1.44969303e-04]
 [ 7.76540265e-04]
 [-2.16003072e-03]
 [ 1.34491301e-03]
 [-2.44738046e-03]
 [ 7.66423425e-04]
 [-7.36033001e-04]
 [ 1.39448163e-03]
 [-1.00709964e-03]
 [ 2.23710317e-04]
 [ 6.97991331e-05]
 [-7.70636555e-05]
 [-2.47373855e-04]
 [-2.11862361e-04]]",1
"[[1.88594452e-07]
 [1.48215279e-09]
 [1.87560608e-09]
 [2.92874221e-08]
 [1.29200569e-09]
 [3.51827355e-08]
 [2.84968047e-07]
 [1.09731465e-07]
 [3.66569838e-07]
 [3.58935069e-08]
 [3.30731098e-08]
 [1.19137633e-07]
 [6.01668135e-08]
 [2.63662432e-09]
 [1.44262600e-10]
 [2.68369058e-10]
 [3.86551645e-09]
 [3.05569091e-09]]","[[1.88594452e-07]
 [1.48215279e-09]
 [1.87560608e-09]
 [2.92874221e-08]
 [1.29200569e-09]
 [3.51827355e-08]
 [2.84968047e-07]
 [1.09731465e-07]
 [3.66569838e-07]
 [3.58935069e-08]
 [3.30731098e-08]
 [1.19137633e-07]
 [6.01668135e-08]
 [2.63662432e-09]
 [1.44262600e-10]
 [2.68369058e-10]
 [3.86551645e-09]
 [3.05569091e-09]]","[[ 1.30282388e-03]
 [ 1.15496213e-04]
 [ 1.29924804e-04]
 [ 5.13407050e-04]
 [-1.07833442e-04]
 [-5.62711844e-04]
 [ 1.60147196e-03]
 [-9.93772198e-04]
 [ 1.81635034e-03]
 [-5.68367453e-04]
 [ 5.45580414e-04]
 [-1.03548959e-03]
 [ 7.35867733e-04]
 [-1.54044211e-04]
 [-3.60328101e-05]
 [ 4.91459207e-05]
 [ 1.86519833e-04]
 [ 1.65834912e-04]]",1
"[5.44465247e-10 1.61412488e-08 1.15200337e-07 ... 7.88017012e-06
 4.45739926e-06 2.82890051e-10]","[5.44465247e-10 1.61412488e-08 1.15200337e-07 ... 7.88017012e-06
 4.45739926e-06 2.82890051e-10]","[ 7.00013373e-05  3.81144643e-04 -1.01823525e-03 ...  8.42149221e-03
  6.33376613e-03 -5.04580068e-05]",1
"[[3.26041624e-07]
 [2.48372558e-09]
 [3.62467369e-09]
 [5.25583913e-08]
 [2.17920005e-09]
 [6.25677912e-08]
 [4.84402960e-07]
 [1.87760192e-07]
 [6.21909864e-07]
 [6.09716006e-08]
 [5.62340405e-08]
 [2.01883836e-07]
 [1.05253885e-07]
 [5.18463237e-09]
 [5.02477661e-10]
 [6.13906463e-10]
 [6.35673841e-09]
 [4.66534636e-09]]","[[3.26041624e-07]
 [2.48372558e-09]
 [3.62467369e-09]
 [5.25583913e-08]
 [2.17920005e-09]
 [6.25677912e-08]
 [4.84402960e-07]
 [1.87760192e-07]
 [6.21909864e-07]
 [6.09716006e-08]
 [5.62340405e-08]
 [2.01883836e-07]
 [1.05253885e-07]
 [5.18463237e-09]
 [5.02477661e-10]
 [6.13906463e-10]
 [6.35673841e-09]
 [4.66534636e-09]]","[[-1.71300164e-03]
 [-1.49510970e-04]
 [-1.80615789e-04]
 [-6.87768509e-04]
 [ 1.40045708e-04]
 [ 7.50406637e-04]
 [-2.08797190e-03]
 [ 1.29993912e-03]
 [-2.36583786e-03]
 [ 7.40772843e-04]
 [-7.11411530e-04]
 [ 1.34794456e-03]
 [-9.73285652e-04]
 [ 2.16013174e-04]
 [ 6.72480405e-05]
 [-7.43314077e-05]
 [-2.39187470e-04]
 [-2.04910022e-04]]",1
"[[2.53408430e-07]
 [1.99097382e-09]
 [2.49928215e-09]
 [3.93018893e-08]
 [1.73355882e-09]
 [4.72127186e-08]
 [3.83214037e-07]
 [1.47507887e-07]
 [4.93110564e-07]
 [4.82526184e-08]
 [4.44674489e-08]
 [1.60238502e-07]
 [8.07872455e-08]
 [3.51884712e-09]
 [1.87952527e-10]
 [3.55150889e-10]
 [5.20879142e-09]
 [4.12481109e-09]]","[[2.53408430e-07]
 [1.99097382e-09]
 [2.49928215e-09]
 [3.93018893e-08]
 [1.73355882e-09]
 [4.72127186e-08]
 [3.83214037e-07]
 [1.47507887e-07]
 [4.93110564e-07]
 [4.82526184e-08]
 [4.44674489e-08]
 [1.60238502e-07]
 [8.07872455e-08]
 [3.51884712e-09]
 [1.87952527e-10]
 [3.55150889e-10]
 [5.20879142e-09]
 [4.12481109e-09]]","[[ 1.51019067e-03]
 [ 1.33860989e-04]
 [ 1.49978463e-04]
 [ 5.94741123e-04]
 [-1.24908084e-04]
 [-6.51854637e-04]
 [ 1.85712852e-03]
 [-1.15220267e-03]
 [ 2.10665495e-03]
 [-6.58994359e-04]
 [ 6.32619190e-04]
 [-1.20089405e-03]
 [ 8.52692916e-04]
 [-1.77959614e-04]
 [-4.11287338e-05]
 [ 5.65363423e-05]
 [ 2.16515872e-04]
 [ 1.92674077e-04]]",1
"[[1.49669164e-07]
 [1.14006711e-09]
 [1.62780544e-09]
 [2.40351546e-08]
 [9.97911094e-10]
 [2.86149318e-08]
 [2.22878654e-07]
 [8.63116398e-08]
 [2.86427805e-07]
 [2.80376243e-08]
 [2.58705617e-08]
 [9.29542374e-08]
 [4.82171213e-08]
 [2.33739524e-09]
 [2.16746805e-10]
 [2.71434742e-10]
 [2.94281485e-09]
 [2.17195544e-09]]","[[1.49669164e-07]
 [1.14006711e-09]
 [1.62780544e-09]
 [2.40351546e-08]
 [9.97911094e-10]
 [2.86149318e-08]
 [2.22878654e-07]
 [8.63116398e-08]
 [2.86427805e-07]
 [2.80376243e-08]
 [2.58705617e-08]
 [9.29542374e-08]
 [4.82171213e-08]
 [2.33739524e-09]
 [2.16746805e-10]
 [2.71434742e-10]
 [2.94281485e-09]
 [2.17195544e-09]]","[[-1.16061297e-03]
 [-1.01294639e-04]
 [-1.21038213e-04]
 [-4.65098260e-04]
 [ 9.47691925e-05]
 [ 5.07478459e-04]
 [-1.41630078e-03]
 [ 8.81365281e-04]
 [-1.60556851e-03]
 [ 5.02333175e-04]
 [-4.82529849e-04]
 [ 9.14651921e-04]
 [-6.58751920e-04]
 [ 1.45039847e-04]
 [ 4.41669701e-05]
 [-4.94258301e-05]
 [-1.62743152e-04]
 [-1.39812728e-04]]",1
"[1.84446318e-10 5.02899688e-09 4.11609045e-08 ... 2.56208560e-06
 1.43296100e-06 4.27674293e-11]","[1.84446318e-10 5.02899688e-09 4.11609045e-08 ... 2.56208560e-06
 1.43296100e-06 4.27674293e-11]","[-4.07433045e-05 -2.12746262e-04  6.08644511e-04 ... -4.80195485e-03
 -3.59119047e-03  1.96190434e-05]",1
"[[5.51775820e-08]
 [4.33127648e-10]
 [5.61453097e-10]
 [8.60577493e-09]
 [3.78276478e-10]
 [1.03351737e-08]
 [8.31773223e-08]
 [3.20545243e-08]
 [1.06885421e-07]
 [1.04788694e-08]
 [9.65117057e-09]
 [3.47416100e-08]
 [1.76417922e-08]
 [7.86872016e-10]
 [4.62233096e-11]
 [8.20075237e-11]
 [1.12102614e-09]
 [8.81301329e-10]]","[[5.51775820e-08]
 [4.33127648e-10]
 [5.61453097e-10]
 [8.60577493e-09]
 [3.78276478e-10]
 [1.03351737e-08]
 [8.31773223e-08]
 [3.20545243e-08]
 [1.06885421e-07]
 [1.04788694e-08]
 [9.65117057e-09]
 [3.47416100e-08]
 [1.76417922e-08]
 [7.86872016e-10]
 [4.62233096e-11]
 [8.20075237e-11]
 [1.12102614e-09]
 [8.81301329e-10]]","[[ 7.04697267e-04]
 [ 6.24351570e-05]
 [ 7.10850045e-05]
 [ 2.78301948e-04]
 [-5.83479931e-05]
 [-3.04986170e-04]
 [ 8.65214367e-04]
 [-5.37113320e-04]
 [ 9.80800074e-04]
 [-3.07099046e-04]
 [ 2.94721114e-04]
 [-5.59173041e-04]
 [ 3.98467226e-04]
 [-8.41537173e-05]
 [-2.03963180e-05]
 [ 2.71674017e-05]
 [ 1.00445186e-04]
 [ 8.90601592e-05]]",1
"[[2.00480116e-07]
 [1.52600710e-09]
 [2.19540849e-09]
 [3.22409564e-08]
 [1.33584705e-09]
 [3.83797882e-08]
 [2.98322551e-07]
 [1.15545609e-07]
 [3.83241006e-07]
 [3.75229719e-08]
 [3.46161880e-08]
 [1.24363752e-07]
 [6.46348367e-08]
 [3.14971332e-09]
 [2.96358002e-10]
 [3.68049666e-10]
 [3.93001075e-09]
 [2.89531666e-09]]","[[2.00480116e-07]
 [1.52600710e-09]
 [2.19540849e-09]
 [3.22409564e-08]
 [1.33584705e-09]
 [3.83797882e-08]
 [2.98322551e-07]
 [1.15545609e-07]
 [3.83241006e-07]
 [3.75229719e-08]
 [3.46161880e-08]
 [1.24363752e-07]
 [6.46348367e-08]
 [3.14971332e-09]
 [2.96358002e-10]
 [3.68049666e-10]
 [3.93001075e-09]
 [2.89531666e-09]]","[[-1.34325018e-03]
 [-1.17192422e-04]
 [-1.40565559e-04]
 [-5.38673006e-04]
 [ 1.09647724e-04]
 [ 5.87722804e-04]
 [-1.63856735e-03]
 [ 1.01976001e-03]
 [-1.85719387e-03]
 [ 5.81125414e-04]
 [-5.58162783e-04]
 [ 1.05795736e-03]
 [-7.62701469e-04]
 [ 1.68366920e-04]
 [ 5.16451548e-05]
 [-5.75538617e-05]
 [-1.88069393e-04]
 [-1.61424440e-04]]",1
"[[3.88770354e-07]
 [3.05241947e-09]
 [3.77878286e-09]
 [6.01642373e-08]
 [2.65205947e-09]
 [7.22718924e-08]
 [5.88742085e-07]
 [2.26467070e-07]
 [7.57997953e-07]
 [7.40842554e-08]
 [6.82887685e-08]
 [2.46236215e-07]
 [1.23792246e-07]
 [5.33552062e-09]
 [2.73079413e-10]
 [5.30550183e-10]
 [8.02997746e-09]
 [6.37821485e-09]]","[[3.88770354e-07]
 [3.05241947e-09]
 [3.77878286e-09]
 [6.01642373e-08]
 [2.65205947e-09]
 [7.22718924e-08]
 [5.88742085e-07]
 [2.26467070e-07]
 [7.57997953e-07]
 [7.40842554e-08]
 [6.82887685e-08]
 [2.46236215e-07]
 [1.23792246e-07]
 [5.33552062e-09]
 [2.73079413e-10]
 [5.30550183e-10]
 [8.02997746e-09]
 [6.37821485e-09]]","[[ 1.87054355e-03]
 [ 1.65746117e-04]
 [ 1.84415416e-04]
 [ 7.35851979e-04]
 [-1.54494451e-04]
 [-8.06502964e-04]
 [ 2.30188592e-03]
 [-1.42765669e-03]
 [ 2.61189234e-03]
 [-8.16552692e-04]
 [ 7.83963594e-04]
 [-1.48866582e-03]
 [ 1.05552367e-03]
 [-2.19133944e-04]
 [-4.95753438e-05]
 [ 6.91010249e-05]
 [ 2.68830425e-04]
 [ 2.39591180e-04]]",1
"[7.24697951e-10 2.34157271e-08 1.67994196e-07 ... 1.14601778e-05
 6.50120160e-06 3.21802098e-10]","[7.24697951e-10 2.34157271e-08 1.67994196e-07 ... 1.14601778e-05
 6.50120160e-06 3.21802098e-10]","[ 8.07606436e-05  4.59065947e-04 -1.22961285e-03 ...  1.01558653e-02
  7.64923620e-03 -5.38165298e-05]",1
