epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
80,0.6936,0.6985,"[2.26690998 5.82193526 0.22187254 1.44997703 1.34252069 1.61346304
 0.77541194 2.34157348 2.98433851 3.11446092 1.40803427 4.72548848]",0.0721
81,0.6933,0.7039,"[2.21725546 5.77233131 0.17228222 1.40070722 1.38217663 1.66298646
 0.76537084 2.34408337 2.98674174 3.0646637  1.35864185 4.76864233]",0.0916
82,0.6936,0.6954,"[2.24270084 5.74647185 0.12302733 1.42214095 1.41175457 1.7121814
 0.77122947 2.33804105 2.98088927 3.04662941 1.3303551  4.80443853]",0.0985
83,0.693,0.6843,"[2.25214837 5.74687981 0.12125007 1.42754568 1.42412562 1.75188277
 0.73735097 2.37185899 3.01478558 3.09571827 1.33929282 4.80982688]",0.0912
84,0.693,0.7163,"[2.23244718 5.73128718 0.15118995 1.413652   1.45006642 1.73611594
 0.76926628 2.33996223 2.98291746 3.11078514 1.35697059 4.83082007]",0.0882
85,0.6932,0.6771,"[2.18303596 5.75221075 0.18336897 1.36420689 1.44027466 1.75911254
 0.75554452 2.35402533 2.99718154 3.15996221 1.40515664 4.80860794]",0.0842
86,0.6932,0.7004,"[2.15536135 5.75679023 0.23159053 1.33791575 1.44326699 1.74943694
 0.77173598 2.33791444 2.98118443 3.20892592 1.43693398 4.80636253]",0.0775
87,0.6933,0.6898,"[2.15415765 5.78612981 0.26172392 1.32986949 1.44262775 1.77091914
 0.76161815 2.34796494 2.99176056 3.25846917 1.47089624 4.78649168]",0.0643
88,0.6932,0.6996,"[2.19492853 5.79978682 0.29551742 1.36575788 1.47369573 1.7725011
 0.78956026 2.32007528 2.96389322 3.308035   1.46611176 4.79086567]",0.0491
89,0.6934,0.6928,"[2.21356183 5.8489852  0.33390727 1.3812129  1.45438912 1.8027605
 0.76560641 2.34601623 2.98983628 3.35769539 1.50018159 4.75101419]",0.0373
90,0.6936,0.7137,"[2.23331176 5.84413954 0.34417123 1.40080766 1.46984137 1.77482123
 0.78844995 2.32587009 2.96954974 3.40024188 1.49013694 4.76174481]",0.0396
91,0.6932,0.6858,"[2.2335393  5.85409533 0.35863711 1.39875406 1.46876724 1.76485652
 0.80604994 2.31188243 2.95499038 3.4415714  1.50787305 4.76348541]",0.0425
92,0.6936,0.6797,"[2.25767121 5.87206776 0.37128168 1.42022593 1.45107807 1.74184931
 0.79427955 2.32377626 2.96685783 3.46180423 1.5293526  4.74805611]",0.0449
93,0.6932,0.7015,"[2.27318495 5.87068153 0.38921505 1.42916988 1.45273962 1.69681127
 0.81246301 2.30576844 2.9488251  3.43785727 1.55447108 4.76340177]",0.0467
94,0.6929,0.6619,"[2.25537846 5.88930523 0.40258462 1.39482414 1.43052217 1.67863151
 0.78060504 2.33173117 2.97471826 3.41575383 1.58009516 4.74742581]",0.0368
95,0.6932,0.7028,"[2.21515702 5.84913591 0.43174872 1.34641023 1.45393661 1.63336333
 0.79873528 2.30829819 2.94870833 3.36602896 1.5879598  4.78923895]",0.03
96,0.693,0.7077,"[2.16649132 5.82903591 0.41605445 1.29694914 1.45074387 1.6394335
 0.78427675 2.3200071  2.95279825 3.31635831 1.62370075 4.80719719]",0.0375
97,0.6931,0.6955,"[2.17574597 5.79341131 0.3720632  1.29945874 1.48048261 1.67420999
 0.77218192 2.32817275 2.96029241 3.2802636  1.59140559 4.83685854]",0.0388
98,0.6931,0.709,"[2.22531294 5.78676359 0.33430213 1.34900057 1.51342789 1.70015941
 0.76417564 2.33602234 2.96799706 3.32749287 1.54283624 4.84488358]",0.0314
99,0.6934,0.6864,"[2.27464855 5.78873216 0.2858317  1.39829319 1.52023907 1.73712582
 0.74584335 2.35384763 2.98593257 3.36286133 1.49686929 4.84683777]",0.0482
100,0.6931,0.697,"[2.26969011 5.76098827 0.28594288 1.39278195 1.52530639 1.72947842
 0.74842519 2.34076589 2.97128506 3.31359003 1.49562268 4.86731209]",0.0506
101,0.693,0.6859,"[2.22015997 5.74009592 0.29989557 1.34323771 1.47691392 1.71615079
 0.74372562 2.340699   2.96957824 3.26387551 1.54384253 4.87328759]",0.0485
102,0.6931,0.6962,"[2.22148428 5.7282135  0.34908855 1.33745622 1.42929792 1.66699178
 0.74986885 2.33092615 2.95725131 3.21431583 1.59268502 4.89357363]",0.0488
