v,v_eff,m,t
"[[3.59563168e-07]
 [2.48573060e-07]
 [6.98186598e-09]
 [1.27219522e-08]
 [1.32854623e-07]
 [6.88744813e-08]
 [8.05218263e-07]
 [2.66202174e-07]
 [5.73091865e-08]
 [4.24873941e-07]
 [3.88415272e-08]
 [8.00422498e-09]
 [2.81751694e-08]
 [9.22110121e-08]
 [1.29946664e-07]
 [2.91901913e-07]
 [3.03775725e-07]
 [5.89189112e-07]
 [3.38794775e-08]
 [3.60412368e-07]
 [4.32579374e-09]
 [4.66328547e-09]
 [5.07621965e-08]
 [1.30865447e-08]]","[[3.59563168e-07]
 [2.48573060e-07]
 [6.98186598e-09]
 [1.27219522e-08]
 [1.32854623e-07]
 [6.88744813e-08]
 [8.05218263e-07]
 [2.66202174e-07]
 [5.73091865e-08]
 [4.24873941e-07]
 [3.88415272e-08]
 [8.00422498e-09]
 [2.81751694e-08]
 [9.22110121e-08]
 [1.29946664e-07]
 [2.91901913e-07]
 [3.03775725e-07]
 [5.89189112e-07]
 [3.38794775e-08]
 [3.60412368e-07]
 [4.32579374e-09]
 [4.66328547e-09]
 [5.07621965e-08]
 [1.30865447e-08]]","[[ 0.00179891]
 [-0.00149571]
 [-0.00025067]
 [ 0.00033837]
 [ 0.00109348]
 [-0.00078732]
 [ 0.00269202]
 [-0.00154784]
 [-0.00071818]
 [ 0.00195547]
 [-0.00059125]
 [-0.0002684 ]
 [ 0.00050356]
 [-0.00091099]
 [-0.00108144]
 [ 0.00162084]
 [-0.00165348]
 [ 0.00230276]
 [ 0.00055219]
 [-0.00180103]
 [-0.00019731]
 [-0.00020486]
 [-0.00067591]
 [ 0.00034319]]",1
"[[1.56546734e-07]
 [1.14780444e-07]
 [2.51814763e-09]
 [5.13095420e-09]
 [6.02800398e-08]
 [3.24710515e-08]
 [3.57851888e-07]
 [1.15601544e-07]
 [2.61764938e-08]
 [1.89567741e-07]
 [1.51688160e-08]
 [4.38787617e-09]
 [1.36839186e-08]
 [4.05979169e-08]
 [5.87926644e-08]
 [1.31730070e-07]
 [1.34146168e-07]
 [2.63928132e-07]
 [1.41046579e-08]
 [1.59380953e-07]
 [2.24742054e-09]
 [2.35834645e-09]
 [2.51577705e-08]
 [6.34125735e-09]]","[[1.56546734e-07]
 [1.14780444e-07]
 [2.51814763e-09]
 [5.13095420e-09]
 [6.02800398e-08]
 [3.24710515e-08]
 [3.57851888e-07]
 [1.15601544e-07]
 [2.61764938e-08]
 [1.89567741e-07]
 [1.51688160e-08]
 [4.38787617e-09]
 [1.36839186e-08]
 [4.05979169e-08]
 [5.87926644e-08]
 [1.31730070e-07]
 [1.34146168e-07]
 [2.63928132e-07]
 [1.41046579e-08]
 [1.59380953e-07]
 [2.24742054e-09]
 [2.35834645e-09]
 [2.51577705e-08]
 [6.34125735e-09]]","[[-0.00118698]
 [ 0.00101638]
 [ 0.00015054]
 [-0.00021489]
 [-0.00073656]
 [ 0.00054059]
 [-0.00179462]
 [ 0.00102001]
 [ 0.00048537]
 [-0.00130618]
 [ 0.00036949]
 [ 0.00019872]
 [-0.00035093]
 [ 0.00060447]
 [ 0.00072742]
 [-0.00108884]
 [ 0.00109878]
 [-0.00154122]
 [-0.00035629]
 [ 0.00119768]
 [ 0.00014222]
 [ 0.00014569]
 [ 0.00047584]
 [-0.0002389 ]]",1
"[[2.51361614e-07]
 [1.74348258e-07]
 [4.79973125e-09]
 [8.86778495e-09]
 [9.31154213e-08]
 [4.84226183e-08]
 [5.63398683e-07]
 [1.86029828e-07]
 [4.02046999e-08]
 [2.97356588e-07]
 [2.69945835e-08]
 [5.68996227e-09]
 [1.98673364e-08]
 [6.45330952e-08]
 [9.11484530e-08]
 [2.04450863e-07]
 [2.12476438e-07]
 [4.12353528e-07]
 [2.36728628e-08]
 [2.52135779e-07]
 [3.06950028e-09]
 [3.28689779e-09]
 [3.57541251e-08]
 [9.20856577e-09]]","[[2.51361614e-07]
 [1.74348258e-07]
 [4.79973125e-09]
 [8.86778495e-09]
 [9.31154213e-08]
 [4.84226183e-08]
 [5.63398683e-07]
 [1.86029828e-07]
 [4.02046999e-08]
 [2.97356588e-07]
 [2.69945835e-08]
 [5.68996227e-09]
 [1.98673364e-08]
 [6.45330952e-08]
 [9.11484530e-08]
 [2.04450863e-07]
 [2.12476438e-07]
 [4.12353528e-07]
 [2.36728628e-08]
 [2.52135779e-07]
 [3.06950028e-09]
 [3.28689779e-09]
 [3.57541251e-08]
 [9.20856577e-09]]","[[ 0.00150408]
 [-0.00125265]
 [-0.00020784]
 [ 0.00028251]
 [ 0.00091544]
 [-0.00066015]
 [ 0.0022518 ]
 [-0.00129394]
 [-0.00060153]
 [ 0.00163591]
 [-0.0004929 ]
 [-0.0002263 ]
 [ 0.00042285]
 [-0.0007621 ]
 [-0.00090572]
 [ 0.00135649]
 [-0.00138285]
 [ 0.00192644]
 [ 0.00046158]
 [-0.00150639]
 [-0.00016621]
 [-0.00017199]
 [-0.00056726]
 [ 0.00028788]]",1
"[1.83862904e-07 1.94934018e-10 1.96308593e-08 ... 1.18751989e-06
 1.32683660e-06 1.52545747e-04]","[1.83862904e-07 1.94934018e-10 1.96308593e-08 ... 1.18751989e-06
 1.32683660e-06 1.52545747e-04]","[ 1.28637714e-03  4.18856320e-05 -4.20330505e-04 ... -3.26920158e-03
 -3.45565181e-03  3.70528235e-02]",1
"[[5.99890074e-08]
 [4.37283091e-08]
 [9.97948972e-10]
 [1.97716372e-09]
 [2.29944036e-08]
 [1.23198683e-08]
 [1.36921951e-07]
 [4.43291238e-08]
 [9.96913023e-09]
 [7.24986714e-08]
 [5.87880190e-09]
 [1.63505565e-09]
 [5.16573879e-09]
 [1.55277324e-08]
 [2.23939473e-08]
 [5.03087721e-08]
 [5.13598099e-08]
 [1.00939512e-07]
 [5.40950279e-09]
 [6.09998184e-08]
 [8.39858196e-10]
 [8.91163698e-10]
 [9.51710749e-09]
 [2.40197971e-09]]","[[5.99890074e-08]
 [4.37283091e-08]
 [9.97948972e-10]
 [1.97716372e-09]
 [2.29944036e-08]
 [1.23198683e-08]
 [1.36921951e-07]
 [4.43291238e-08]
 [9.96913023e-09]
 [7.24986714e-08]
 [5.87880190e-09]
 [1.63505565e-09]
 [5.16573879e-09]
 [1.55277324e-08]
 [2.23939473e-08]
 [5.03087721e-08]
 [5.13598099e-08]
 [1.00939512e-07]
 [5.40950279e-09]
 [6.09998184e-08]
 [8.39858196e-10]
 [8.91163698e-10]
 [9.51710749e-09]
 [2.40197971e-09]]","[[-7.34779604e-04]
 [ 6.27339447e-04]
 [ 9.47709911e-05]
 [-1.33395928e-04]
 [-4.54917171e-04]
 [ 3.32984706e-04]
 [-1.11008899e-03]
 [ 6.31634478e-04]
 [ 2.99536596e-04]
 [-8.07767320e-04]
 [ 2.30020036e-04]
 [ 1.21307464e-04]
 [-2.15619222e-04]
 [ 3.73830966e-04]
 [ 4.48938220e-04]
 [-6.72888512e-04]
 [ 6.79881085e-04]
 [-9.53129375e-04]
 [-2.20647967e-04]
 [ 7.40944239e-04]
 [ 8.69409211e-05]
 [ 8.95570951e-05]
 [ 2.92666991e-04]
 [-1.47029988e-04]]",1
"[[3.46863567e-07]
 [2.50458440e-07]
 [5.30886211e-09]
 [1.18103382e-08]
 [1.32599263e-07]
 [7.15528287e-08]
 [7.85622884e-07]
 [2.55544042e-07]
 [5.78982524e-08]
 [4.16015459e-07]
 [3.46057781e-08]
 [9.56154408e-09]
 [3.04067308e-08]
 [9.02329192e-08]
 [1.31068185e-07]
 [2.88739591e-07]
 [2.95044767e-07]
 [5.76771507e-07]
 [3.24856614e-08]
 [3.50960314e-07]
 [5.04974957e-09]
 [5.00356840e-09]
 [5.39786990e-08]
 [1.37605722e-08]]","[[3.46863567e-07]
 [2.50458440e-07]
 [5.30886211e-09]
 [1.18103382e-08]
 [1.32599263e-07]
 [7.15528287e-08]
 [7.85622884e-07]
 [2.55544042e-07]
 [5.78982524e-08]
 [4.16015459e-07]
 [3.46057781e-08]
 [9.56154408e-09]
 [3.04067308e-08]
 [9.02329192e-08]
 [1.31068185e-07]
 [2.88739591e-07]
 [2.95044767e-07]
 [5.76771507e-07]
 [3.24856614e-08]
 [3.50960314e-07]
 [5.04974957e-09]
 [5.00356840e-09]
 [5.39786990e-08]
 [1.37605722e-08]]","[[-0.00176685]
 [ 0.00150137]
 [ 0.00021859]
 [-0.00032603]
 [-0.00109243]
 [ 0.00080248]
 [-0.00265906]
 [ 0.00151654]
 [ 0.00072186]
 [-0.00193498]
 [ 0.00055808]
 [ 0.00029335]
 [-0.00052313]
 [ 0.00090116]
 [ 0.0010861 ]
 [-0.00161203]
 [ 0.00162954]
 [-0.00227836]
 [-0.00054071]
 [ 0.00177726]
 [ 0.00021318]
 [ 0.00021221]
 [ 0.000697  ]
 [-0.00035192]]",1
"[[1.06683850e-07]
 [7.27812475e-08]
 [1.96050915e-09]
 [3.89908744e-09]
 [3.91895390e-08]
 [2.03953454e-08]
 [2.36874180e-07]
 [7.87848095e-08]
 [1.70044877e-08]
 [1.24941730e-07]
 [1.17899541e-08]
 [2.35997390e-09]
 [8.42810039e-09]
 [2.74577256e-08]
 [3.88670967e-08]
 [8.57815547e-08]
 [8.94946378e-08]
 [1.72557052e-07]
 [1.04268893e-08]
 [1.06315544e-07]
 [1.31369731e-09]
 [1.32955194e-09]
 [1.46420368e-08]
 [3.81625578e-09]]","[[1.06683850e-07]
 [7.27812475e-08]
 [1.96050915e-09]
 [3.89908744e-09]
 [3.91895390e-08]
 [2.03953454e-08]
 [2.36874180e-07]
 [7.87848095e-08]
 [1.70044877e-08]
 [1.24941730e-07]
 [1.17899541e-08]
 [2.35997390e-09]
 [8.42810039e-09]
 [2.74577256e-08]
 [3.88670967e-08]
 [8.57815547e-08]
 [8.94946378e-08]
 [1.72557052e-07]
 [1.04268893e-08]
 [1.06315544e-07]
 [1.31369731e-09]
 [1.32955194e-09]
 [1.46420368e-08]
 [3.81625578e-09]]","[[ 0.00097987]
 [-0.00080934]
 [-0.00013283]
 [ 0.00018733]
 [ 0.00059389]
 [-0.00042844]
 [ 0.00146009]
 [-0.00084206]
 [-0.0003912 ]
 [ 0.00106041]
 [-0.00032574]
 [-0.00014574]
 [ 0.00027541]
 [-0.00049711]
 [-0.00059144]
 [ 0.00087865]
 [-0.00089747]
 [ 0.0012462 ]
 [ 0.00030634]
 [-0.00097818]
 [-0.00010873]
 [-0.00010939]
 [-0.00036301]
 [ 0.00018533]]",1
"[2.53829944e-07 3.71304254e-10 2.75158656e-08 ... 1.66533068e-06
 1.85247812e-06 2.13198433e-04]","[2.53829944e-07 3.71304254e-10 2.75158656e-08 ... 1.66533068e-06
 1.85247812e-06 2.13198433e-04]","[ 1.51144616e-03  5.78077701e-05 -4.97637208e-04 ... -3.87143076e-03
 -4.08317317e-03  4.38039484e-02]",1
"[[1.44591851e-07]
 [1.03540820e-07]
 [2.32120585e-09]
 [4.96074548e-09]
 [5.49175109e-08]
 [2.94099663e-08]
 [3.26769703e-07]
 [1.06622619e-07]
 [2.39232242e-08]
 [1.72918064e-07]
 [1.46512299e-08]
 [3.83257584e-09]
 [1.24116397e-08]
 [3.75106457e-08]
 [5.41765820e-08]
 [1.19781540e-07]
 [1.22822916e-07]
 [2.39742172e-07]
 [1.35589567e-08]
 [1.46035958e-07]
 [2.03251829e-09]
 [2.04438203e-09]
 [2.20906946e-08]
 [5.64400677e-09]]","[[1.44591851e-07]
 [1.03540820e-07]
 [2.32120585e-09]
 [4.96074548e-09]
 [5.49175109e-08]
 [2.94099663e-08]
 [3.26769703e-07]
 [1.06622619e-07]
 [2.39232242e-08]
 [1.72918064e-07]
 [1.46512299e-08]
 [3.83257584e-09]
 [1.24116397e-08]
 [3.75106457e-08]
 [5.41765820e-08]
 [1.19781540e-07]
 [1.22822916e-07]
 [2.39742172e-07]
 [1.35589567e-08]
 [1.46035958e-07]
 [2.03251829e-09]
 [2.04438203e-09]
 [2.20906946e-08]
 [5.64400677e-09]]","[[-0.00114076]
 [ 0.00096533]
 [ 0.00014454]
 [-0.0002113 ]
 [-0.00070303]
 [ 0.00051448]
 [-0.00171491]
 [ 0.00097959]
 [ 0.00046401]
 [-0.0012475 ]
 [ 0.00036313]
 [ 0.00018572]
 [-0.00033422]
 [ 0.00058103]
 [ 0.00069828]
 [-0.00103828]
 [ 0.00105138]
 [-0.0014689 ]
 [-0.00034933]
 [ 0.00114644]
 [ 0.00013525]
 [ 0.00013564]
 [ 0.00044589]
 [-0.00022538]]",1
"[[3.54108577e-08]
 [2.42734897e-08]
 [6.34375866e-10]
 [1.28933335e-09]
 [1.30570554e-08]
 [6.82491966e-09]
 [7.87187714e-08]
 [2.61358534e-08]
 [5.67293937e-09]
 [4.15378337e-08]
 [3.88086791e-09]
 [8.02735760e-10]
 [2.83270704e-09]
 [9.12799307e-09]
 [1.29646177e-08]
 [2.85499620e-08]
 [2.97259154e-08]
 [5.73642906e-08]
 [3.45907201e-09]
 [3.53252526e-08]
 [4.45592370e-10]
 [4.46602554e-10]
 [4.91294122e-09]
 [1.27897337e-09]]","[[3.54108577e-08]
 [2.42734897e-08]
 [6.34375866e-10]
 [1.28933335e-09]
 [1.30570554e-08]
 [6.82491966e-09]
 [7.87187714e-08]
 [2.61358534e-08]
 [5.67293937e-09]
 [4.15378337e-08]
 [3.88086791e-09]
 [8.02735760e-10]
 [2.83270704e-09]
 [9.12799307e-09]
 [1.29646177e-08]
 [2.85499620e-08]
 [2.97259154e-08]
 [5.73642906e-08]
 [3.45907201e-09]
 [3.53252526e-08]
 [4.45592370e-10]
 [4.46602554e-10]
 [4.91294122e-09]
 [1.27897337e-09]]","[[ 5.64533187e-04]
 [-4.67398553e-04]
 [-7.55604579e-05]
 [ 1.07721865e-04]
 [ 3.42802420e-04]
 [-2.47839216e-04]
 [ 8.41705972e-04]
 [-4.84997609e-04]
 [-2.25956753e-04]
 [ 6.11424977e-04]
 [-1.86889837e-04]
 [-8.49977755e-05]
 [ 1.59669544e-04]
 [-2.86621593e-04]
 [-3.41586825e-04]
 [ 5.06902020e-04]
 [-5.17236154e-04]
 [ 7.18525306e-04]
 [ 1.76441628e-04]
 [-5.63850400e-04]
 [-6.33271768e-05]
 [-6.33989194e-05]
 [-2.10277129e-04]
 [ 1.07288212e-04]]",1
"[[5.66831438e-08]
 [4.03647834e-08]
 [9.38116558e-10]
 [1.95494546e-09]
 [2.14363906e-08]
 [1.14206823e-08]
 [1.27905604e-07]
 [4.18216555e-08]
 [9.32306475e-09]
 [6.76537989e-08]
 [5.80243437e-09]
 [1.46381534e-09]
 [4.79821305e-09]
 [1.46774196e-08]
 [2.11205711e-08]
 [4.68030827e-08]
 [4.81005007e-08]
 [9.37964495e-08]
 [5.32062237e-09]
 [5.71795061e-08]
 [7.78464151e-10]
 [7.90731634e-10]
 [8.55334743e-09]
 [2.18915810e-09]]","[[5.66831438e-08]
 [4.03647834e-08]
 [9.38116558e-10]
 [1.95494546e-09]
 [2.14363906e-08]
 [1.14206823e-08]
 [1.27905604e-07]
 [4.18216555e-08]
 [9.32306475e-09]
 [6.76537989e-08]
 [5.80243437e-09]
 [1.46381534e-09]
 [4.79821305e-09]
 [1.46774196e-08]
 [2.11205711e-08]
 [4.68030827e-08]
 [4.81005007e-08]
 [9.37964495e-08]
 [5.32062237e-09]
 [5.71795061e-08]
 [7.78464151e-10]
 [7.90731634e-10]
 [8.55334743e-09]
 [2.18915810e-09]]","[[-7.14246662e-04]
 [ 6.02729666e-04]
 [ 9.18860654e-05]
 [-1.32644296e-04]
 [-4.39235148e-04]
 [ 3.20602778e-04]
 [-1.07291679e-03]
 [ 6.13510309e-04]
 [ 2.89668056e-04]
 [-7.80310316e-04]
 [ 2.28521135e-04]
 [ 1.14779519e-04]
 [-2.07807405e-04]
 [ 3.63451202e-04]
 [ 4.35987546e-04]
 [-6.49020604e-04]
 [ 6.57954791e-04]
 [-9.18786180e-04]
 [-2.18827789e-04]
 [ 7.17367099e-04]
 [ 8.37029113e-05]
 [ 8.43598524e-05]
 [ 2.77452927e-04]
 [-1.40365319e-04]]",1
"[9.61342034e-10 3.01254478e-13 1.01530944e-10 ... 6.21987736e-09
 6.82266144e-09 7.87997543e-07]","[9.61342034e-10 3.01254478e-13 1.01530944e-10 ... 6.21987736e-09
 6.82266144e-09 7.87997543e-07]","[-9.30165486e-05 -1.64659962e-06  3.02287694e-05 ...  2.36598597e-04
  2.47798210e-04 -2.66307677e-03]",1
"[[5.39212516e-07]
 [3.62891775e-07]
 [1.06194425e-08]
 [1.99268650e-08]
 [1.95984528e-07]
 [1.00712912e-07]
 [1.19303847e-06]
 [3.98796537e-07]
 [8.47093177e-08]
 [6.28555575e-07]
 [6.09922945e-08]
 [1.11215017e-08]
 [4.11148538e-08]
 [1.38165144e-07]
 [1.93746746e-07]
 [4.30199597e-07]
 [4.51353882e-07]
 [8.68191330e-07]
 [5.27973104e-08]
 [5.35771184e-07]
 [6.24378167e-09]
 [6.49493979e-09]
 [7.17437997e-08]
 [1.87724499e-08]]","[[5.39212516e-07]
 [3.62891775e-07]
 [1.06194425e-08]
 [1.99268650e-08]
 [1.95984528e-07]
 [1.00712912e-07]
 [1.19303847e-06]
 [3.98796537e-07]
 [8.47093177e-08]
 [6.28555575e-07]
 [6.09922945e-08]
 [1.11215017e-08]
 [4.11148538e-08]
 [1.38165144e-07]
 [1.93746746e-07]
 [4.30199597e-07]
 [4.51353882e-07]
 [8.68191330e-07]
 [5.27973104e-08]
 [5.35771184e-07]
 [6.24378167e-09]
 [6.49493979e-09]
 [7.17437997e-08]
 [1.87724499e-08]]","[[ 0.00220293]
 [-0.00180721]
 [-0.00030915]
 [ 0.00042349]
 [ 0.0013281 ]
 [-0.00095206]
 [ 0.00327679]
 [-0.00189451]
 [-0.00087315]
 [ 0.00237844]
 [-0.0007409 ]
 [-0.00031638]
 [ 0.0006083 ]
 [-0.00111512]
 [-0.0013205 ]
 [ 0.00196769]
 [-0.00201549]
 [ 0.0027953 ]
 [ 0.00068933]
 [-0.00219589]
 [-0.00023705]
 [-0.00024177]
 [-0.00080355]
 [ 0.00041104]]",1
"[[3.58566314e-08]
 [2.54900665e-08]
 [5.99917212e-10]
 [1.23823029e-09]
 [1.35413341e-08]
 [7.20334467e-09]
 [8.08807287e-08]
 [2.64630242e-08]
 [5.88684892e-09]
 [4.27739774e-08]
 [3.68276912e-09]
 [9.17448687e-10]
 [3.02099736e-09]
 [9.27998644e-09]
 [1.33347619e-08]
 [2.95790135e-08]
 [3.04237154e-08]
 [5.93067671e-08]
 [3.36587981e-09]
 [3.61580849e-08]
 [4.88442371e-10]
 [4.98090780e-10]
 [5.38998338e-09]
 [1.37956532e-09]]","[[3.58566314e-08]
 [2.54900665e-08]
 [5.99917212e-10]
 [1.23823029e-09]
 [1.35413341e-08]
 [7.20334467e-09]
 [8.08807287e-08]
 [2.64630242e-08]
 [5.88684892e-09]
 [4.27739774e-08]
 [3.68276912e-09]
 [9.17448687e-10]
 [3.02099736e-09]
 [9.27998644e-09]
 [1.33347619e-08]
 [2.95790135e-08]
 [3.04237154e-08]
 [5.93067671e-08]
 [3.36587981e-09]
 [3.61580849e-08]
 [4.88442371e-10]
 [4.98090780e-10]
 [5.38998338e-09]
 [1.37956532e-09]]","[[-5.68075420e-04]
 [ 4.78968265e-04]
 [ 7.34796224e-05]
 [-1.05565490e-04]
 [-3.49101714e-04]
 [ 2.54617560e-04]
 [-8.53186122e-04]
 [ 4.88023788e-04]
 [ 2.30177410e-04]
 [-6.20456120e-04]
 [ 1.82057469e-04]
 [ 9.08682463e-05]
 [-1.64890801e-04]
 [ 2.88998059e-04]
 [ 3.46428719e-04]
 [-5.15956511e-04]
 [ 5.23271859e-04]
 [-7.30589422e-04]
 [-1.74048609e-04]
 [ 5.70458381e-04]
 [ 6.63021971e-05]
 [ 6.69538425e-05]
 [ 2.20249519e-04]
 [-1.11427501e-04]]",1
"[[4.60139636e-07]
 [3.25911655e-07]
 [6.86574777e-09]
 [1.63073539e-08]
 [1.74087261e-07]
 [9.37357795e-08]
 [1.03161221e-06]
 [3.38365473e-07]
 [7.63287115e-08]
 [5.45867944e-07]
 [4.75743341e-08]
 [1.22373596e-08]
 [4.00235779e-08]
 [1.19898870e-07]
 [1.74186767e-07]
 [3.78018124e-07]
 [3.88259455e-07]
 [7.53624833e-07]
 [4.47579355e-08]
 [4.62338475e-07]
 [6.67279707e-09]
 [6.28922779e-09]
 [6.87001973e-08]
 [1.77281426e-08]]","[[4.60139636e-07]
 [3.25911655e-07]
 [6.86574777e-09]
 [1.63073539e-08]
 [1.74087261e-07]
 [9.37357795e-08]
 [1.03161221e-06]
 [3.38365473e-07]
 [7.63287115e-08]
 [5.45867944e-07]
 [4.75743341e-08]
 [1.22373596e-08]
 [4.00235779e-08]
 [1.19898870e-07]
 [1.74186767e-07]
 [3.78018124e-07]
 [3.88259455e-07]
 [7.53624833e-07]
 [4.47579355e-08]
 [4.62338475e-07]
 [6.67279707e-09]
 [6.28922779e-09]
 [6.87001973e-08]
 [1.77281426e-08]]","[[-0.00203501]
 [ 0.00171266]
 [ 0.00024858]
 [-0.0003831 ]
 [-0.00125171]
 [ 0.00091849]
 [-0.00304705]
 [ 0.00174508]
 [ 0.00082883]
 [-0.00221649]
 [ 0.00065435]
 [ 0.00033187]
 [-0.00060018]
 [ 0.00103879]
 [ 0.00125207]
 [-0.0018445 ]
 [ 0.00186931]
 [-0.00260435]
 [-0.00063468]
 [ 0.00203986]
 [ 0.00024506]
 [ 0.00023791]
 [ 0.00078632]
 [-0.00039944]]",1
"[2.29504641e-09 1.81003837e-12 2.47150017e-10 ... 1.50987593e-08
 1.65655996e-08 1.91295751e-06]","[2.29504641e-09 1.81003837e-12 2.47150017e-10 ... 1.50987593e-08
 1.65655996e-08 1.91295751e-06]","[-1.43719928e-04 -4.03612999e-06  4.71630168e-05 ...  3.68631027e-04
  3.86122256e-04 -4.14929122e-03]",1
"[[1.59181369e-08]
 [1.06934197e-08]
 [2.80106752e-10]
 [6.01358213e-10]
 [5.80358796e-09]
 [3.02477091e-09]
 [3.50243105e-08]
 [1.17286669e-08]
 [2.53081354e-09]
 [1.84635906e-08]
 [1.80537655e-09]
 [3.45928174e-10]
 [1.25984429e-09]
 [4.10817278e-09]
 [5.83178498e-09]
 [1.26602792e-08]
 [1.32538113e-08]
 [2.53955964e-08]
 [1.61222265e-09]
 [1.57653739e-08]
 [1.98429444e-10]
 [1.89418998e-10]
 [2.11239326e-09]
 [5.56889246e-10]]","[[1.59181369e-08]
 [1.06934197e-08]
 [2.80106752e-10]
 [6.01358213e-10]
 [5.80358796e-09]
 [3.02477091e-09]
 [3.50243105e-08]
 [1.17286669e-08]
 [2.53081354e-09]
 [1.84635906e-08]
 [1.80537655e-09]
 [3.45928174e-10]
 [1.25984429e-09]
 [4.10817278e-09]
 [5.83178498e-09]
 [1.26602792e-08]
 [1.32538113e-08]
 [2.53955964e-08]
 [1.61222265e-09]
 [1.57653739e-08]
 [1.98429444e-10]
 [1.89418998e-10]
 [2.11239326e-09]
 [5.56889246e-10]]","[[ 3.78501297e-04]
 [-3.10226977e-04]
 [-5.02091702e-05]
 [ 7.35678185e-05]
 [ 2.28543851e-04]
 [-1.64993752e-04]
 [ 5.61443492e-04]
 [-3.24896909e-04]
 [-1.50921575e-04]
 [ 4.07642387e-04]
 [-1.27469169e-04]
 [-5.57974333e-05]
 [ 1.06482856e-04]
 [-1.92285088e-04]
 [-2.29098374e-04]
 [ 3.37553718e-04]
 [-3.45375595e-04]
 [ 4.78079876e-04]
 [ 1.20457477e-04]
 [-3.76680720e-04]
 [-4.22594959e-05]
 [-4.12888723e-05]
 [-1.37882339e-04]
 [ 7.07955028e-05]]",1
"[[1.16103408e-06]
 [7.72942765e-07]
 [2.41066447e-08]
 [4.32911868e-08]
 [4.18453195e-07]
 [2.12839717e-07]
 [2.56159655e-06]
 [8.59672078e-07]
 [1.80295370e-07]
 [1.34835170e-06]
 [1.33742193e-07]
 [2.26212064e-08]
 [8.60467644e-08]
 [2.96444078e-07]
 [4.12622488e-07]
 [9.20535605e-07]
 [9.70109530e-07]
 [1.86250890e-06]
 [1.13861047e-07]
 [1.15092789e-06]
 [1.27914434e-08]
 [1.36066166e-08]
 [1.50664784e-07]
 [3.95564345e-08]]","[[1.16103408e-06]
 [7.72942765e-07]
 [2.41066447e-08]
 [4.32911868e-08]
 [4.18453195e-07]
 [2.12839717e-07]
 [2.56159655e-06]
 [8.59672078e-07]
 [1.80295370e-07]
 [1.34835170e-06]
 [1.33742193e-07]
 [2.26212064e-08]
 [8.60467644e-08]
 [2.96444078e-07]
 [4.12622488e-07]
 [9.20535605e-07]
 [9.70109530e-07]
 [1.86250890e-06]
 [1.13861047e-07]
 [1.15092789e-06]
 [1.27914434e-08]
 [1.36066166e-08]
 [1.50664784e-07]
 [3.95564345e-08]]","[[ 0.00323254]
 [-0.00263751]
 [-0.00046579]
 [ 0.0006242 ]
 [ 0.00194064]
 [-0.00138404]
 [ 0.0048015 ]
 [-0.00278156]
 [-0.00127384]
 [ 0.00348356]
 [-0.00109712]
 [-0.00045121]
 [ 0.00088001]
 [-0.0016334 ]
 [-0.00192707]
 [ 0.00287834]
 [-0.00295482]
 [ 0.00409421]
 [ 0.0010123 ]
 [-0.00321844]
 [-0.0003393 ]
 [-0.00034994]
 [-0.00116447]
 [ 0.00059666]]",1
"[[1.70454362e-09]
 [1.20136773e-09]
 [2.98785504e-11]
 [5.93251674e-11]
 [6.39438840e-10]
 [3.37441603e-10]
 [3.83607644e-09]
 [1.25914768e-09]
 [2.77301742e-10]
 [2.02729315e-09]
 [1.77831990e-10]
 [4.18379470e-11]
 [1.40497997e-10]
 [4.39896581e-10]
 [6.28409239e-10]
 [1.39907349e-09]
 [1.44417406e-09]
 [2.81089196e-09]
 [1.60224323e-10]
 [1.71568544e-09]
 [2.23765210e-11]
 [2.31881121e-11]
 [2.51345313e-10]
 [6.44899759e-11]]","[[1.70454362e-09]
 [1.20136773e-09]
 [2.98785504e-11]
 [5.93251674e-11]
 [6.39438840e-10]
 [3.37441603e-10]
 [3.83607644e-09]
 [1.25914768e-09]
 [2.77301742e-10]
 [2.02729315e-09]
 [1.77831990e-10]
 [4.18379470e-11]
 [1.40497997e-10]
 [4.39896581e-10]
 [6.28409239e-10]
 [1.39907349e-09]
 [1.44417406e-09]
 [2.81089196e-09]
 [1.60224323e-10]
 [1.71568544e-09]
 [2.23765210e-11]
 [2.31881121e-11]
 [2.51345313e-10]
 [6.44899759e-11]]","[[ 1.23858357e-04]
 [-1.03982256e-04]
 [-1.63983827e-05]
 [ 2.31068498e-05]
 [ 7.58613838e-05]
 [-5.51087509e-05]
 [ 1.85808202e-04]
 [-1.06453413e-04]
 [-4.99571384e-05]
 [ 1.35076417e-04]
 [-4.00060984e-05]
 [-1.94046779e-05]
 [ 3.55595553e-05]
 [-6.29211350e-05]
 [-7.52042761e-05]
 [ 1.12212573e-04]
 [-1.14006871e-04]
 [ 1.59053537e-04]
 [ 3.79739240e-05]
 [-1.24262500e-04]
 [-1.41911483e-05]
 [-1.44462109e-05]
 [-4.75616213e-05]
 [ 2.40916953e-05]]",1
"[5.64214436e-07 5.35743143e-12 5.86786016e-08 ... 3.65312203e-06
 3.91487653e-06 4.54714265e-04]","[5.64214436e-07 5.35743143e-12 5.86786016e-08 ... 3.65312203e-06
 3.91487653e-06 4.54714265e-04]","[-2.25342626e-03  6.94383776e-06  7.26709993e-04 ...  5.73394265e-03
  5.93581408e-03 -6.39720907e-02]",1
