v,v_eff,m,t
"[3.49368539e-10 1.47933614e-08 7.75914996e-09 ... 4.14451137e-08
 1.50530170e-07 5.22778595e-07]","[3.49368539e-10 1.47933614e-08 7.75914996e-09 ... 4.14451137e-08
 1.50530170e-07 5.22778595e-07]","[-5.60742084e-05 -3.64883889e-04  2.64258112e-04 ...  6.10742191e-04
 -1.16394653e-03  2.16910289e-03]",1
"[[1.01257542e-11]
 [1.24924189e-11]
 [5.20242808e-13]
 [3.57829082e-13]
 [3.85710441e-12]
 [1.78165857e-12]
 [1.05621323e-12]
 [1.52702646e-11]
 [4.69767929e-13]
 [4.64842141e-12]
 [3.87550270e-13]
 [3.39811700e-13]
 [8.63559230e-13]
 [5.91310742e-12]
 [4.45538469e-12]
 [1.05952473e-12]
 [1.20655828e-13]
 [9.52605700e-12]]","[[1.01257542e-11]
 [1.24924189e-11]
 [5.20242808e-13]
 [3.57829082e-13]
 [3.85710441e-12]
 [1.78165857e-12]
 [1.05621323e-12]
 [1.52702646e-11]
 [4.69767929e-13]
 [4.64842141e-12]
 [3.87550270e-13]
 [3.39811700e-13]
 [8.63559230e-13]
 [5.91310742e-12]
 [4.45538469e-12]
 [1.05952473e-12]
 [1.20655828e-13]
 [9.52605700e-12]]","[[ 9.54629709e-06]
 [ 1.06033848e-05]
 [-2.16383578e-06]
 [ 1.79456450e-06]
 [-5.89185367e-06]
 [-4.00436351e-06]
 [ 3.08316705e-06]
 [-1.17231558e-05]
 [-2.05618855e-06]
 [-6.46805942e-06]
 [-1.86760607e-06]
 [-1.74880110e-06]
 [-2.78783663e-06]
 [-7.29506455e-06]
 [-6.33233466e-06]
 [ 3.08799653e-06]
 [ 1.04206643e-06]
 [ 9.25929333e-06]]",1
"[[4.13681710e-07]
 [5.09086770e-07]
 [2.08645345e-08]
 [1.50863448e-08]
 [1.56568514e-07]
 [7.26173489e-08]
 [4.38136657e-08]
 [6.18868932e-07]
 [1.94835071e-08]
 [1.89140757e-07]
 [1.56513621e-08]
 [1.36763585e-08]
 [3.47992240e-08]
 [2.37090604e-07]
 [1.81376137e-07]
 [4.31203472e-08]
 [5.40269318e-09]
 [3.90215749e-07]]","[[4.13681710e-07]
 [5.09086770e-07]
 [2.08645345e-08]
 [1.50863448e-08]
 [1.56568514e-07]
 [7.26173489e-08]
 [4.38136657e-08]
 [6.18868932e-07]
 [1.94835071e-08]
 [1.89140757e-07]
 [1.56513621e-08]
 [1.36763585e-08]
 [3.47992240e-08]
 [2.37090604e-07]
 [1.81376137e-07]
 [4.31203472e-08]
 [5.40269318e-09]
 [3.90215749e-07]]","[[ 0.00192954]
 [ 0.00214051]
 [-0.00043334]
 [ 0.00036848]
 [-0.00118706]
 [-0.00080843]
 [ 0.00062795]
 [-0.00236005]
 [-0.00041875]
 [-0.00130471]
 [-0.00037532]
 [-0.00035084]
 [-0.00055964]
 [-0.00146076]
 [-0.00127765]
 [ 0.00062296]
 [ 0.00022051]
 [ 0.00187402]]",1
"[[6.48339202e-09]
 [8.03026001e-09]
 [3.52324862e-10]
 [2.18414582e-10]
 [2.48994194e-09]
 [1.15640111e-09]
 [6.62218382e-10]
 [9.80462246e-09]
 [3.06530668e-10]
 [2.98356849e-09]
 [2.47115006e-10]
 [2.08966395e-10]
 [5.68480963e-10]
 [3.82645706e-09]
 [2.86832168e-09]
 [6.78797209e-10]
 [6.98103852e-11]
 [6.09357725e-09]]","[[6.48339202e-09]
 [8.03026001e-09]
 [3.52324862e-10]
 [2.18414582e-10]
 [2.48994194e-09]
 [1.15640111e-09]
 [6.62218382e-10]
 [9.80462246e-09]
 [3.06530668e-10]
 [2.98356849e-09]
 [2.47115006e-10]
 [2.08966395e-10]
 [5.68480963e-10]
 [3.82645706e-09]
 [2.86832168e-09]
 [6.78797209e-10]
 [6.98103852e-11]
 [6.09357725e-09]]","[[-2.41558540e-04]
 [-2.68835154e-04]
 [ 5.63109559e-05]
 [-4.43365678e-05]
 [ 1.49697954e-04]
 [ 1.02017694e-04]
 [-7.72008124e-05]
 [ 2.97054881e-04]
 [ 5.25240518e-05]
 [ 1.63866154e-04]
 [ 4.71596762e-05]
 [ 4.33670100e-05]
 [ 7.15285164e-05]
 [ 1.85575089e-04]
 [ 1.60670144e-04]
 [-7.81612108e-05]
 [-2.50657828e-05]
 [-2.34184105e-04]]",1
"[7.86274771e-09 3.55274058e-07 1.78228491e-07 ... 9.83535588e-07
 3.91378884e-06 1.25584220e-05]","[7.86274771e-09 3.55274058e-07 1.78228491e-07 ... 9.83535588e-07
 3.91378884e-06 1.25584220e-05]","[ 0.00026602  0.00178815 -0.00126651 ... -0.0029752   0.00593499
 -0.01063136]",1
"[[1.81401765e-07]
 [2.23555104e-07]
 [9.27851700e-09]
 [6.50258313e-09]
 [6.88753554e-08]
 [3.19236913e-08]
 [1.90602623e-08]
 [2.72201038e-07]
 [8.52230317e-09]
 [8.30714551e-08]
 [6.88626644e-09]
 [5.99255400e-09]
 [1.53874504e-08]
 [1.04767251e-07]
 [7.96883538e-08]
 [1.89340131e-08]
 [2.26857353e-09]
 [1.70939523e-07]]","[[1.81401765e-07]
 [2.23555104e-07]
 [9.27851700e-09]
 [6.50258313e-09]
 [6.88753554e-08]
 [3.19236913e-08]
 [1.90602623e-08]
 [2.72201038e-07]
 [8.52230317e-09]
 [8.30714551e-08]
 [6.88626644e-09]
 [5.99255400e-09]
 [1.53874504e-08]
 [1.04767251e-07]
 [7.96883538e-08]
 [1.89340131e-08]
 [2.26857353e-09]
 [1.70939523e-07]]","[[ 0.00127774]
 [ 0.00141845]
 [-0.00028898]
 [ 0.00024192]
 [-0.00078732]
 [-0.00053602]
 [ 0.00041418]
 [-0.00156519]
 [-0.00027695]
 [-0.00086466]
 [-0.00024895]
 [-0.00023223]
 [-0.00037214]
 [-0.00097103]
 [-0.00084687]
 [ 0.0004128 ]
 [ 0.00014289]
 [ 0.00124034]]",1
"[[3.79119164e-08]
 [4.69906825e-08]
 [2.07504195e-09]
 [1.26576774e-09]
 [1.45841204e-08]
 [6.77138781e-09]
 [3.85661996e-09]
 [5.74189796e-08]
 [1.79056734e-09]
 [1.74616248e-08]
 [1.44730295e-09]
 [1.22112293e-09]
 [3.33868655e-09]
 [2.24609187e-08]
 [1.67886206e-08]
 [3.97207599e-09]
 [3.98553645e-10]
 [3.56146332e-08]]","[[3.79119164e-08]
 [4.69906825e-08]
 [2.07504195e-09]
 [1.26576774e-09]
 [1.45841204e-08]
 [6.77138781e-09]
 [3.85661996e-09]
 [5.74189796e-08]
 [1.79056734e-09]
 [1.74616248e-08]
 [1.44730295e-09]
 [1.22112293e-09]
 [3.33868655e-09]
 [2.24609187e-08]
 [1.67886206e-08]
 [3.97207599e-09]
 [3.98553645e-10]
 [3.56146332e-08]]","[[-5.84129478e-04]
 [-6.50320031e-04]
 [ 1.36657885e-04]
 [-1.06732889e-04]
 [ 3.62294195e-04]
 [ 2.46865328e-04]
 [-1.86305071e-04]
 [ 7.18867732e-04]
 [ 1.26945288e-04]
 [ 3.96427324e-04]
 [ 1.14130305e-04]
 [ 1.04833708e-04]
 [ 1.73344106e-04]
 [ 4.49609017e-04]
 [ 3.88712729e-04]
 [-1.89073224e-04]
 [-5.98914252e-05]
 [-5.66155189e-04]]",1
"[[5.57905646e-07]
 [6.92506206e-07]
 [3.04938763e-08]
 [1.82773007e-08]
 [2.15175262e-07]
 [9.93369445e-08]
 [5.62644318e-08]
 [8.50356017e-07]
 [2.58303523e-08]
 [2.57352368e-07]
 [2.15520605e-08]
 [1.83998268e-08]
 [4.92141736e-08]
 [3.34940900e-07]
 [2.47555772e-07]
 [5.86401229e-08]
 [5.50684634e-09]
 [5.22984261e-07]]","[[5.57905646e-07]
 [6.92506206e-07]
 [3.04938763e-08]
 [1.82773007e-08]
 [2.15175262e-07]
 [9.93369445e-08]
 [5.62644318e-08]
 [8.50356017e-07]
 [2.58303523e-08]
 [2.57352368e-07]
 [2.15520605e-08]
 [1.83998268e-08]
 [4.92141736e-08]
 [3.34940900e-07]
 [2.47555772e-07]
 [5.86401229e-08]
 [5.50684634e-09]
 [5.22984261e-07]]","[[-0.00224079]
 [-0.00249651]
 [ 0.00052387]
 [-0.00040558]
 [ 0.00139161]
 [ 0.00094553]
 [-0.0007116 ]
 [ 0.00276644]
 [ 0.00048215]
 [ 0.0015219 ]
 [ 0.00044042]
 [ 0.00040694]
 [ 0.00066553]
 [ 0.00173622]
 [ 0.00149265]
 [-0.00072647]
 [-0.00022262]
 [-0.00216953]]",1
"[4.34655411e-10 1.79279741e-08 9.58054620e-09 ... 5.07885290e-08
 1.73658374e-07 6.30351446e-07]","[4.34655411e-10 1.79279741e-08 9.58054620e-09 ... 5.07885290e-08
 1.73658374e-07 6.30351446e-07]","[ 6.25451733e-05  4.01686155e-04 -2.93640794e-04 ... -6.76089314e-04
  1.25017014e-03 -2.38184026e-03]",1
"[[4.35115861e-09]
 [5.36893560e-09]
 [2.21852648e-10]
 [1.53517606e-10]
 [1.65578147e-09]
 [7.63105788e-10]
 [4.53815606e-10]
 [6.56828548e-09]
 [2.00486291e-10]
 [1.99516897e-09]
 [1.67044862e-10]
 [1.47095621e-10]
 [3.69298431e-10]
 [2.54433774e-09]
 [1.91482839e-09]
 [4.55585953e-10]
 [5.16846655e-11]
 [4.09206664e-09]]","[[4.35115861e-09]
 [5.36893560e-09]
 [2.21852648e-10]
 [1.53517606e-10]
 [1.65578147e-09]
 [7.63105788e-10]
 [4.53815606e-10]
 [6.56828548e-09]
 [2.00486291e-10]
 [1.99516897e-09]
 [1.67044862e-10]
 [1.47095621e-10]
 [3.69298431e-10]
 [2.54433774e-09]
 [1.91482839e-09]
 [4.55585953e-10]
 [5.16846655e-11]
 [4.09206664e-09]]","[[-1.97889938e-04]
 [-2.19819063e-04]
 [ 4.46841564e-05]
 [-3.71706665e-05]
 [ 1.22073884e-04]
 [ 8.28731084e-05]
 [-6.39088449e-05]
 [ 2.43134879e-04]
 [ 4.24779545e-05]
 [ 1.34001943e-04]
 [ 3.87737509e-05]
 [ 3.63848951e-05]
 [ 5.76514170e-05]
 [ 1.51324286e-04]
 [ 1.31276257e-04]
 [-6.40333786e-05]
 [-2.15676144e-05]
 [-1.91907790e-04]]",1
"[[4.44043611e-07]
 [5.48894557e-07]
 [2.26918679e-08]
 [1.53192643e-08]
 [1.69541958e-07]
 [7.76853226e-08]
 [4.58339249e-08]
 [6.75008498e-07]
 [2.00466673e-08]
 [2.04023853e-07]
 [1.72640291e-08]
 [1.53540249e-08]
 [3.78395206e-08]
 [2.63574237e-07]
 [1.95890574e-07]
 [4.66514227e-08]
 [4.92198941e-09]
 [4.16630704e-07]]","[[4.44043611e-07]
 [5.48894557e-07]
 [2.26918679e-08]
 [1.53192643e-08]
 [1.69541958e-07]
 [7.76853226e-08]
 [4.58339249e-08]
 [6.75008498e-07]
 [2.00466673e-08]
 [2.04023853e-07]
 [1.72640291e-08]
 [1.53540249e-08]
 [3.78395206e-08]
 [2.63574237e-07]
 [1.95890574e-07]
 [4.66514227e-08]
 [4.92198941e-09]
 [4.16630704e-07]]","[[-0.0019991 ]
 [-0.00222262]
 [ 0.00045191]
 [-0.00037131]
 [ 0.00123526]
 [ 0.00083616]
 [-0.00064227]
 [ 0.00246477]
 [ 0.00042476]
 [ 0.00135507]
 [ 0.00039418]
 [ 0.00037173]
 [ 0.00058357]
 [ 0.00154018]
 [ 0.00132779]
 [-0.00064797]
 [-0.00021047]
 [-0.00193641]]",1
"[[8.26702448e-10]
 [1.01572846e-09]
 [3.93128452e-11]
 [3.06835015e-11]
 [3.11475995e-10]
 [1.42453969e-10]
 [8.82475910e-11]
 [1.24455784e-09]
 [3.71708451e-11]
 [3.77531020e-10]
 [3.19138745e-11]
 [2.92475044e-11]
 [6.77046694e-11]
 [4.77801473e-10]
 [3.61696505e-10]
 [8.65609415e-11]
 [1.09336733e-11]
 [7.78210166e-10]]","[[8.26702448e-10]
 [1.01572846e-09]
 [3.93128452e-11]
 [3.06835015e-11]
 [3.11475995e-10]
 [1.42453969e-10]
 [8.82475910e-11]
 [1.24455784e-09]
 [3.71708451e-11]
 [3.77531020e-10]
 [3.19138745e-11]
 [2.92475044e-11]
 [6.77046694e-11]
 [4.77801473e-10]
 [3.61696505e-10]
 [8.65609415e-11]
 [1.09336733e-11]
 [7.78210166e-10]]","[[ 8.62573013e-05]
 [ 9.56114854e-05]
 [-1.88099869e-05]
 [ 1.66178071e-05]
 [-5.29460475e-05]
 [-3.58062247e-05]
 [ 2.81820567e-05]
 [-1.05834874e-04]
 [-1.82903692e-05]
 [-5.82904724e-05]
 [-1.69477099e-05]
 [-1.62242886e-05]
 [-2.46848542e-05]
 [-6.55760113e-05]
 [-5.70549608e-05]
 [ 2.79114398e-05]
 [ 9.91983162e-06]
 [ 8.36892555e-05]]",1
"[3.70302222e-09 1.46495591e-07 8.05911474e-08 ... 4.16098126e-07
 1.35914721e-06 5.17065635e-06]","[3.70302222e-09 1.46495591e-07 8.05911474e-08 ... 4.16098126e-07
 1.35914721e-06 5.17065635e-06]","[-0.00018256 -0.00114824  0.00085166 ...  0.00193517 -0.00349747
  0.00682172]",1
"[[2.89088561e-07]
 [3.54680567e-07]
 [1.37449562e-08]
 [1.09164119e-08]
 [1.08608814e-07]
 [4.99434995e-08]
 [3.11143574e-08]
 [4.32522406e-07]
 [1.32440583e-08]
 [1.31768377e-07]
 [1.10340358e-08]
 [1.00120623e-08]
 [2.36059458e-08]
 [1.64888643e-07]
 [1.26232939e-07]
 [3.01744975e-08]
 [4.03106355e-09]
 [2.72681912e-07]]","[[2.89088561e-07]
 [3.54680567e-07]
 [1.37449562e-08]
 [1.09164119e-08]
 [1.08608814e-07]
 [4.99434995e-08]
 [3.11143574e-08]
 [4.32522406e-07]
 [1.32440583e-08]
 [1.31768377e-07]
 [1.10340358e-08]
 [1.00120623e-08]
 [2.36059458e-08]
 [1.64888643e-07]
 [1.26232939e-07]
 [3.01744975e-08]
 [4.03106355e-09]
 [2.72681912e-07]]","[[ 0.00161301]
 [ 0.00178665]
 [-0.00035172]
 [ 0.00031344]
 [-0.00098868]
 [-0.00067044]
 [ 0.00052918]
 [-0.00197299]
 [-0.00034525]
 [-0.001089  ]
 [-0.00031513]
 [-0.00030018]
 [-0.00046093]
 [-0.00121819]
 [-0.00106588]
 [ 0.00052112]
 [ 0.00019047]
 [ 0.00156657]]",1
"[[1.13886773e-10]
 [1.40457468e-10]
 [5.77350206e-12]
 [4.04212181e-12]
 [4.32838781e-11]
 [1.99493689e-11]
 [1.19116657e-11]
 [1.71746710e-10]
 [5.24873518e-12]
 [5.21826353e-11]
 [4.36817126e-12]
 [3.85318065e-12]
 [9.63161378e-12]
 [6.64216424e-11]
 [5.00854232e-11]
 [1.19197138e-11]
 [1.37406873e-12]
 [1.07139249e-10]]","[[1.13886773e-10]
 [1.40457468e-10]
 [5.77350206e-12]
 [4.04212181e-12]
 [4.32838781e-11]
 [1.99493689e-11]
 [1.19116657e-11]
 [1.71746710e-10]
 [5.24873518e-12]
 [5.21826353e-11]
 [4.36817126e-12]
 [3.85318065e-12]
 [9.63161378e-12]
 [6.64216424e-11]
 [5.00854232e-11]
 [1.19197138e-11]
 [1.37406873e-12]
 [1.07139249e-10]]","[[ 3.20153237e-05]
 [ 3.55544261e-05]
 [-7.20843385e-06]
 [ 6.03150863e-06]
 [-1.97371453e-05]
 [-1.33994149e-05]
 [ 1.03539843e-05]
 [-3.93156507e-05]
 [-6.87303547e-06]
 [-2.16712648e-05]
 [-6.27005114e-06]
 [-5.88885607e-06]
 [-9.31045241e-06]
 [-2.44498422e-05]
 [-2.12313167e-05]
 [ 1.03574815e-05]
 [ 3.51662033e-06]
 [ 3.10524273e-05]]",1
"[[8.10398020e-08]
 [1.00303833e-07]
 [4.29039033e-09]
 [2.75269029e-09]
 [3.10340581e-08]
 [1.43323735e-08]
 [8.30978967e-09]
 [1.22804334e-07]
 [3.75958610e-09]
 [3.72308980e-08]
 [3.11314171e-09]
 [2.68518623e-09]
 [7.00943210e-09]
 [4.79226434e-08]
 [3.58207121e-08]
 [8.49609367e-09]
 [8.82310819e-10]
 [7.61128477e-08]]","[[8.10398020e-08]
 [1.00303833e-07]
 [4.29039033e-09]
 [2.75269029e-09]
 [3.10340581e-08]
 [1.43323735e-08]
 [8.30978967e-09]
 [1.22804334e-07]
 [3.75958610e-09]
 [3.72308980e-08]
 [3.11314171e-09]
 [2.68518623e-09]
 [7.00943210e-09]
 [4.79226434e-08]
 [3.58207121e-08]
 [8.49609367e-09]
 [8.82310819e-10]
 [7.61128477e-08]]","[[-8.54024718e-04]
 [-9.50123413e-04]
 [ 1.96503214e-04]
 [-1.57398261e-04]
 [ 5.28494581e-04]
 [ 3.59153673e-04]
 [-2.73474143e-04]
 [ 1.05130348e-03]
 [ 1.83946391e-04]
 [ 5.78859294e-04]
 [ 1.67386605e-04]
 [ 1.55456348e-04]
 [ 2.51167054e-04]
 [ 6.56737231e-04]
 [ 5.67790814e-04]
 [-2.76522771e-04]
 [-8.91111518e-05]
 [-8.27656710e-04]]",1
"[1.49574530e-11 6.32808120e-10 3.32413967e-10 ... 1.77126170e-09
 6.43487390e-09 2.23676779e-08]","[1.49574530e-11 6.32808120e-10 3.32413967e-10 ... 1.77126170e-09
 6.43487390e-09 2.23676779e-08]","[ 1.16024600e-05  7.54670330e-05 -5.46966700e-05 ... -1.26259080e-04
  2.40652997e-04 -4.48674828e-04]",1
"[[7.80514861e-07]
 [9.67698671e-07]
 [4.13488896e-08]
 [2.59388390e-08]
 [2.99808212e-07]
 [1.37649253e-07]
 [7.92369627e-08]
 [1.19089926e-06]
 [3.54690029e-08]
 [3.59211589e-07]
 [3.03626071e-08]
 [2.64735509e-08]
 [6.77089022e-08]
 [4.68293407e-07]
 [3.45813598e-07]
 [8.21013749e-08]
 [7.92584571e-09]
 [7.31379610e-07]]","[[7.80514861e-07]
 [9.67698671e-07]
 [4.13488896e-08]
 [2.59388390e-08]
 [2.99808212e-07]
 [1.37649253e-07]
 [7.92369627e-08]
 [1.19089926e-06]
 [3.54690029e-08]
 [3.59211589e-07]
 [3.03626071e-08]
 [2.64735509e-08]
 [6.77089022e-08]
 [4.68293407e-07]
 [3.45813598e-07]
 [8.21013749e-08]
 [7.92584571e-09]
 [7.31379610e-07]]","[[-0.0026504 ]
 [-0.00295115]
 [ 0.00061003]
 [-0.00048317]
 [ 0.00164264]
 [ 0.00111303]
 [-0.00084447]
 [ 0.00327385]
 [ 0.000565  ]
 [ 0.00179803]
 [ 0.00052275]
 [ 0.00048812]
 [ 0.00078063]
 [ 0.00205296]
 [ 0.00176418]
 [-0.0008596 ]
 [-0.00026708]
 [-0.00256562]]",1
"[[7.69925966e-08]
 [9.49390267e-08]
 [3.82059021e-09]
 [2.73658359e-09]
 [2.92159768e-08]
 [1.33856254e-08]
 [8.05876897e-09]
 [1.16483378e-07]
 [3.47910517e-09]
 [3.52404264e-08]
 [2.97935895e-09]
 [2.67405989e-09]
 [6.44236065e-09]
 [4.51231825e-08]
 [3.38579381e-08]
 [8.07359603e-09]
 [9.23052244e-10]
 [7.23524947e-08]]","[[7.69925966e-08]
 [9.49390267e-08]
 [3.82059021e-09]
 [2.73658359e-09]
 [2.92159768e-08]
 [1.33856254e-08]
 [8.05876897e-09]
 [1.16483378e-07]
 [3.47910517e-09]
 [3.52404264e-08]
 [2.97935895e-09]
 [2.67405989e-09]
 [6.44236065e-09]
 [4.51231825e-08]
 [3.38579381e-08]
 [8.07359603e-09]
 [9.23052244e-10]
 [7.23524947e-08]]","[[-8.32426195e-04]
 [-9.24365318e-04]
 [ 1.85432769e-04]
 [-1.56937097e-04]
 [ 5.12780451e-04]
 [ 3.47088791e-04]
 [-2.69311939e-04]
 [ 1.02388984e-03]
 [ 1.76951820e-04]
 [ 5.63173008e-04]
 [ 1.63750513e-04]
 [ 1.55133939e-04]
 [ 2.40792952e-04]
 [ 6.37266540e-04]
 [ 5.52015800e-04]
 [-2.69559575e-04]
 [-9.11453246e-05]
 [-8.06952571e-04]]",1
"[[1.98833083e-07]
 [2.43618125e-07]
 [9.14873329e-09]
 [7.62121062e-09]
 [7.44114049e-08]
 [3.40339593e-08]
 [2.15530613e-08]
 [2.97720732e-07]
 [8.95653548e-09]
 [9.04277736e-08]
 [7.63173610e-09]
 [7.06224529e-09]
 [1.59586803e-08]
 [1.13270341e-07]
 [8.66834826e-08]
 [2.07774502e-08]
 [2.84911984e-09]
 [1.87502194e-07]]","[[1.98833083e-07]
 [2.43618125e-07]
 [9.14873329e-09]
 [7.62121062e-09]
 [7.44114049e-08]
 [3.40339593e-08]
 [2.15530613e-08]
 [2.97720732e-07]
 [8.95653548e-09]
 [9.04277736e-08]
 [7.63173610e-09]
 [7.06224529e-09]
 [1.59586803e-08]
 [1.13270341e-07]
 [8.66834826e-08]
 [2.07774502e-08]
 [2.84911984e-09]
 [1.87502194e-07]]","[[ 0.00133772]
 [ 0.00148073]
 [-0.00028695]
 [ 0.0002619 ]
 [-0.00081835]
 [-0.00055345]
 [ 0.00044043]
 [-0.00163691]
 [-0.00028392]
 [-0.00090214]
 [-0.00026208]
 [-0.00025211]
 [-0.00037898]
 [-0.00100967]
 [-0.00088326]
 [ 0.00043243]
 [ 0.00016013]
 [ 0.00129905]]",1
"[7.03020430e-09 2.92505640e-07 1.55830484e-07 ... 8.20159989e-07
 2.91986840e-06 1.03637908e-05]","[7.03020430e-09 2.92505640e-07 1.55830484e-07 ... 8.20159989e-07
 2.91986840e-06 1.03637908e-05]","[-0.00025154 -0.00162251  0.00118426 ...  0.00271688 -0.00512629
  0.00965785]",1
"[[2.77366712e-08]
 [3.41787631e-08]
 [1.36785685e-09]
 [9.94003736e-10]
 [1.05102032e-08]
 [4.81719019e-09]
 [2.91421658e-09]
 [4.19022633e-08]
 [1.25524423e-09]
 [1.26870162e-08]
 [1.07146271e-09]
 [9.63286112e-10]
 [2.31244616e-09]
 [1.61972389e-08]
 [1.21859613e-08]
 [2.90679912e-09]
 [3.39599908e-10]
 [2.60778652e-08]]","[[2.77366712e-08]
 [3.41787631e-08]
 [1.36785685e-09]
 [9.94003736e-10]
 [1.05102032e-08]
 [4.81719019e-09]
 [2.91421658e-09]
 [4.19022633e-08]
 [1.25524423e-09]
 [1.26870162e-08]
 [1.07146271e-09]
 [9.63286112e-10]
 [2.31244616e-09]
 [1.61972389e-08]
 [1.21859613e-08]
 [2.90679912e-09]
 [3.39599908e-10]
 [2.60778652e-08]]","[[-4.99629904e-04]
 [-5.54624979e-04]
 [ 1.10953646e-04]
 [-9.45834744e-05]
 [ 3.07557846e-04]
 [ 2.08217943e-04]
 [-1.61950453e-04]
 [ 6.14101270e-04]
 [ 1.06288278e-04]
 [ 3.37909967e-04]
 [ 9.81996151e-05]
 [ 9.31105526e-05]
 [ 1.44263701e-04]
 [ 3.81805121e-04]
 [ 3.31170125e-04]
 [-1.61744218e-04]
 [-5.52847101e-05]
 [-4.84459273e-04]]",1
"[[1.71246846e-07]
 [2.10950583e-07]
 [8.29214270e-09]
 [6.15965415e-09]
 [6.48098636e-08]
 [2.95616670e-08]
 [1.80212054e-08]
 [2.59347151e-07]
 [7.62484369e-09]
 [7.83107028e-08]
 [6.66415339e-09]
 [6.08322858e-09]
 [1.41618136e-08]
 [1.00372445e-07]
 [7.52039348e-08]
 [1.79742200e-08]
 [2.09494870e-09]
 [1.60874466e-07]]","[[1.71246846e-07]
 [2.10950583e-07]
 [8.29214270e-09]
 [6.15965415e-09]
 [6.48098636e-08]
 [2.95616670e-08]
 [1.80212054e-08]
 [2.59347151e-07]
 [7.62484369e-09]
 [7.83107028e-08]
 [6.66415339e-09]
 [6.08322858e-09]
 [1.41618136e-08]
 [1.00372445e-07]
 [7.52039348e-08]
 [1.79742200e-08]
 [2.09494870e-09]
 [1.60874466e-07]]","[[-0.00124146]
 [-0.00137788]
 [ 0.00027318]
 [-0.00023545]
 [ 0.00076373]
 [ 0.00051581]
 [-0.00040273]
 [ 0.00152778]
 [ 0.00026196]
 [ 0.00083952]
 [ 0.0002449 ]
 [ 0.00023399]
 [ 0.00035701]
 [ 0.00095045]
 [ 0.0008227 ]
 [-0.0004022 ]
 [-0.00013731]
 [-0.00120327]]",1
"[[9.83660540e-08]
 [1.20402748e-07]
 [4.41491362e-09]
 [3.81197316e-09]
 [3.67222827e-08]
 [1.67191342e-08]
 [1.07168348e-08]
 [1.47459068e-07]
 [4.36657921e-09]
 [4.46953854e-08]
 [3.79622104e-09]
 [3.57077557e-09]
 [7.80188078e-09]
 [5.60591619e-08]
 [4.28295301e-08]
 [1.02914118e-08]
 [1.43380867e-09]
 [9.27267022e-08]]","[[9.83660540e-08]
 [1.20402748e-07]
 [4.41491362e-09]
 [3.81197316e-09]
 [3.67222827e-08]
 [1.67191342e-08]
 [1.07168348e-08]
 [1.47459068e-07]
 [4.36657921e-09]
 [4.46953854e-08]
 [3.79622104e-09]
 [3.57077557e-09]
 [7.80188078e-09]
 [5.60591619e-08]
 [4.28295301e-08]
 [1.02914118e-08]
 [1.43380867e-09]
 [9.27267022e-08]]","[[ 0.0009409 ]
 [ 0.00104097]
 [-0.00019933]
 [ 0.00018522]
 [-0.00057489]
 [-0.00038791]
 [ 0.00031057]
 [-0.00115201]
 [-0.00019824]
 [-0.00063424]
 [-0.00018484]
 [-0.00017927]
 [-0.00026498]
 [-0.0007103 ]
 [-0.00062086]
 [ 0.00030434]
 [ 0.0001136 ]
 [ 0.00091353]]",1
"[7.00884878e-09 2.92767348e-07 1.56237122e-07 ... 8.15312395e-07
 2.95851988e-06 1.04278080e-05]","[7.00884878e-09 2.92767348e-07 1.56237122e-07 ... 8.15312395e-07
 2.95851988e-06 1.04278080e-05]","[-0.00025116 -0.00162324  0.00118581 ...  0.00270884 -0.0051601
  0.00968763]",1
"[[6.92979690e-07]
 [8.46910593e-07]
 [3.11246905e-08]
 [2.73517190e-08]
 [2.57981548e-07]
 [1.18154808e-07]
 [7.61629228e-08]
 [1.03202869e-06]
 [3.13914910e-08]
 [3.14367892e-07]
 [2.64235081e-08]
 [2.46069309e-08]
 [5.48469533e-08]
 [3.89453660e-07]
 [3.01064218e-07]
 [7.22625686e-08]
 [1.06545860e-08]
 [6.54668893e-07]]","[[6.92979690e-07]
 [8.46910593e-07]
 [3.11246905e-08]
 [2.73517190e-08]
 [2.57981548e-07]
 [1.18154808e-07]
 [7.61629228e-08]
 [1.03202869e-06]
 [3.13914910e-08]
 [3.14367892e-07]
 [2.64235081e-08]
 [2.46069309e-08]
 [5.48469533e-08]
 [3.89453660e-07]
 [3.01064218e-07]
 [7.22625686e-08]
 [1.06545860e-08]
 [6.54668893e-07]]","[[ 0.00249736]
 [ 0.00276083]
 [-0.00052927]
 [ 0.00049615]
 [-0.00152376]
 [-0.00103121]
 [ 0.00082793]
 [-0.00304766]
 [-0.00053153]
 [-0.00168206]
 [-0.00048766]
 [-0.0004706 ]
 [-0.00070258]
 [-0.00187219]
 [-0.00164608]
 [ 0.00080645]
 [ 0.00030966]
 [ 0.00242735]]",1
